-0.69359,-0.65157,-0.44865,-0.62542,-0.69611,-0.60156,-0.83187,-0.68703,-0.76378,-0.69651,-0.38055,-0.42441,-0.14836,-0.0083093,0.052052,-0.061094,0.062824,-0.064078,0.065972,-0.069403,0.073863,-0.079193,0.085053,-0.091233,0.61359,0.55642,0.35695,0.26676,0.21627,0.17976,0.1496,0.12258,0.097448,0.073666,0.051192,0.030049,1.2791,1.7064,1.4559,1.2489,1.066,0.90719,0.76745,0.64436,0.53532,0.43903,0.35429,0.28019,0.3983,1.1093,1.3969,1.3962,1.2699,1.1128,0.96054,0.8233,0.70213,0.59559,0.5017,0.4187,0.56995,0.29134,0.46419,0.50533
-0.49933,-0.59954,-0.40203,-0.58705,-0.62761,-0.49672,-0.71449,-0.16194,-0.67919,-0.68279,-0.39653,-0.39585,-0.27645,0.06477,-0.014676,0.012012,-0.017808,0.024895,-0.032649,0.041545,-0.052471,0.065235,-0.079529,0.094819,1.2043,0.99434,0.73728,0.65786,0.62432,0.6048,0.59089,0.57948,0.56906,0.55872,0.54779,0.53582,2.0128,2.0996,1.5198,1.215,1.0402,0.9302,0.86194,0.82393,0.80755,0.80649,0.81488,0.82761,1.0639,1.9525,2.3359,2.3505,2.2495,2.122,2.003,1.8986,1.8055,1.7187,1.6339,1.548,0.98984,1.2395,0.59603,1.3889
-0.90254,0.34563,-0.41025,0.30163,0.57026,1.3068,1.173,1.9347,-0.66889,0.70031,0.053219,1.4039,-0.60864,0.64433,-0.53931,0.39856,-0.26079,0.13665,-0.031706,-0.055278,0.12547,-0.18078,0.22293,-0.25371,0.33607,0.35789,0.32227,0.23849,0.14056,0.046429,-0.035835,-0.10359,-0.15698,-0.19733,-0.22637,-0.24593,-0.51662,-0.20919,-0.020111,0.044782,0.04163,0.0076148,-0.040914,-0.091692,-0.13856,-0.17803,-0.20867,-0.2303,0.45902,0.042131,0.029699,0.063068,0.081449,0.074977,0.054991,0.03026,0.0055963,-0.016872,-0.036579,-0.053609,0.23685,0.19164,-0.70379,-0.26184
-0.54535,-0.49284,-0.21568,-0.051928,-0.52196,-0.3763,-0.24918,0.28255,-0.65793,-0.73948,-0.36369,-0.13054,-0.46615,0.36772,-0.2923,0.22241,-0.16243,0.10663,-0.055807,0.00915,0.033053,-0.070847,0.1041,-0.13277,0.53546,0.59041,0.49008,0.40114,0.31418,0.23398,0.16151,0.096737,0.039575,-0.010209,-0.05287,-0.088794,0.80461,1.2027,1.0876,0.9389,0.76734,0.60479,0.45736,0.32714,0.21367,0.11621,0.033674,-0.035223,0.020311,0.36209,0.57338,0.60838,0.54693,0.44682,0.33914,0.23706,0.14555,0.066238,-0.0008982,-0.056349,0.72786,0.6559,0.27731,-0.088457
-0.84284,-0.71766,-0.59256,-0.77169,-0.64709,-0.41734,-0.66899,-0.05485,-0.78633,-0.56391,-0.50341,-0.47857,-0.85068,0.72124,-0.56778,0.42523,-0.29703,0.18014,-0.078069,-0.008813,0.08066,-0.13859,0.18395,-0.2182,0.3472,0.53599,0.45655,0.34198,0.22917,0.12722,0.039095,-0.034412,-0.093971,-0.14083,-0.17657,-0.20278,-0.5822,-0.0015491,0.13852,0.13738,0.093419,0.039873,-0.014378,-0.063377,-0.10546,-0.14028,-0.16844,-0.19078,0.32255,0.24984,0.20008,0.22898,0.23345,0.20482,0.1581,0.10505,0.052469,0.0036812,-0.03971,-0.0771,1.1258,1.2321,-0.39464,-0.36991
0.4443,-0.31076,-0.4533,-0.55574,-0.42639,-0.60572,-0.8387,-1.1155,0.14824,-0.13161,-0.48221,-0.40106,-0.55733,0.41789,-0.33331,0.28247,-0.24135,0.20337,-0.16754,0.13263,-0.098669,0.065668,-0.034027,0.0041653,0.1735,0.51972,0.53586,0.48183,0.41273,0.34265,0.27634,0.21512,0.15938,0.10914,0.064339,0.02482,0.93944,1.4437,1.3415,1.211,1.0711,0.93114,0.7958,0.66926,0.55301,0.44824,0.35514,0.27352,-0.22588,0.65068,0.93232,0.93939,0.84496,0.72596,0.60985,0.50408,0.41002,0.32709,0.25422,0.19053,0.033924,0.17709,-0.18502,-0.012622
-0.31556,-0.672,-0.56741,-0.77008,-0.60021,-0.64521,-0.89329,-1.0168,-0.33681,-0.62015,-0.68633,-0.75332,-1.387,1.4335,-1.4593,1.4219,-1.3395,1.2294,-1.1038,0.9705,-0.83549,0.70299,-0.57661,0.45874,-0.323,0.387,0.69173,0.81495,0.84012,0.80629,0.73736,0.64893,0.55148,0.45248,0.35706,0.26857,-1.77,-1.1327,-0.74647,-0.53471,-0.40099,-0.30966,-0.2496,-0.21158,-0.18971,-0.17902,-0.17574,-0.17682,-0.81191,-0.79337,-0.58693,-0.41165,-0.28234,-0.19349,-0.13416,-0.095198,-0.069977,-0.054068,-0.044527,-0.039478,1.5858,1.6794,0.093316,-0.33869
-0.96861,-0.96052,-0.7492,-0.82021,-0.52114,-0.26377,0.16021,0.60111,-1.0954,-1.0076,-0.73058,-0.44901,0.33211,-0.57468,0.61354,-0.58283,0.54193,-0.50399,0.469,-0.43693,0.40676,-0.37835,0.35159,-0.32655,1.0511,0.61971,0.17666,0.0039786,-0.05921,-0.083226,-0.091164,-0.092085,-0.090065,-0.087154,-0.084484,-0.082595,1.3177,1.0263,0.61035,0.41035,0.2892,0.20944,0.152,0.10903,0.075505,0.048367,0.025407,0.0053191,2.4966,3.1769,2.6474,2.1371,1.7173,1.3902,1.1393,0.94314,0.78519,0.65422,0.54291,0.44661,0.26962,0.31532,-0.1187,0.73911
0.49973,0.12055,-0.3024,-0.90915,-0.33516,-0.60228,-0.8508,-1.082,0.64695,0.066143,0.034108,-0.69668,-1.7469,2.0632,-2.3778,2.6394,-2.8714,3.0783,-3.2631,3.4286,-3.5764,3.7077,-3.823,3.9228,0.41356,1.4462,2.0862,2.5778,2.9881,3.3369,3.6363,3.8941,4.115,4.3021,4.4573,4.5821,-1.0262,-0.3107,0.20702,0.65678,1.0731,1.4626,1.8243,2.1605,2.4714,2.7568,3.0163,3.249,-0.61561,0.09409,0.89684,1.6147,2.2139,2.7028,3.1082,3.4496,3.7375,3.9762,4.1662,4.3069,1.5345,2.0157,0.14986,0.41456
0.86244,-0.21388,-0.3642,-0.74053,-0.31049,-0.59728,-0.7618,-1.0314,0.74172,-0.20636,-0.24124,-0.62837,-1.8714,2.1964,-2.6023,3.0599,-3.5568,4.0768,-4.6165,5.1762,-5.755,6.3512,-6.9607,7.5802,0.798,2.0089,2.8029,3.5232,4.2397,4.9547,5.6696,6.3847,7.0978,7.8055,8.5027,9.184,0.77922,1.8059,2.2447,2.6399,3.059,3.501,3.963,4.4445,4.9422,5.4524,5.9697,6.488,-0.30866,0.83219,2.0714,3.112,3.9552,4.6664,5.3053,5.905,6.4785,7.0279,7.5472,8.0281,1.9063,2.3573,0.58486,1.2431
-1.228,-0.52257,-0.54871,-0.71363,0.73187,1.6792,1.2494,1.9565,-0.81359,0.34231,-0.36907,-0.024214,0.55717,-0.45958,0.55373,-0.64857,0.69071,-0.70541,0.70091,-0.68511,0.66197,-0.63438,0.60409,-0.5724,2.1887,0.74067,0.1145,-0.21909,-0.41976,-0.52821,-0.57964,-0.5961,-0.59143,-0.57407,-0.54937,-0.52075,-1.3116,-1.1088,-0.95134,-0.89112,-0.86541,-0.84069,-0.81398,-0.78337,-0.74958,-0.71342,-0.67594,-0.63799,0.46982,0.14965,-0.10278,-0.2936,-0.44773,-0.54724,-0.60114,-0.62241,-0.62162,-0.60636,-0.58193,-0.55192,-0.44656,-0.65857,0.11326,-0.62422
0.19633,0.0956,-0.5981,-1.0378,-0.40789,-0.62976,-0.97056,-1.1522,0.39144,0.0032749,-0.56861,-1.0989,-0.97002,0.97494,-0.94549,0.88586,-0.81231,0.73392,-0.6555,0.57779,-0.50177,0.4279,-0.35691,0.28951,0.81234,1.2724,1.3176,1.2489,1.1365,1.0087,0.87862,0.75253,0.63336,0.52281,0.42173,0.33056,-0.72525,0.081357,0.41799,0.5592,0.60248,0.59429,0.5543,0.49608,0.42767,0.35502,0.28197,0.21136,-0.014192,0.11734,0.15128,0.21852,0.27021,0.28848,0.27751,0.24626,0.20295,0.15383,0.10326,0.054441,0.45291,0.58048,-0.444,-0.49953
-0.66731,-0.37898,-0.61136,-0.25436,-0.48559,-0.24555,-0.34287,0.38461,-0.50742,-0.25026,-0.51987,-0.25922,-0.63398,0.65389,-0.67787,0.67672,-0.65936,0.62899,-0.58867,0.54095,-0.48855,0.43327,-0.37703,0.32122,0.028798,0.45734,0.61276,0.67182,0.68056,0.65894,0.61857,0.56692,0.50883,0.44788,0.38663,0.32692,2.2095,2.1087,1.7064,1.469,1.2758,1.1064,0.95517,0.81957,0.69761,0.58785,0.48916,0.4005,-0.30533,0.8763,1.2048,1.218,1.1222,0.99722,0.87218,0.75521,0.6477,0.54897,0.45831,0.37513,0.6237,0.81701,0.134,1.0328
-0.0072631,-0.3235,-0.27067,-0.61189,-0.51538,-0.63603,-0.77355,-0.87146,0.017145,-0.19905,-0.050848,-0.52875,0.5245,-0.93631,1.0878,-1.0151,0.91919,-0.84983,0.7959,-0.74889,0.70485,-0.66296,0.62285,-0.58443,-0.94557,-0.98685,-1.0051,-0.96075,-0.89921,-0.83726,-0.77827,-0.72314,-0.67193,-0.62437,-0.58013,-0.53896,-0.86569,-0.36801,-0.52062,-0.70469,-0.77635,-0.78475,-0.76869,-0.74188,-0.71028,-0.67642,-0.64176,-0.60714,-0.46204,-0.1898,-0.20809,-0.34799,-0.45976,-0.52473,-0.55621,-0.56606,-0.56196,-0.54872,-0.52937,-0.50596,-0.53812,-0.67391,2.866,1.7212
0.42767,-0.22822,-0.27547,-0.37329,-0.37623,-0.55402,-0.27042,-0.56473,0.29024,-0.22008,-0.22204,-0.32579,-1.0935,1.1584,-1.1799,1.1464,-1.0947,1.0333,-0.96514,0.89187,-0.81547,0.73719,-0.65853,0.58082,0.90459,1.2435,1.2914,1.2785,1.2223,1.1411,1.0473,0.94773,0.84699,0.74785,0.65215,0.56161,-0.4284,0.27244,0.56716,0.72888,0.8056,0.82934,0.8158,0.7773,0.72164,0.65513,0.58238,0.50683,0.41931,0.43605,0.3567,0.41435,0.50423,0.5682,0.59463,0.5891,0.56003,0.51496,0.46003,0.39976,0.90071,0.92138,0.2082,0.00010179
-0.51231,-0.95123,-0.56332,-0.75126,-0.74207,-0.7303,-0.92915,-1.1525,-0.75509,-1.0234,-0.62201,-0.46714,1.1605,-1.3587,1.175,-1.0395,0.96144,-0.89284,0.83155,-0.77729,0.72769,-0.68159,0.63816,-0.59705,-1.2847,-1.3828,-1.2887,-1.1576,-1.0377,-0.93761,-0.85316,-0.78032,-0.71628,-0.65908,-0.60744,-0.56049,-0.75874,-1.2287,-1.4026,-1.2997,-1.1855,-1.0916,-1.008,-0.93151,-0.86168,-0.79762,-0.73873,-0.68448,-0.91866,-1.3983,-1.5157,-1.407,-1.2566,-1.1159,-0.99576,-0.89467,-0.80892,-0.73492,-0.66997,-0.61204,-0.83152,-0.90218,-0.70868,-0.92111
0.93792,1.8023,-0.11323,-0.27333,0.12506,-0.22474,-0.49891,-0.40061,1.756,1.2147,0.425,-0.3797,-1.2245,1.4466,-1.5761,1.6364,-1.6462,1.62,-1.5664,1.4914,-1.3993,1.2942,-1.1801,1.0606,1.748,1.7709,1.7335,1.6902,1.6255,1.5378,1.4333,1.3169,1.193,1.0653,0.93724,0.81211,-0.6564,-0.30059,-0.0051967,0.16073,0.27133,0.33948,0.37461,0.38359,0.37177,0.34405,0.30476,0.25782,2.4172,1.7598,1.0093,0.62366,0.44804,0.37474,0.33638,0.30318,0.26554,0.22225,0.17526,0.12705,0.49478,0.49137,-0.59778,-0.65425
0.12489,0.043046,-0.20356,-0.78301,-0.45243,-0.52031,-0.80778,-0.97294,0.26641,0.11689,0.10108,-0.68972,-0.96642,0.91505,-0.84622,0.76979,-0.68269,0.59087,-0.50062,0.41406,-0.33267,0.25741,-0.18874,0.12699,0.0093195,0.50037,0.6466,0.67006,0.63737,0.57554,0.49979,0.41903,0.33871,0.26224,0.19165,0.12809,-0.085037,0.57417,0.68791,0.66938,0.61319,0.54439,0.46957,0.39397,0.3201,0.24978,0.18401,0.12353,-0.43255,0.014636,0.30444,0.41915,0.43355,0.39913,0.34357,0.28026,0.21582,0.15369,0.095837,0.043505,0.57985,0.62578,-0.38796,-0.006854
-0.44491,-0.71713,-0.63645,-0.046047,-0.74243,-0.70128,-0.93388,-1.0515,-0.60935,-0.43863,-0.6343,-0.075139,1.2511,-1.0972,1.0566,-1.0005,0.93012,-0.87021,0.81542,-0.76563,0.71905,-0.67506,0.63317,-0.5932,-1.0895,-1.1816,-1.1088,-1.0297,-0.95302,-0.88045,-0.8138,-0.75278,-0.69676,-0.64511,-0.59736,-0.55317,0.77477,-0.55953,-0.9268,-0.98655,-0.98414,-0.94901,-0.90287,-0.85238,-0.80132,-0.75127,-0.70308,-0.65713,-0.68951,-0.31438,-0.48024,-0.65066,-0.73545,-0.75903,-0.7492,-0.72256,-0.68776,-0.64918,-0.60915,-0.56891,-1.483,-1.3551,-0.81837,-0.75502
1.7464,-0.27812,3.1645,1.1972,-0.29865,-0.66369,0.31963,-0.97625,0.90846,-0.14464,3.957,2.6719,0.89155,-1.0865,1.1101,-1.0049,0.95178,-0.88187,0.83,-0.77439,0.72756,-0.68076,0.63818,-0.59681,-1.2067,-1.2646,-1.2041,-1.1104,-1.0132,-0.9249,-0.84658,-0.77692,-0.71451,-0.65817,-0.60696,-0.56024,0.41909,-0.81462,-1.0775,-1.1389,-1.0908,-1.044,-0.98001,-0.91711,-0.85363,-0.79348,-0.73648,-0.68333,-0.89996,-1.1961,-1.2726,-1.2562,-1.1758,-1.0742,-0.97429,-0.88362,-0.8032,-0.73195,-0.66842,-0.61123,-1.1913,-0.98842,-0.69701,0.42712
-1.1761,-0.86895,-0.62616,-0.50428,-0.37371,0.15419,0.27854,1.05,-1.1702,-0.83802,-0.79658,-0.5762,1.1405,-1.4116,1.3297,-1.1142,0.97006,-0.88961,0.83007,-0.7772,0.72783,-0.68166,0.63818,-0.59705,-1.3339,-1.4428,-1.2796,-1.1399,-1.0332,-0.93614,-0.85255,-0.78024,-0.7163,-0.6591,-0.60745,-0.5605,-0.56058,-1.2651,-1.3075,-1.2533,-1.1711,-1.0872,-1.0069,-0.93143,-0.86173,-0.79769,-0.73878,-0.68451,-1.6421,-1.7282,-1.627,-1.446,-1.2776,-1.126,-1.0004,-0.89698,-0.81005,-0.73546,-0.67022,-0.61216,-0.95954,-1.0332,-1.2846,-1.5022
-0.38327,-0.92867,-0.51332,-0.72112,-0.69602,-0.68007,-0.84488,-1.0947,-0.4834,-0.61923,-0.33053,-0.3007,1.37,-1.3412,1.1747,-1.0499,0.96399,-0.89356,0.83184,-0.77742,0.72774,-0.68161,0.63817,-0.59705,-1.4472,-1.4804,-1.3264,-1.1699,-1.0428,-0.93964,-0.85397,-0.78065,-0.71641,-0.65914,-0.60747,-0.5605,-0.65275,-1.4804,-1.4351,-1.3056,-1.192,-1.0948,-1.0093,-0.93209,-0.86197,-0.79776,-0.7388,-0.68451,-1.5626,-1.7035,-1.6394,-1.4624,-1.2817,-1.1274,-1.0011,-0.89716,-0.81009,-0.73548,-0.67023,-0.61216,-1.8989,-1.6553,-0.67736,-1.6211
-0.51075,-1.0327,-0.62329,-0.89063,-0.74311,-0.71864,-0.91047,-1.2048,-0.54485,-0.51682,-0.73563,-0.5762,1.4355,-1.4628,1.1817,-1.0365,0.96356,-0.89454,0.83204,-0.77741,0.72774,-0.68161,0.63817,-0.59705,-1.4677,-1.5,-1.3283,-1.1718,-1.0425,-0.93953,-0.85393,-0.78065,-0.71642,-0.65914,-0.60747,-0.5605,-1.3173,-1.5515,-1.4364,-1.3078,-1.1901,-1.0946,-1.0093,-0.93211,-0.86197,-0.79776,-0.7388,-0.68451,-1.633,-1.7541,-1.6553,-1.4689,-1.2833,-1.1278,-1.0012,-0.8972,-0.8101,-0.73548,-0.67023,-0.61216,-1.6676,-1.5393,-1.1053,-1.8328
-0.80086,-0.94911,-0.62104,-0.76096,-0.75862,-0.70659,-0.89666,-1.0622,-0.89126,-0.93335,-0.92064,-0.93466,-0.40943,0.16256,0.047664,-0.21266,0.33558,-0.42314,0.48076,-0.51578,0.53326,-0.53758,0.532,-0.51921,0.12694,0.17636,-0.022842,-0.2047,-0.34258,-0.43715,-0.4958,-0.52664,-0.53705,-0.53298,-0.51905,-0.49874,-0.98219,-0.48081,-0.37586,-0.38831,-0.43879,-0.49092,-0.53425,-0.564,-0.58027,-0.5845,-0.57895,-0.56579,-0.72683,-0.88282,-0.87244,-0.82992,-0.78165,-0.74201,-0.70872,-0.67783,-0.64686,-0.61487,-0.5817,-0.54761,0.39035,0.22021,-0.38955,-0.50462
0.40442,-0.86974,-0.52714,-0.48605,-0.59108,-0.67494,-0.86158,-1.077,0.021984,-0.69765,-0.58564,-0.12532,0.18061,-0.38091,0.56684,-0.67556,0.72366,-0.73774,0.73021,-0.71042,0.68313,-0.65166,0.61796,-0.58337,-0.45892,-0.59236,-0.66874,-0.72643,-0.75442,-0.75385,-0.73426,-0.70336,-0.66641,-0.62673,-0.58644,-0.54685,-0.94279,-0.6734,-0.658,-0.71266,-0.76026,-0.78399,-0.78795,-0.77591,-0.75265,-0.72186,-0.68652,-0.64881,0.12266,-0.67466,-0.71664,-0.76679,-0.79897,-0.80359,-0.78684,-0.75649,-0.71822,-0.6758,-0.63168,-0.58742,-1.3498,-1.2811,-0.67916,-1.2543
-0.94965,-0.72535,-0.541,-0.72303,-0.10525,0.0055511,1.0063,0.90916,-0.83895,-0.62015,-0.66152,-0.67631,-1.3225,1.4114,-1.4739,1.4876,-1.4807,1.4541,-1.4091,1.3484,-1.2747,1.1904,-1.0983,1.0008,-0.12404,0.43329,0.65483,0.76388,0.8145,0.82712,0.81284,0.77908,0.73128,0.67365,0.60962,0.54219,-0.19453,0.69815,1.0587,1.2444,1.3317,1.3589,1.3401,1.2869,1.2081,1.111,1.0022,0.88695,-0.69552,-0.52658,-0.090408,0.31308,0.56986,0.69681,0.73538,0.7185,0.66778,0.59745,0.51702,0.43308,1.2032,1.2605,2.1943,1.4481
-1.385,-1.0011,-0.74441,-0.88225,1.1288,0.80548,2.63,1.6533,-1.2882,-0.774,-0.7003,-0.23835,1.4318,-1.3571,1.1517,-1.0319,0.9527,-0.88914,0.83036,-0.77676,0.72742,-0.68146,0.63811,-0.59703,-0.89495,-1.1321,-1.1823,-1.1238,-1.0234,-0.93062,-0.8499,-0.77893,-0.7157,-0.65884,-0.60734,-0.56045,0.59628,-1.1659,-1.3264,-1.2605,-1.1669,-1.0831,-1.0041,-0.92986,-0.86098,-0.79732,-0.73861,-0.68443,-0.93269,-0.915,-1.2813,-1.3236,-1.2246,-1.1027,-0.9906,-0.8928,-0.80829,-0.73473,-0.66992,-0.61204,0.20138,0.081202,-0.55171,-0.27219
-0.40768,-0.67015,-0.58899,-0.60248,-0.69247,-0.67342,-0.87081,-1.1176,-0.38147,-0.21939,-0.57126,-0.27536,1.2066,-1.2146,1.1475,-1.0455,0.96137,-0.89217,0.83131,-0.77726,0.7277,-0.6816,0.63817,-0.59705,-1.4976,-1.4583,-1.3045,-1.1615,-1.0401,-0.93876,-0.85367,-0.78054,-0.71638,-0.65913,-0.60746,-0.5605,-1.5707,-1.5373,-1.4364,-1.3064,-1.1923,-1.0944,-1.009,-0.93198,-0.86193,-0.79775,-0.7388,-0.68451,-1.6765,-1.8004,-1.6343,-1.4548,-1.2787,-1.1265,-1.0008,-0.89706,-0.81006,-0.73547,-0.67023,-0.61216,-1.5113,-1.6035,-0.86883,-1.7909
-0.17144,-0.81772,-0.56248,-0.86872,-0.61188,-0.58504,-0.82268,-0.39682,-0.1428,-0.23791,-0.28307,-0.077375,0.93553,-0.92156,0.93265,-0.92475,0.88685,-0.8419,0.79493,-0.74938,0.70556,-0.66365,0.62346,-0.58496,-0.70636,-0.93293,-0.96888,-0.93922,-0.89214,-0.83688,-0.78047,-0.72608,-0.67487,-0.62701,-0.5824,-0.54088,-0.8381,-0.85884,-0.84956,-0.83449,-0.82378,-0.80343,-0.77739,-0.74703,-0.71425,-0.68012,-0.6455,-0.61094,0.34587,0.2162,-0.088937,-0.30904,-0.44884,-0.52717,-0.56527,-0.57827,-0.57541,-0.56225,-0.54232,-0.51788,-1.7458,-1.3855,-0.65851,-1.3474
