0.59219,-0.30554,-0.30554,-0.23386,-0.016822,-0.44962,1.0657,0.23135,0.019903,-0.1285,0.49205,0.34472,0.40857,0.60126,2.2935,0.86646,0.37303,0.40277,0.60699,1.0224,-0.10939,0.69437,-0.11571,-0.19137,1.0051,0.47207,0.47207,0.77035,0.55478,0.18898,0.32447,1.0225,1.018,0.098078,0.57926,0.052731,-0.431,-0.11715,4.0462,0.8842,0.42793,0.81964,1.0993,2.67,-0.10375,1.2032,0.1822,-0.18584,1.7893,-0.37236,-0.37236,-0.31462,-0.38057,0.12391,1.17,0.36585,0.78033,-0.45724,-0.071619,-0.6422,-0.55481,-0.31502,1.6517,-0.18417,-0.46968,-0.042089,-0.35509,1.7468,-0.58956,0.81225,-0.59996,-0.49439,0.71206,-0.3983,-0.3983,-0.43923,-0.49758,-0.40855,0.91804,0.13898,0.82807,-0.65715,0.6398,-0.0319,-0.81421,-0.22889,2.101,-0.02882,-0.57255,-0.56309,-0.026885,3.1581,-0.20663,0.98637,0.19803,0.22709,0.24818,0.34304,0.34304,0.23209,0.11596,0.41245,-1.1218,-0.27004,0.1735,-0.26799,-0.53366,-0.8278,-1.0158,-1.0841,-1.798,-1.0055,-0.5236,-0.31041,-0.70177,-0.32634,-0.21054,-0.60077,-0.036609,-0.086289,-0.94149,0.30798,0.30798,0.6447,0.58088,-0.17722,0.8504,1.3993,0.95664,0.64501,1.2274,0.81642,1.0875,0.95924,-0.35053,0.7997,0.68306,1.4068,1.1722,1.3883,0.28346,0.50409,-0.33969,0.2378,-0.065351,-0.50911,-0.50911,-0.41682,-0.1988,0.13992,0.87959,0.063727,0.5877,0.55185,-0.13763,0.36352,0.54713,0.16922,-0.23283,0.15396,-0.25847,-0.21529,-0.36891,0.078034,-0.80237,-0.050811,-0.71046,-1.0852,-0.7747,-0.019451,-0.019451,-0.53977,0.038519,0.35175,0.61704,-0.32606,0.33861,-0.080037,0.0037938,0.57694,1.1393,0.89205,1.3368,1.3927,0.091979,0.42729,0.09923,0.50974,-0.31434,-0.096194,-0.22392,0.69535,-0.8305,-0.11872,-0.3633,-0.57919,-0.14199,1.2081,0.88709,-0.19547,-0.16308,-1.2836,1.3653,-1.4113,1.4051,-1.3564,1.2793,-1.1847,1.0788,-0.96644,0.8511,-0.73617,0.62419,1.0763,1.4109,1.4802,1.475,1.416,1.3207,1.2034,1.0739,0.93952,0.80556,0.67629,0.55461,-1.1446,-0.71674,-0.44038,-0.28927,-0.19901,-0.14235,-0.10989,-0.094342,-0.091417,-0.097429,-0.10954,-0.12537,1.6786,1.0529,0.4345,0.14084,0.022183,-0.015706,-0.027351,-0.036801,-0.051064,-0.070359,-0.092817,-0.11613,1.1402,0.9104,0.68409,-0.0070236
-0.079777,-0.60626,-0.60626,0.14437,-0.64262,-0.53708,0.33961,-0.87308,-0.17301,0.76194,0.45402,0.29937,0.59817,0.65476,0.46866,0.08995,-0.086093,0.8255,0.70119,0.17432,0.3629,0.56356,0.44097,-0.064571,-0.54881,0.46094,0.46094,0.94321,0.76534,0.19652,1.4692,0.52837,-0.021905,1.024,0.79702,0.55423,0.65033,1.2592,1.0918,-0.21634,-0.04437,1.422,0.024508,-0.1518,0.51145,0.48956,0.11682,-0.45782,0.26128,-0.85634,-0.85634,-0.62299,-0.32691,0.37213,0.10658,-0.51545,-0.76289,0.64194,0.32506,-0.48196,0.1363,0.41961,-0.056673,-0.26626,-0.73902,1.0475,2.8442,2.1602,2.7,2.1364,2.305,2.5953,-0.3096,-0.57163,-0.57163,-1.0223,-0.81614,-0.15897,-0.63378,0.10798,-0.11688,0.12379,0.56665,-0.19767,0.33178,0.25326,-0.70449,-0.31252,-0.88316,1.3145,1.0412,0.56527,2.7062,0.67747,1.1625,0.25671,0.36465,0.62251,0.62251,-0.074906,0.56112,0.44921,0.018061,0.76799,0.01586,-0.2557,-0.28017,-0.5861,-0.95175,-0.7827,-0.63044,-0.49495,-0.25446,-0.52804,-0.41576,0.0075952,-0.015288,-0.14858,0.036312,0.31083,0.733,0.12375,0.12375,1.1304,0.4197,-0.20091,1.2433,0.79056,0.18201,0.47603,0.68963,-0.0065283,-0.24875,-0.59255,-0.55822,-0.44442,-0.52401,-0.35766,-0.37734,0.058094,0.73511,1.136,0.5725,0.71797,0.98394,-0.74391,-0.74391,-0.42603,-0.48021,-0.0033947,0.02041,-0.45414,-0.37866,0.54239,0.1849,0.49868,0.85138,1.3861,0.73698,0.92682,0.30358,1.0823,1.9822,1.3338,0.93529,1.8141,2.6363,1.4342,0.43528,-0.30504,-0.30504,-1.053,-0.37476,0.44729,-0.39167,-0.22925,-0.3882,0.15946,0.2329,0.30124,0.80111,1.442,0.53473,0.4976,-0.31951,1.059,1.6032,0.13799,-0.13285,1.3367,1.6055,0.40987,0.43467,-0.58277,-0.36441,-0.61416,0.088065,-0.64261,-0.40388,-0.54107,-0.53496,0.42393,-0.72451,0.82648,-0.82113,0.79068,-0.75448,0.71565,-0.67695,0.63876,-0.60166,0.56577,-0.53129,0.11763,-0.183,-0.42889,-0.53291,-0.56577,-0.56633,-0.5524,-0.53146,-0.5072,-0.48157,-0.45566,-0.43016,0.24926,0.010709,-0.36041,-0.47388,-0.50174,-0.49909,-0.48555,-0.4671,-0.44703,-0.42674,-0.40714,-0.38865,1.3528,1.6692,1.2545,0.84095,0.52439,0.29928,0.14303,0.034178,-0.04268,-0.097706,-0.13755,-0.16645,-0.39947,-0.35628,-0.21972,-0.34836
0.49326,-1.2251,-1.2251,0.72956,-0.26104,-0.35602,0.4314,-0.06277,-0.0010031,0.32964,-0.059491,-0.45701,-0.043542,-0.70817,-0.85373,-0.69833,-0.67489,0.0083836,0.31047,-0.18674,-0.51296,-0.25705,-0.65147,-0.46958,-0.13535,0.2593,0.2593,0.4237,0.7568,0.086895,0.80887,0.5523,0.93702,1.6089,0.87504,0.24597,2.3644,0.34854,-0.45752,0.35438,-0.26107,0.015347,0.22869,0.051203,-0.65996,-0.26366,-0.73007,-0.1521,1.8327,-0.45243,-0.45243,-0.14478,-0.39719,-0.68566,0.014255,-0.097757,-0.28418,0.066377,0.065104,-0.13105,0.59024,-0.57295,-0.88073,-0.46685,-0.65548,0.48029,2.0467,0.6623,-0.013277,0.54611,0.88883,1.521,0.72953,-0.48779,-0.48779,-0.29469,-0.81379,-0.10742,0.30266,-0.0040326,0.047535,-0.11011,0.70547,-1.0017,0.83357,0.047516,-0.53694,0.7454,0.045318,0.050761,1.0277,0.43171,-0.91476,-0.27033,-0.20872,0.38383,1.5499,1.0314,1.0314,-0.55725,0.28449,0.53982,-0.28053,0.20583,-0.029014,0.039991,0.16374,0.38177,0.52068,0.62822,0.69818,0.80032,0.65832,0.054368,0.096202,0.40091,0.49271,0.406,0.84107,0.95876,1.0057,-0.56961,-0.56961,0.88571,0.76239,-0.21585,0.87886,0.52179,0.9552,1.1359,0.99726,0.67698,0.95587,0.62483,0.95703,0.61923,0.50277,0.21124,-0.1626,0.37477,0.61026,1.3819,1.168,1.3109,1.4385,-0.58819,-0.58819,0.094474,-0.49069,-0.61977,0.35503,-0.024216,-0.55954,-0.32959,0.4641,0.79481,-0.2104,-0.55127,-0.74986,-0.66365,-0.89266,-0.039801,0.96798,0.22231,0.60494,1.4309,1.8159,1.6628,1.5745,0.095767,0.095767,-0.79693,-0.3397,0.067337,0.25411,-0.17733,-0.43461,-0.70009,-0.2186,-0.38151,-0.082093,-0.56584,-0.77626,-0.9161,-0.86084,0.0035384,0.97154,0.44424,0.94378,1.4589,2.0695,1.1851,1.1238,-0.42115,-0.28771,0.0023257,0.43739,-0.43066,-0.106,0.24441,0.87605,-0.36918,0.18318,-0.049774,0.0015722,0.044085,-0.085881,0.12455,-0.15933,0.18986,-0.21594,0.23741,-0.25434,1.0905,1.0596,0.73521,0.49815,0.33043,0.20189,0.099432,0.016768,-0.050054,-0.1036,-0.14589,-0.17856,1.5332,1.1702,0.95765,0.68941,0.48707,0.31758,0.17846,0.063722,-0.029773,-0.10515,-0.16495,-0.2114,0.96115,1.4863,1.2322,0.91753,0.64285,0.42249,0.25042,0.11619,0.011485,-0.069821,-0.13212,-0.1787,0.94123,1.088,-0.16517,0.47988
0.19243,0.24652,0.24652,-0.72342,-0.37933,-0.67672,-0.91479,-1.0362,0.014202,-0.63829,-0.73162,0.067596,-0.11881,-0.38519,-0.090145,0.017672,-0.21587,-0.05988,0.032927,0.24674,-0.071544,0.25586,0.60753,0.54337,-0.34577,0.31899,0.31899,0.48771,0.98475,0.77513,0.6594,0.35973,0.86547,0.46643,-0.95002,0.45357,-0.83637,-0.040305,0.097162,0.49187,-0.18522,-0.014572,0.12128,0.50152,-0.022937,0.22693,0.77615,0.11524,0.54031,-0.64896,-0.64896,-0.4099,-0.67502,-0.64954,-0.75347,-0.95831,-0.38968,-0.78409,-0.57147,0.095964,-0.06273,-0.38431,-0.72602,-0.42225,-0.60678,-0.48292,-0.41907,-0.14455,-0.30497,-0.086253,0.032984,0.12269,-0.38013,0.67848,0.67848,-0.55809,-0.96056,-0.60808,-0.39429,-0.81169,-0.79462,-0.40878,-1.0217,-0.00027046,-0.14899,-0.05723,-0.66628,-0.18387,-0.90544,-0.26878,-0.46553,0.2942,-0.26224,0.030274,0.085388,-0.30732,1.2969,-0.042846,-0.042846,0.67642,0.3672,0.60863,0.953,0.94567,-0.15918,0.43693,0.49621,0.049473,-0.1904,0.13729,-0.33339,-0.12056,-0.11298,-0.13991,-0.33948,-0.34852,-0.21487,-0.62246,-0.78916,-0.94011,-0.032579,0.49716,0.49716,0.15249,0.8256,0.30188,0.69078,0.33298,0.82418,0.97945,0.14605,0.58108,0.46939,0.56413,0.03762,0.37201,0.20721,0.15158,-0.079436,0.22214,-0.38013,-0.50656,-0.52017,-0.38499,0.68608,-0.49988,-0.49988,-0.55616,-0.68455,-0.57561,-1.0261,-1.0593,-0.22137,-0.78477,-0.7894,0.14626,0.67254,0.26462,-0.027375,-0.50152,-0.39268,-0.32155,0.073098,0.080525,0.07403,0.04641,0.19921,0.19233,1.1019,0.53652,0.53652,-0.43528,-0.30936,0.040112,-0.65218,-0.89394,-0.60803,-0.76074,-0.90778,-0.27487,0.14093,-0.16359,-0.13868,-0.4292,-0.47794,-0.33516,-0.34803,-0.17243,-0.59779,-0.59563,-0.5285,0.58227,1.5947,-0.136,-0.41647,-0.65164,-0.15344,1.2418,0.28973,-0.15355,-0.33821,-1.4685,1.7648,-2.0406,2.2481,-2.4153,2.5506,-2.6568,2.7352,-2.7871,2.813,-2.8142,2.7921,0.5437,1.1677,1.5577,1.8506,2.0753,2.2435,2.3651,2.4472,2.4951,2.5128,2.5041,2.4727,0.2435,0.92085,1.1734,1.4125,1.6408,1.8458,2.0198,2.1618,2.2712,2.3482,2.3933,2.4075,0.65505,0.61485,0.86387,1.2352,1.562,1.8098,1.9886,2.1117,2.1885,2.2248,2.225,2.1925,1.0898,1.0724,0.23881,0.23812
2.4348,-0.39125,-0.39125,0.26712,0.054408,-0.56624,-0.5898,0.18419,0.34443,0.11348,0.041545,0.045558,1.3033,0.66729,0.042962,0.7687,1.353,1.3228,1.0373,1.5148,2.0491,1.2862,1.4409,1.6828,-0.32538,-0.12199,-0.12199,-0.019433,0.3433,0.50758,-1.019,-0.37871,1.1275,0.512,0.01334,-0.57144,1.861,-0.43709,-0.31813,0.55558,2.028,1.1545,0.73384,1.3193,2.4549,1.3893,1.2268,1.1445,-0.21446,0.13858,0.13858,-0.33106,0.051121,-0.71125,-0.46706,-0.67724,0.27648,-0.46843,-0.4065,0.47679,0.98956,-0.37613,-0.46621,-0.74682,0.2088,0.058661,-0.046473,-0.32909,0.47909,-0.21512,-0.39247,0.061376,-0.62343,-0.10294,-0.10294,0.27499,-0.28771,-0.33879,0.41208,-0.0050038,0.34388,0.037964,-0.30392,-0.46099,2.1292,0.35604,-1.1594,-0.82892,0.70831,0.19832,-0.87959,-0.27624,1.1949,0.022288,-0.35257,-0.032866,-0.40739,0.47565,0.47565,0.017879,0.047298,0.60944,0.91972,-0.21713,0.1526,-0.1125,-0.058848,-0.54213,-1.0834,-0.94144,-0.33238,-1.1178,-1.2086,-1.3057,-1.1991,-1.8055,-1.9025,-1.6235,-1.8225,-1.5545,-0.56058,-0.26693,-0.26693,0.048408,0.45491,0.048424,-1.0904,0.31905,0.55061,0.27638,0.40785,-0.16016,-0.87026,-0.098514,0.73478,-0.30042,-0.26983,-0.55482,-0.47482,-1.258,-0.72214,-0.36888,-0.50897,-0.81719,-0.3306,-0.29953,-0.29953,-0.42814,-0.11339,-0.70859,-0.69004,-0.081604,-0.19597,-0.15591,-0.47772,1.558,-0.53242,-0.1571,-0.09471,-0.56048,-0.58525,-0.62604,-0.19101,-0.93481,-0.90772,-0.54982,-0.80548,-0.9186,-1.3113,0.2232,0.2232,0.52032,0.11363,0.083492,0.60926,-0.35884,-0.17911,-0.35079,-0.66955,0.56127,-0.28915,-0.20722,-0.3908,-0.26739,-0.30522,-0.3662,-0.0466,-0.60107,-0.45339,-0.66291,-0.84787,-1.366,-1.3654,-0.28751,-0.5938,-0.92601,-1.1053,0.85921,-0.0049552,-0.5744,-0.89144,-0.86933,0.80846,-0.71623,0.61136,-0.50502,0.40511,-0.31521,0.23457,-0.16266,0.098781,-0.042404,-0.0069214,1.014,1.425,1.3899,1.2471,1.0736,0.89822,0.73302,0.58287,0.4491,0.33178,0.23033,0.14371,-1.1911,-0.4606,-0.12986,0.0010019,0.041457,0.039658,0.013891,-0.023622,-0.065932,-0.10842,-0.1483,-0.18384,-0.2773,0.078684,0.21687,0.25709,0.23867,0.18836,0.12485,0.058599,-0.0046206,-0.061697,-0.11096,-0.15176,0.36352,0.39571,0.75659,-0.15292
0.37598,-0.057114,-0.057114,-1.1616,1.0351,0.77334,0.394,0.31782,0.2551,1.274,1.2902,0.26543,0.47151,1.2446,0.23004,0.86992,-0.080049,-0.76647,-0.61382,-1.1057,-1.1033,-1.3139,-1.3554,-1.1195,-0.42678,-0.29021,-0.29021,-0.38525,-0.85079,-1.2844,-0.86557,-0.88078,-0.79931,-1.0863,-0.13117,-0.7774,-0.29555,0.99749,0.040645,0.99485,0.25999,-0.10125,0.15055,-0.85282,-0.65636,-0.98695,-1.018,-0.19961,1.5404,0.44993,0.44993,0.24017,1.3001,1.7255,0.43642,0.38819,0.57716,1.4531,0.058417,-0.20431,-0.2019,1.6191,-0.0041171,0.53122,0.25716,-0.4205,0.050836,-0.83072,-0.695,-0.94642,-0.83454,-0.60469,-0.2749,0.27966,0.27966,0.10002,1.0138,1.4285,0.44869,0.87994,1.1961,1.1729,0.5652,-0.78757,0.13333,0.95079,0.08981,0.50156,0.68488,0.62142,1.033,-0.86327,-0.010689,-0.93897,-1.1216,-0.58374,0.060137,0.19137,0.19137,1.0643,-0.91977,-0.68137,-0.21924,-0.08798,-0.72503,-0.94192,-1.0207,-0.34113,-0.73617,-0.72288,-0.30709,-0.62204,0.36004,1.0051,0.95907,1.3021,1.4325,1.6169,1.6184,1.4787,1.191,-0.45117,-0.45117,-1.4851,-0.39527,-1.0896,-0.85604,-0.8298,-0.097792,-0.7551,-1.3711,-0.73065,-0.4352,-0.81062,-0.25872,-0.37829,0.84798,1.1205,1.6725,1.7848,2.3677,2.0581,1.6693,1.4678,1.432,0.23682,0.23682,-0.23175,1.1128,0.97803,0.031007,0.64505,0.67703,1.2295,1.1431,-0.11944,0.283,0.64702,0.082045,0.35008,0.039756,-0.60395,-0.35176,-0.59476,-0.43446,-0.34573,-0.20582,0.24348,-0.26661,0.49908,0.49908,0.86788,0.12551,0.81068,0.57263,0.86973,1.5189,1.7941,1.2975,-0.34502,0.75741,0.55224,0.31955,0.4853,-0.073657,-0.012883,0.1387,0.2712,0.20857,0.18377,0.99463,-0.17409,-0.6421,-0.60375,-0.51943,-0.63665,-0.085551,-0.66736,-0.86499,-0.61495,-0.52428,0.48708,-0.85823,0.9231,-0.8973,0.86279,-0.82436,0.78365,-0.74301,0.70272,-0.66319,0.62451,-0.58689,-0.20495,-0.38421,-0.65913,-0.76672,-0.78724,-0.77196,-0.74115,-0.7033,-0.66263,-0.62134,-0.58069,-0.54144,-0.57059,-0.44974,-0.68868,-0.81513,-0.85527,-0.85581,-0.83755,-0.80778,-0.77154,-0.73184,-0.69072,-0.64949,0.16488,0.35655,0.0075466,-0.3081,-0.50859,-0.61222,-0.65421,-0.66078,-0.64734,-0.62262,-0.59164,-0.55735,0.29924,0.38202,-0.41748,-0.56908
-0.022285,-0.30554,-0.30554,-0.10255,-0.48363,-0.333,0.29134,0.08986,1.7751,-0.052822,0.64885,0.076715,1.4381,0.49128,0.19759,0.38211,0.20841,-0.043325,-0.30523,0.083645,0.18591,-0.15308,-0.2181,-0.094326,-0.73674,0.4161,0.4161,0.57368,0.38084,0.60795,0.48631,0.21074,1.0858,-0.73582,0.27411,-1.5775,1.8778,0.29113,0.45583,0.37249,0.90072,0.36029,0.0022267,0.3118,0.74195,0.11981,0.15116,0.72463,0.86204,-0.13544,-0.13544,-0.44887,0.20143,-0.54006,0.020658,-0.23733,1.4543,-0.45761,1.3468,-0.42534,1.9594,0.67454,0.71079,0.43277,0.94016,0.67074,0.23042,0.79876,0.89161,0.7708,0.47677,0.30561,-0.1491,-0.36444,-0.36444,-0.37872,-0.1926,-0.55669,0.70331,0.4259,0.98947,0.61833,1.7127,0.36994,1.6531,0.32018,0.83839,-0.32494,1.1168,1.0688,0.7476,1.0737,1.4601,1.2088,1.3454,1.4523,1.506,0.30193,0.30193,0.18586,0.43557,0.38316,0.06447,-0.48252,-1.2504,-0.64261,-0.81056,-1.0772,-0.94642,-0.4631,-0.19502,-0.36318,-0.080315,0.19621,0.27696,-0.0263,0.052163,0.2756,0.342,0.51771,1.5654,0.29647,0.29647,0.7164,0.043591,0.50846,0.69028,0.4929,0.42007,-0.15512,-0.27078,-0.52956,-0.12727,0.34999,0.23201,0.28425,0.64405,0.87494,0.91653,0.69786,0.93413,0.28728,0.54737,1.4063,1.0732,-0.15036,-0.15036,-0.56084,-0.065387,-0.45898,-0.21028,0.68775,0.90692,0.33275,1.4022,1.4581,1.0561,1.4367,1.1933,1.1103,0.84232,0.79076,0.22458,0.7213,0.30839,0.30619,-0.01121,0.6096,1.0332,-0.24748,-0.24748,-0.10447,0.039795,-0.66364,0.23167,-0.034498,1.0815,0.55762,1.4017,1.7053,1.51,0.6063,0.52179,1.0187,0.46495,0.33697,0.3256,0.24802,0.4667,0.25379,0.22489,1.1613,1.2361,1.3228,0.97397,2.2489,1.7274,-0.39084,-0.04702,0.092726,-0.12954,-0.83023,0.8007,-0.77429,0.74798,-0.72429,0.69344,-0.6573,0.61694,-0.5738,0.52854,-0.48206,0.43499,0.89721,1.1714,1.1359,1.0887,1.0357,0.97236,0.90133,0.82631,0.74983,0.67377,0.59954,0.52796,1.9466,1.7426,1.4097,1.283,1.1895,1.1103,1.0335,0.95745,0.88122,0.80522,0.72984,0.65558,0.88598,1.618,1.5886,1.485,1.3733,1.2578,1.1448,1.0368,0.93392,0.83575,0.74221,0.65307,0.97814,1.1098,-0.029048,0.47547
-0.46654,4.0383,4.0383,1.0578,2.5449,0.96668,2.8878,2.1618,2.6228,0.16333,0.67457,0.53976,2.4512,0.33376,0.43985,1.0376,0.65248,0.32896,0.3549,0.57039,0.11132,0.10727,0.17138,0.31875,-0.70912,-3.3302,-3.3302,-3.5496,-3.0604,-2.318,-2.6217,-2.3759,-1.7247,-1.3892,-1.4289,-1.5067,0.11344,-1.3183,-1.3982,0.7608,-0.03452,-0.30408,-0.087562,0.61488,0.25889,0.087408,-0.069421,0.14898,-0.46556,2.1034,2.1034,4.3055,0.63479,1.3604,1.603,1.4925,1.4978,-0.20987,0.57313,0.24818,2.3684,0.6887,0.33297,1.7519,0.71106,0.36503,0.13165,0.7769,0.12578,0.46055,0.5793,1.5378,0.12637,2.9854,2.9854,2.5777,2.33,2.3261,2.2681,2.684,1.9903,0.47182,0.47733,1.2563,2.5753,0.44741,0.87121,2.0082,0.61249,-0.26816,-0.48593,1.0571,0.59335,0.1188,0.32868,1.043,0.37728,-5.0229,-5.0229,-2.317,-2.126,-0.96508,-3.0652,-1.7844,-2.4663,-0.86164,-1.1889,-1.2006,-1.8178,-0.79308,-1.0307,-0.84761,-0.58458,-0.4299,-0.47692,-0.41197,-0.13937,-0.16906,-0.23816,-0.12342,0.87223,-2.0879,-2.0879,-3.1366,-2.3124,-2.3579,-3.0693,-2.3795,-2.377,-1.164,-1.4145,-1.2874,-1.8155,-1.063,-1.3244,-0.86037,-0.78292,-0.68417,-0.49391,-0.40764,-0.13514,-0.35063,-0.57249,-0.13904,0.64326,3.4839,3.4839,4.6406,0.75177,2.3524,1.9699,2.4962,2.1737,1.578,1.7544,1.2625,0.96945,1.3075,1.1444,0.48873,0.40901,0.52211,0.37524,0.41184,0.34642,0.66818,0.60521,1.0639,0.987,2.7986,2.7986,3.2451,2.7716,2.5123,2.5618,3.2589,2.8375,1.507,1.7131,1.6868,2.2451,1.2901,1.5412,1.1737,0.69805,0.15929,0.24613,-0.25628,-0.068875,-0.24512,-0.29738,0.1596,1.0316,-0.42754,-0.62039,0.52323,-0.43521,-0.21993,-0.99279,0.24192,0.17179,-0.50331,0.50969,-0.40831,0.3311,-0.24477,0.16794,-0.092878,0.025073,0.03597,-0.089002,0.13409,-0.17126,0.25066,0.32553,0.27768,0.21594,0.14547,0.07488,0.008413,-0.05152,-0.10349,-0.14702,-0.18221,-0.20951,2.073,1.2883,1.0764,0.7978,0.61539,0.44511,0.30744,0.18876,0.089864,0.0071011,-0.061281,-0.11719,0.60552,0.56431,0.46513,0.34524,0.22526,0.11615,0.02256,-0.055302,-0.11876,-0.1694,-0.20864,-0.23775,-0.59105,0.086806,-0.63179,1.2815
1.3252,-0.4174,-0.4174,-0.7748,-0.64135,-0.56777,-0.84408,-1.3113,-0.58591,0.16877,-0.37926,-0.46587,0.30079,1.5076,0.55977,0.084411,0.51051,1.1581,0.11077,0.59267,0.96314,1.355,0.54496,0.75037,-0.44717,0.70113,0.70113,0.74715,0.704,0.76143,0.42647,0.29449,-0.20324,0.67538,0.059565,0.3335,0.48032,3.3391,0.79773,0.12971,0.87659,1.8628,-0.055305,0.67821,1.0632,2.3385,0.65243,0.4869,-0.74523,-0.47614,-0.47614,-0.95185,-0.63014,-0.98116,-0.99902,-1.0953,-0.96007,-0.0090862,-0.36005,-0.32316,-0.048817,0.75368,-0.04169,-0.63355,-0.36074,0.73336,-0.52882,-0.16656,0.27064,1.1369,0.10114,0.75024,0.65014,-0.76101,-0.76101,-1.0654,-0.88245,-0.98502,-0.90342,-0.83783,-0.94396,-0.11326,0.75231,0.24629,-0.32274,1.1621,-0.79725,-1.098,-0.43668,1.5046,-1.2392,-0.55578,0.52311,2.4975,0.0079348,0.32181,-0.16766,0.37205,0.37205,0.7414,0.61872,0.60229,0.95963,1.2181,0.64313,0.16325,0.18656,0.37257,-0.22992,-0.76344,-0.42432,-0.2913,-0.67999,-0.81164,-0.39316,-0.79985,-1.1161,-0.96919,-0.74803,-0.6978,-0.49367,0.54322,0.54322,0.30515,0.17633,0.42037,0.23482,0.047702,-0.010443,0.69178,1.1791,0.67649,0.66376,0.70351,0.89814,0.60749,0.24741,0.41468,0.12235,-0.19367,-0.24016,0.18483,-0.49329,-0.90815,-0.73533,-0.47773,-0.47773,-0.90165,-0.59668,-0.87825,-0.93257,-0.90723,-0.84924,-0.31424,-0.46648,-0.35284,-0.15698,-0.20375,0.081519,-0.18776,-0.31774,-0.12062,0.15323,-0.084067,0.11726,0.46461,0.19091,0.087948,-0.86325,-0.62207,-0.62207,-0.98114,0.051676,-0.74252,-0.63702,-0.58847,-0.84886,-0.56688,-0.57493,-0.48858,-0.50136,-0.015717,-0.041927,-0.47425,-0.2465,0.15942,0.082908,-0.35993,-0.082062,-0.072418,-0.41126,-0.10592,-0.8722,-0.34693,-0.58476,-0.8974,-1.028,0.63402,0.016992,-0.45098,-0.7804,-0.71551,0.70985,-0.66144,0.58071,-0.48993,0.39881,-0.31186,0.22969,-0.15334,0.083498,-0.020702,-0.03459,0.66753,0.88134,0.82271,0.70615,0.57284,0.44187,0.32122,0.21353,0.1196,0.039234,-0.028041,-0.08319,-0.19659,0.45298,0.60348,0.59005,0.50817,0.4035,0.29256,0.18508,0.085762,-0.0026707,-0.078913,-0.14268,-0.0022415,0.23933,0.24932,0.20707,0.13328,0.050322,-0.029761,-0.10171,-0.16314,-0.21327,-0.25215,-0.28038,0.41546,0.35921,0.072273,-0.1726
0.46563,-0.53508,-0.53508,-0.46365,-0.81052,-0.43888,0.092129,-0.48987,0.069794,0.9781,0.3117,0.11446,0.57378,1.5187,1.6616,1.246,0.72194,1.4898,1.371,1.3169,1.491,1.8522,1.5867,1.0613,-0.23774,0.71056,0.71056,0.66243,0.19378,0.0053623,0.68192,0.4629,0.26539,0.41428,-1.2268,-0.23994,0.92985,1.79,0.39532,-0.27402,1.1977,1.7902,1.22,0.86349,1.408,2.0619,1.3362,0.60809,0.06611,-0.69897,-0.69897,-0.51577,0.17341,0.71338,0.34817,-0.46556,-0.48666,0.59745,0.22141,-0.32629,0.6894,1.445,1.0534,1.3378,0.50898,1.1138,1.2866,0.78533,1.4228,1.7067,1.9016,1.0683,-0.4385,-0.72386,-0.72386,-0.41893,-0.12154,-0.016429,0.20315,-0.313,0.32211,0.50735,-0.20735,0.65156,1.1892,1.5666,1.043,0.076143,1.0856,1.3146,1.3762,0.1554,1.1559,2.0605,1.1789,0.59476,-0.48784,0.48145,0.48145,0.45417,0.71674,0.32737,0.027193,0.30668,0.056596,-0.393,-0.89899,-0.74898,-0.50367,-0.95589,-1.3132,-1.0546,-0.62252,-1.2302,-1.3461,-1.4545,-1.348,-1.5187,-1.2734,-1.0215,-0.25302,0.45809,0.45809,0.52535,-0.48151,-0.20555,0.63487,0.46711,0.28232,0.19289,-0.079186,0.065883,0.29254,0.18082,-0.48921,-0.25839,0.33607,-0.71431,-0.61389,-0.54601,-0.38909,-0.47371,-0.53077,-0.50873,0.7329,-0.58828,-0.58828,-0.55027,-0.19234,0.22576,0.41006,-0.065739,-0.56632,0.29764,0.5976,0.56856,0.43226,0.38204,0.712,1.0868,-0.028344,0.16399,0.67847,0.81555,1.1717,1.3981,1.6614,0.41284,0.19621,-0.44418,-0.44418,-0.56092,0.60998,0.68084,-0.066834,-0.60343,-0.17345,-0.15093,0.16473,0.3441,0.22729,0.60834,1.1271,1.1778,0.29388,0.40548,1.3451,1.8808,1.6094,1.4613,0.61088,-0.40356,0.51015,-0.17779,-0.52558,-0.77516,-0.65551,1.1629,0.29887,-0.13902,-0.48875,-1.1831,1.2211,-1.2332,1.2044,-1.1538,1.0922,-1.024,0.95098,-0.87494,0.79707,-0.71867,0.64085,0.42308,0.99977,1.1948,1.2543,1.2441,1.194,1.1213,1.0357,0.94358,0.84881,0.75445,0.66276,-0.7669,0.07211,0.4665,0.66122,0.7538,0.78755,0.78265,0.75331,0.70787,0.6526,0.59177,0.52831,0.054236,0.33981,0.5373,0.683,0.76792,0.79868,0.79077,0.7572,0.70724,0.64732,0.58204,0.51437,1.0178,1.061,0.23552,-0.2101
