2.0664,0.45281,0.45281,-0.39942,-1.0446,0.1657,-1.1269,-0.63202,-0.68807,-0.36278,-0.4879,-0.31921,-0.76209,-0.10019,0.080273,-0.7922,-0.58379,0.086093,-0.11761,-0.055458,-0.24922,-0.30797,-0.49469,-0.63676,-0.84766,0.3704,0.3704,0.71314,0.30547,0.63844,-0.16015,0.69814,0.038722,0.87827,-0.68004,1.0403,-0.54805,0.90879,1.6098,-0.57279,-0.43098,1.0638,0.5802,0.4593,0.14724,0.088533,-0.2222,-0.62859,-0.7581,0.13858,0.13858,-0.68966,-0.60283,-0.33253,-1.3042,-0.1871,-0.52722,-0.28817,-0.4025,-0.16165,-0.34766,0.031651,0.035243,-0.19157,-0.61831,0.39904,-0.06297,-0.10224,0.42567,0.19095,-0.025279,-0.0058083,-1.0595,-0.32926,-0.32926,-0.5453,-0.85616,-0.6249,-0.89564,-0.34716,-0.33553,-0.72506,-0.98038,0.19122,-0.70331,0.21704,0.19334,-0.075154,-0.35075,1.7657,1.0141,0.68513,1.4513,0.98646,0.31236,0.27419,-0.60291,-0.69359,-0.65157,-0.44865,-0.62542,-0.76378,-0.69651,-0.38055,-0.42441,0.56995,0.29134,0.46419,0.50533
2.7001,0.45572,0.45572,0.62395,-0.87666,1.1999,-0.81417,-0.62023,-0.34311,-0.18469,0.14186,0.23123,-0.39049,0.44494,0.014327,0.29322,0.2105,0.14423,-0.037923,-0.24254,-0.33064,-0.3998,-0.90181,-1.1667,-1.1055,0.25758,0.25758,-0.1725,-0.38999,-0.15668,-0.024372,0.015234,0.31437,0.2457,0.52888,-0.20465,-0.6472,1.5546,0.64346,0.23903,0.26245,1.3635,0.84658,0.86193,0.85787,0.94077,0.34401,0.055852,-0.15372,0.13248,0.13248,0.25008,0.72502,1.1598,0.056634,-0.39776,0.015199,0.31575,0.53146,0.24714,-0.27735,1.1205,-0.20316,1.4381,0.95106,0.77843,0.30497,0.39158,0.95775,1.0159,-0.066412,-0.51556,-1.0162,-0.048031,-0.048031,0.69707,0.077303,0.47959,-0.13987,-0.39208,0.7534,0.17535,0.5891,0.63079,-0.20483,1.5225,0.14893,1.2355,0.82862,2.3937,1.3129,1.9134,2.6885,2.8111,1.7132,1.0016,0.55736,-0.49933,-0.59954,-0.40203,-0.58705,-0.67919,-0.68279,-0.39653,-0.39585,0.98984,1.2395,0.59603,1.3889
0.10527,0.60099,0.60099,1.4004,0.46398,2.5119,0.62924,0.46587,-0.073226,-0.086355,0.042994,0.24466,-0.69443,-0.76922,-0.60817,-1.1283,-1.3532,-1.4895,-1.3301,-0.93985,-0.81195,-0.65572,-0.59124,-0.44354,1.8975,0.27558,0.27558,-1.034,-1.6827,-1.8192,0.66006,1.0144,0.78773,0.80671,0.046665,0.55245,-0.46823,-0.57813,-0.03684,-1.01,-1.432,-1.8195,-1.823,-1.1866,-0.924,-0.65253,-0.78071,-0.69555,1.274,0.21419,0.21419,0.80105,-0.16425,2.3181,1.3052,0.56983,-0.22477,0.088247,0.47975,1.6537,-0.27156,0.24745,1.322,-0.066561,-0.66859,-0.90379,-0.7709,-1.2025,-1.3527,-1.1177,-1.0757,-0.94396,1.2595,0.033454,0.033454,1.9323,1.6993,2.6409,0.52026,0.034533,0.13895,-0.52165,0.75762,1.2676,-0.11008,-0.43606,1.5074,0.36269,-0.31782,-0.61051,-0.99639,-0.94147,-1.277,-0.7132,-1.0939,-0.58622,1.4786,-0.90254,0.34563,-0.41025,0.30163,-0.66889,0.70031,0.053219,1.4039,0.23685,0.19164,-0.70379,-0.26184
3.7575,-0.17624,-0.17624,0.38559,-1.5826,1.5651,-0.62924,-0.47087,0.38529,1.1775,0.44678,-0.040821,-0.27248,0.97873,0.34892,0.019749,0.26457,0.61146,0.25632,-0.06574,0.11323,0.1244,0.065206,-0.28862,-0.86454,0.44723,0.44723,0.39061,-0.27495,-0.42868,-0.11247,0.03352,0.4043,0.83287,0.040368,0.11851,-0.35353,2.8731,1.4041,-0.31292,0.29693,1.0805,0.48942,-0.25214,0.1299,0.33766,0.25331,-0.31632,-0.79853,-0.20165,-0.20165,-0.060311,0.4339,0.80275,-0.25155,-0.11692,0.64195,0.45593,1.0956,-0.51233,-0.35284,1.1978,0.51258,0.41657,0.70879,1.5545,1.0028,0.18768,0.54862,0.639,1.0277,0.57619,-1.0127,-0.51053,-0.51053,-0.12386,0.029367,0.68211,0.051529,0.66789,0.25246,0.048968,1.5082,-0.55264,-0.39823,0.85854,0.0035867,-0.52037,0.67989,2.019,0.75714,-0.29963,0.37747,1.1019,1.325,0.39089,-0.59168,-0.54535,-0.49284,-0.21568,-0.051928,-0.65793,-0.73948,-0.36369,-0.13054,0.72786,0.6559,0.27731,-0.088457
0.42845,0.16516,0.16516,-0.93894,-0.48109,-0.035318,-0.4749,-1.3722,-0.66098,-0.59796,-0.23694,-0.17837,-0.7836,-0.43232,-0.20867,-0.45269,-0.20752,-0.11626,0.15101,0.3468,0.066305,0.16646,0.35638,0.57541,-0.3662,0.82851,0.82851,0.68778,0.58163,0.10574,1.0354,0.23602,0.44581,0.76305,0.8927,0.27346,-0.013046,0.5578,1.2274,-0.86231,-0.50386,0.1359,0.1429,-0.19428,0.015105,0.065579,0.28743,0.46745,1.1406,-0.33901,-0.33901,-1.0675,-0.52305,0.14311,-0.084593,-1.2739,-0.36116,-0.56875,-0.26924,0.044922,-0.98709,-0.68946,-0.1422,-0.58713,0.11207,-0.18975,0.43757,0.9413,-0.0076239,0.064874,1.0545,1.6378,0.49737,-0.72512,-0.72512,-0.61926,-0.71041,-0.14739,-0.56693,-0.54375,-0.69717,-0.55372,-0.071668,-0.49243,-0.90955,-0.43481,0.44303,-1.1428,-0.40577,0.31355,0.76323,-0.48354,-0.32816,-0.41498,0.56986,0.71643,0.39645,-0.84284,-0.71766,-0.59256,-0.77169,-0.78633,-0.56391,-0.50341,-0.47857,1.1258,1.2321,-0.39464,-0.36991
-0.41637,3.7085,3.7085,-0.66776,1.0351,-0.25168,1.2915,0.81371,1.3099,0.39172,0.61445,0.68972,0.38418,1.4606,1.0745,0.27978,0.18995,0.34201,-0.04186,-0.17966,-0.0017316,-0.43186,-0.32617,-0.3918,-0.40695,-3.2117,-3.2117,-1.7842,-0.78213,-0.74454,-1.4072,-1.5906,-1.5112,-1.1231,-0.2657,0.40831,-1.945,1.119,2.3398,0.35841,0.026549,0.41309,0.014531,-0.18282,-0.0022278,-0.66919,-0.30453,-0.81588,-0.02146,2.0407,2.0407,1.9259,1.4939,0.95703,2.2896,1.1931,1.277,0.95603,0.026117,0.43273,-0.74147,0.7812,0.32244,-0.49196,-0.39968,-0.64704,-0.74455,-0.7528,-0.76302,-0.81831,-0.46636,-0.66439,-0.72131,2.1293,2.1293,1.328,1.5802,1.0106,1.8152,0.72738,0.89069,0.72868,0.57824,0.77027,-0.614,0.5791,1.6965,-0.12757,-0.64341,-0.65183,-0.45591,-0.68872,-0.94178,-1.0283,-0.18629,-0.88067,-0.65576,0.4443,-0.31076,-0.4533,-0.55574,0.14824,-0.13161,-0.48221,-0.40106,0.033924,0.17709,-0.18502,-0.012622
0.42765,0.15644,0.15644,-0.35946,-0.051164,0.47105,0.069693,-0.054909,-0.32886,0.16333,-0.9413,-0.72501,-0.0052544,-0.35515,-0.076782,-0.3206,0.31886,0.40365,-0.40416,-0.32651,-0.19156,-0.15851,-0.24398,-0.25259,0.2024,0.25187,0.25187,0.19023,0.040891,0.1811,0.58124,-0.093805,-0.35162,0.045927,0.26059,-0.027821,0.1081,-0.5175,0.84057,-0.18616,2.0551,0.69732,-0.094213,-0.27377,-0.057827,-0.10298,-0.26205,-0.23473,1.2673,0.21889,0.21889,0.12394,0.46691,-0.0079667,0.13732,0.8492,-0.35035,1.1941,-0.2699,-0.65068,-0.26699,-0.07218,-0.36353,-0.62203,-0.25318,-0.58865,-1.06,-0.86863,-0.89494,-0.75337,-0.82986,-0.70217,-0.06091,-0.038223,-0.038223,-0.36653,-0.3165,-0.092044,-0.48717,0.4433,0.82372,0.47056,0.041076,-0.80301,0.37031,-0.97924,0.63818,-0.40998,0.88988,-1.1491,-0.58612,-0.65881,-0.41147,-0.68835,-0.77024,-0.73918,-0.26542,-0.31556,-0.672,-0.56741,-0.77008,-0.33681,-0.62015,-0.68633,-0.75332,1.5858,1.6794,0.093316,-0.33869
1.0863,0.39179,0.39179,-0.049737,-0.47218,1.2904,-0.69791,-0.84885,-0.28277,-0.71261,-0.16741,-0.60899,-0.8544,-0.46116,-0.6552,-0.80453,-0.94104,-0.50393,-0.60621,-0.90058,-1.0342,-1.1975,-1.4112,-1.3923,-1.0282,0.086505,0.086505,0.35226,-0.22063,-0.3057,-0.016203,-0.067618,0.80685,0.11904,0.78673,0.16857,-0.19531,0.99151,0.52683,-0.62879,-0.71514,-0.36612,-0.10585,-0.49554,-0.71376,-0.86587,-1.123,-0.99732,-0.46928,0.39757,0.39757,-0.44166,0.6146,1.112,0.49673,-0.12236,-0.15025,-0.31736,0.078418,0.026563,-0.83755,0.17916,-0.71579,-0.58105,-0.58569,-0.26543,-0.65228,-0.55173,-0.96666,-0.96895,-0.95741,-0.88942,-1.0533,0.12212,0.12212,-0.13839,0.099153,0.49173,-0.13477,-0.48499,0.26117,-0.40847,-0.1342,-0.48367,-1.1716,0.38352,0.52305,-0.82336,0.1952,0.49074,0.087281,0.075147,-0.24996,-0.80078,-0.83927,-1.073,-0.038092,-0.96861,-0.96052,-0.7492,-0.82021,-1.0954,-1.0076,-0.73058,-0.44901,0.26962,0.31532,-0.1187,0.73911
2.9492,-0.62224,-0.62224,-0.53644,-0.20507,-0.32686,-0.29065,-0.3641,-0.25141,0.17557,-0.12902,0.21401,0.73873,0.46304,0.28054,0.50479,0.20182,0.50785,0.30286,0.6452,1.0968,1.4106,1.519,1.0944,-0.56883,0.68685,0.68685,0.46915,0.61764,0.73094,0.33529,0.1771,-0.25768,0.67729,-0.26785,-0.61206,1.2326,0.64063,-0.48109,0.24305,0.44418,0.50329,-0.15241,0.29773,1.0235,1.2642,1.349,1.1226,0.70883,-0.44139,-0.44139,-0.30583,-0.32145,-0.3531,-0.49593,-0.0042186,-0.052344,0.60634,-0.40788,-0.5019,0.23766,0.32204,0.37233,0.5441,0.11502,0.91774,0.090303,0.2748,0.60063,1.264,2.0478,0.98286,-0.30764,-0.58357,-0.58357,-0.50644,-0.45909,-0.52176,-0.49141,-0.32968,0.36497,0.26747,0.27598,-0.2413,0.39541,0.63995,-0.56634,-0.060529,0.75949,0.69263,-0.57197,-0.25056,0.46608,0.7834,1.1955,0.76869,1.4517,0.49973,0.12055,-0.3024,-0.90915,0.64695,0.066143,0.034108,-0.69668,1.5345,2.0157,0.14986,0.41456
1.1788,-0.39852,-0.39852,-0.24956,0.54538,0.47259,-0.21722,0.26214,0.19048,-0.49328,-0.12468,0.5732,1.1539,-0.17954,0.11012,0.70321,0.76029,0.29897,0.70163,1.0338,1.486,0.72522,0.91249,-0.65803,-0.72411,0.0036792,0.0036792,-0.31351,0.13854,0.19618,-0.79668,-0.72185,0.04382,-0.18607,-1.8223,0.56148,1.7024,-0.17157,-0.75339,0.37517,1.4045,-0.093769,0.22238,1.3464,1.9638,1.0546,1.0623,-0.19031,1.4095,-0.10256,-0.10256,0.68775,0.1017,0.11797,1.1995,0.87924,0.079675,-0.36259,-0.28596,1.3322,0.70266,0.034084,-0.12467,0.40195,0.43972,-0.19642,0.1423,0.30275,0.46722,0.012232,0.92188,-0.48864,-0.70327,-0.077294,-0.077294,0.33343,0.29121,0.63998,0.8333,1.0479,0.80497,-0.64175,0.68012,1.1399,0.72792,-0.065438,-0.9857,0.20194,1.1918,-0.79076,-0.45665,0.26112,1.2306,0.25936,0.28102,-0.053606,0.91309,0.86244,-0.21388,-0.3642,-0.74053,0.74172,-0.20636,-0.24124,-0.62837,1.9063,2.3573,0.58486,1.2431
-0.47601,-1.1075,-1.1075,0.4384,0.13709,0.1258,-1.1813,0.74427,-1.109,-0.42486,-0.85221,-0.58924,-0.64802,-0.55125,-0.688,-0.7785,-0.97006,-0.81574,-0.70846,-0.5364,-0.14689,-0.48791,-0.20147,-0.62299,-0.83028,0.26558,0.26558,0.0015951,0.57523,0.80185,-1.0833,0.47622,-0.58211,0.22005,0.46208,1.7082,0.45581,-0.29259,-0.47959,0.33493,-0.99419,-0.65123,-0.54981,-0.38165,0.034013,-0.66716,-0.27614,-0.84084,-1.3456,-0.72821,-0.72821,0.26022,-0.73937,-0.2971,-1.3907,0.47493,-1.0941,-1.0343,-1.064,-0.69936,-1.1538,-1.3942,-1.3557,-1.0345,-1.3115,-1.308,-1.0289,-0.9734,-0.55489,-0.96076,-0.72241,-0.98747,-1.3442,-0.5867,-0.5867,-0.33534,-0.83799,-0.54578,-0.53637,-0.68001,-0.17715,0.035449,-0.86788,0.033645,-1.3911,-1.5574,-1.4496,-0.013419,-1.1852,-0.90195,-0.42054,-0.67229,-0.28837,-0.87687,-0.67704,-0.86528,-1.4248,-1.228,-0.52257,-0.54871,-0.71363,-0.81359,0.34231,-0.36907,-0.024214,-0.44656,-0.65857,0.11326,-0.62422
1.2578,-0.25614,-0.25614,-0.70344,-0.53451,-0.29311,-1.6443,-0.84295,-0.15448,0.65047,0.33089,0.32774,0.70831,0.23731,0.36697,0.68299,0.55908,0.095149,0.58337,0.86015,1.2474,0.75478,0.80865,0.76271,-0.39209,0.99302,0.99302,1.0035,0.49253,1.0793,-0.25598,0.19787,-1.0032,1.199,-0.03949,-1.0961,-1.8731,0.26157,0.57346,0.82116,0.48358,-0.16065,0.87983,0.77124,1.0368,0.75353,0.83867,0.39601,-0.40084,-1.1423,-1.1423,-1.0627,-1.4776,-0.6964,-0.94884,0.30667,-0.3817,1.0996,-0.20542,-0.32185,-0.16908,-0.56094,-0.48108,-0.87415,-0.76275,-0.20439,-0.089698,-0.19888,-0.099766,-0.10664,0.052164,-0.30089,-0.79551,-1.1401,-1.1401,-1.1712,-1.0132,-1.1729,-0.12737,-0.66734,-0.70354,0.53187,0.61952,0.10262,-0.83133,-0.71961,-0.15008,-0.23525,-1.2821,-1.087,0.92691,-0.049723,-0.41948,0.035972,0.43423,-0.36161,-0.63752,0.19633,0.0956,-0.5981,-1.0378,0.39144,0.0032749,-0.56861,-1.0989,0.45291,0.58048,-0.444,-0.49953
0.17077,-0.54815,-0.54815,0.023055,1.1699,-0.31305,0.21247,0.94537,-0.11836,1.2328,-0.79319,-0.17102,-0.19512,0.094114,0.76698,1.3352,1.4328,0.3424,0.84088,0.48844,-0.034384,-0.046831,-0.56995,-0.77269,-0.67223,0.53462,0.53462,-0.45576,-0.063168,0.28079,-0.42753,-0.12925,-1.3024,0.59377,-0.3322,-0.44672,-0.68082,0.82159,-0.22496,1.7976,0.4038,0.30266,1.7039,1.0993,0.27712,0.076831,-0.7708,-1.0865,-0.042491,-0.51277,-0.51277,0.48142,0.17863,-0.42121,0.94696,1.0764,-0.032641,1.9277,-0.52484,-0.20277,-0.46209,-0.28678,0.51973,0.98592,1.546,-0.23763,0.80154,0.21891,-0.26243,0.11618,-0.66629,-0.88498,-0.89574,-0.33638,-0.33638,0.26383,0.23183,-0.56019,0.22635,0.8411,-0.034503,1.807,-1.0381,-0.13708,0.10881,0.68099,-0.27599,0.19547,0.10187,-0.76427,1.1197,1.0035,0.12263,0.36192,-0.62509,-1.0239,-0.34073,-0.66731,-0.37898,-0.61136,-0.25436,-0.50742,-0.25026,-0.51987,-0.25922,0.6237,0.81701,0.134,1.0328
