-0.91202,-1.1394,-0.67988,-0.78845,-0.79694,-0.67743,-0.88782,-0.82428
-0.29776,-0.85143,-0.66225,-0.93473,-0.6589,-0.67473,-0.96897,-1.1581
-0.77863,-0.72403,-0.70629,0.15565,-0.67739,-0.55446,-0.29387,-0.12444
0.08392,-1.0439,-0.2233,0.083617,-0.65341,-0.72221,-0.69892,-0.97881
-0.33134,-0.66404,-0.51981,-0.60263,-0.59522,-0.66916,-0.86905,-1.0915
-0.90852,-1.1107,-0.69619,-1.0435,-0.41151,-0.1698,0.50244,0.73246
-0.54309,-0.75853,-0.39625,-0.54162,-0.59073,-0.46116,-0.52689,-0.058986
-0.93169,-1.0253,-0.54504,-0.61601,-0.73403,-0.5499,-0.77735,-0.29207
0.057257,-0.098159,-0.37877,-0.80301,-0.47249,-0.45775,-0.77889,-0.36134
-0.98781,-0.58017,-0.24008,-0.33875,1.4956,1.0503,2.5624,1.9631
0.59433,-0.61547,-0.48127,-0.4712,-0.5059,-0.67127,-0.78997,-0.9817
-0.57543,-0.67466,-0.16671,0.14007,-0.71781,-0.68236,-0.60113,-0.82723
-0.14633,-0.41932,-0.31682,-0.31508,-0.60256,-0.63098,-0.7278,-0.92973
0.80002,0.1516,1.6532,2.1506,-0.23564,-0.63956,0.79189,-0.72136
-1.0405,-0.98228,-0.77881,-0.73773,-0.78798,-0.61477,-0.98225,-0.57049
-0.79449,-0.97007,-0.48742,0.68636,-0.75231,-0.58388,-0.63864,-0.23132
1.3732,0.98636,2.9559,2.702,-0.031456,-0.34956,0.98781,0.13578
-0.9554,-1.1338,-0.65145,-0.45415,-0.82973,-0.72738,-0.85027,-0.97083
-0.031594,-0.70093,-0.56497,-0.67746,-0.59147,-0.68783,-0.78583,-1.0418
-0.59432,-0.80949,-0.50979,-0.64203,-0.69307,-0.67246,-0.81524,-0.88325
-0.954,-1.18,-0.57855,-0.68878,-0.8317,-0.73426,-0.81765,-0.97571
-0.40861,-0.50664,-0.42793,-0.42725,-0.60254,-0.64413,-0.78247,-0.99719
0.52833,0.081533,2.2752,2.0562,0.56737,0.1264,1.9236,1.1244
0.63429,0.07994,0.77657,2.1647,-0.49526,-0.62272,-0.24583,-0.52738
-0.69071,-1.0332,-0.41171,-0.26186,-0.74059,-0.64452,-0.66428,-0.65046
-0.1227,-0.56318,-0.4409,-0.72053,-0.57631,-0.6001,-0.81014,-0.92848
0.90955,-0.68872,-0.32237,-0.87548,-0.43814,-0.70204,-0.89439,-1.196
1.2384,0.095069,2.6931,0.71871,-0.1154,-0.45836,0.51897,0.10805
0.14113,-0.66032,0.048159,0.54567,-0.5881,-0.64058,-0.49133,-0.73564
0.13111,-0.22742,-0.48244,-0.79566,-0.4498,-0.57407,-0.83772,-0.9768
-0.32831,-0.51806,-0.5081,-0.18321,-0.57896,-0.4575,-0.75183,-0.26917
-0.60784,-0.5101,-0.43206,-0.57205,-0.62932,-0.505,-0.81689,-0.43626
-0.078235,-0.5308,-0.59608,-0.53868,-0.59467,-0.64695,-0.91611,-1.034
-0.94716,-1.0707,-0.4682,-0.41784,-0.81865,-0.72172,-0.83681,-1.0934
-1.0972,-0.53929,-0.38224,-0.34139,0.44828,0.87989,1.5622,1.7326
-0.056392,-0.032865,-0.38253,-0.6485,-0.42794,-0.47649,-0.76791,-0.71119
0.32024,-0.6014,-0.36641,-0.29553,-0.54397,-0.66871,-0.67841,-0.88806
-1.1396,-0.60379,-0.56948,-0.72744,-0.35298,0.51593,-0.30577,1.0795
-0.85357,-0.99688,-0.1927,0.1461,-0.8063,-0.72688,-0.72249,-0.84299
-0.6363,-0.91991,-0.47685,-0.40564,-0.72182,-0.72718,-0.80997,-1.0377
0.6765,-0.37818,-0.41331,-0.50178,-0.41233,-0.58115,-0.77492,-0.54853
0.94935,0.013054,2.538,2.3939,-0.39186,-0.64199,0.56267,-0.722
-1.1298,0.06428,-0.11116,0.11067,0.11268,0.90435,0.79496,1.5249
0.27826,1.0559,0.36798,0.51127,0.033826,0.2273,0.05581,0.7984
0.2837,0.7074,0.93401,1.7644,-0.41247,-0.48771,-0.33225,-0.72489
-1.372,-0.94088,-0.35123,-0.32463,1.3026,1.1545,2.5603,1.9413
3.2959,0.66387,0.2221,-0.26142,0.216,-0.42721,-0.19213,-0.6823
-1.3069,-0.44825,-0.3117,-0.28082,2.8809,1.7841,3.1087,1.9697
-0.61305,-0.69085,-0.76579,-0.73465,-0.70766,-0.67502,-0.98895,-1.0738
0.083298,3.5201,-0.093445,0.57419,2.5165,3.1744,1.0927,0.78871
-1.6061,-0.62449,-0.47295,-0.48796,4.6282,4.117,1.322,-0.21718
0.68295,1.3473,0.057652,-0.23863,-0.14007,-0.16739,-0.58843,-0.18233
1.8131,0.76128,0.35688,-0.54618,-0.086896,-0.55063,-0.55746,-1.1114
-0.74505,-0.14036,2.5416,2.1628,2.161,3.8611,0.94978,0.25929
0.3682,0.50356,-0.056928,-0.43489,-0.10655,-0.2139,0.073052,0.00032238
2.0796,2.7636,0.20109,0.2515,0.28737,0.17406,-0.25638,0.40416
0.25113,-0.22901,-0.45622,-0.69084,-0.4127,-0.61663,-0.77144,-0.99847
-0.13934,0.33979,-0.11032,-0.18115,-0.37,-0.072461,-0.56414,0.47131
-0.53952,0.015708,-0.42821,0.16565,0.96265,0.89763,2.1066,1.654
0.75338,-0.37446,-0.17738,-0.35271,-0.40975,-0.68517,-0.66143,-0.9081
1.6022,0.16434,-0.039539,-0.73156,-0.076864,-0.44733,-0.66955,-0.28464
-0.9121,0.77747,-0.1357,0.4044,2.723,3.5762,1.2708,0.80619
-0.34953,1.6794,-0.11093,0.13933,0.4354,1.7101,-0.086965,0.95917
0.55966,0.24689,-0.23801,-0.66952,-0.30163,-0.54363,-0.79719,-1.0008
1.6399,1.6244,0.052952,0.10273,0.060079,-0.25128,-0.34891,-0.49159
0.81152,1.5918,0.23023,0.23577,0.10819,0.13672,0.15052,0.60959
-0.3123,0.027917,-0.43465,-0.6904,-0.29183,0.083336,-0.54968,0.6326
-1.1672,-0.5024,-0.64388,-0.55779,0.68326,1.5063,1.2917,1.9299
-1.5505,-0.5223,-0.51774,-0.44004,3.7502,3.3365,2.235,1.2079
-1.1398,-0.60751,-0.61944,-0.52795,0.47184,1.3352,1.0699,1.8714
-0.63816,-1.0401,-0.54876,-0.62292,-0.71669,-0.61666,-0.80146,-0.52577
-0.52817,-0.85488,-0.64754,-0.13881,-0.72157,-0.67485,-0.91262,-0.80281
0.37869,-0.94194,-0.36302,-0.3974,-0.5638,-0.70135,-0.71962,-0.95238
-0.23479,-0.25343,-0.23669,-0.24392,-0.46295,-0.32849,-0.61665,0.083202
-0.61383,-0.24255,-0.53146,-0.89136,0.1596,0.31058,1.0387,1.2908
0.063942,0.57416,-0.444,-0.60013,-0.37531,-0.33874,-0.7716,-0.30844
-0.30872,-0.27281,-0.31767,-0.8133,0.58304,0.30786,1.6537,1.4069
-0.011616,0.12665,-0.3673,-0.48047,-0.5042,-0.56552,-0.72807,-0.98397
1.9171,0.96353,0.10639,-0.25157,0.10071,-0.44888,-0.4709,-0.83098
-0.11679,0.53275,-0.46374,-0.66305,-0.40737,-0.35651,-0.79056,-0.38649
0.037823,0.42977,-0.42238,-0.64409,-0.37024,-0.35579,-0.72237,-0.22656
-0.86958,-0.09285,-0.4095,-0.64718,0.30893,1.4069,0.39521,1.6886
0.74809,0.096131,-0.4667,-0.78698,-0.28012,-0.56097,-0.80145,-1.0398
-0.98719,-0.91885,-0.76053,-1.0054,-0.73251,-0.52408,-0.74272,-0.22421
-0.94257,-0.59397,-0.52732,-0.59322,-0.49152,0.12017,-0.38194,0.76084
-0.62767,-0.12709,-0.42656,0.89674,-0.5694,-0.28965,-0.31935,0.047378
-0.71318,-0.54115,-0.53123,-0.61307,-0.71987,-0.66163,-0.90155,-1.0836
-0.24607,-0.51487,-0.65765,-0.7617,-0.6089,-0.67551,-0.95196,-1.1272
-0.47018,0.37217,-0.45044,-0.75552,0.23367,0.75406,0.4245,1.4643
-1.4727,-0.75588,-0.36659,-0.31405,2.816,2.2334,2.7681,2.081
0.51698,0.71271,0.69292,1.8816,-0.32625,-0.50441,-0.25233,-0.61512
2.0761,1.0206,2.3245,2.0586,-0.023271,-0.55188,0.47351,-0.58691
-0.44071,0.61875,0.036127,-0.27377,1.8684,2.1084,1.7762,1.9159
-0.73992,-0.20539,-0.39493,-0.21717,0.80534,1.2569,1.5091,1.8257
-0.87308,0.13435,-0.42097,-0.40608,0.50059,1.5896,0.56716,1.68
0.068451,-0.12656,-0.39714,-0.88813,-0.4317,-0.58389,-0.54926,-0.87362
3.1637,1.4349,0.87489,1.7426,0.045805,-0.41616,-0.31365,-0.62942
-1.4856,-0.83418,-0.41289,-0.18703,1.2617,2.6638,1.3091,1.492
0.0036976,-0.25396,-0.10143,-0.31302,0.63095,0.87135,1.0887,2.0263
-1.2,-0.91938,-0.48493,-0.48517,-0.36351,0.11755,0.34963,1.0306
-0.66529,-0.60724,-0.58006,-0.76743,-0.56536,-0.20961,-0.70506,0.19318
-1.2133,-1.0696,-0.59641,-0.80815,0.3824,0.42276,1.789,1.5358
-0.7019,-0.14567,0.8692,1.932,-0.42082,0.0081678,0.21465,0.83163
0.4705,0.19726,2.8125,2.4598,0.3845,0.14659,1.7708,1.2054
-0.66848,-0.83736,-0.51172,-0.92767,-0.62631,-0.43796,-0.75488,-0.025793
1.3489,-0.31554,-0.18974,-0.75258,-0.22286,-0.63629,-0.75944,-1.179
0.80173,2.8226,0.050603,0.86675,0.024543,0.28219,-0.20038,0.39741
-0.16009,-0.8716,-0.78548,-0.11985,-0.49725,-0.45983,-0.17672,0.2338
-0.68667,1.2213,-0.25389,-0.18468,2.9454,2.8797,1.9463,1.3197
2.2372,1.097,-0.061251,-0.28759,0.018055,-0.54202,-0.66298,-0.97488
-0.77878,-0.015612,-0.25859,-0.35492,0.7164,1.6944,0.89144,1.8082
-0.13008,0.12984,-0.46111,-0.68716,-0.43359,-0.32711,-0.69335,-0.095139
0.64151,0.10701,-0.16493,-0.46929,-0.30393,-0.50607,-0.69574,-0.62502
2.2309,2.0765,0.53952,1.573,0.056985,-0.30256,-0.46687,-0.25813
0.83966,0.30555,-0.1669,-0.50972,-0.28842,-0.56008,-0.73567,-0.95894
-0.44973,-0.75508,-0.31993,-0.50928,-0.67621,-0.62138,-0.78829,-0.70463
1.3546,0.58557,2.2963,2.0015,-0.17772,-0.5446,0.41493,-0.61002
-0.058491,-0.047994,-0.074599,1.6619,-0.48377,-0.50148,-0.22009,-0.18973
-0.68659,-0.59556,-0.097439,0.22725,1.7268,0.8263,2.831,1.8575
0.39268,0.29998,4.0919,2.2453,0.15511,0.66509,1.1292,1.3352
0.6241,-0.27413,-0.28035,-0.82697,-0.31912,-0.62295,-0.82281,-1.0954
-0.26379,0.4648,-0.3305,-0.59484,0.08174,0.71924,-0.030776,1.3036
-0.20238,0.021813,-0.30874,-0.47929,-0.43158,-0.35505,-0.49088,-0.029946
4.071,1.3967,-0.38577,-0.46179,0.46974,-0.47956,-0.61584,-0.591
-0.98502,-0.13107,-0.11925,-0.089121,1.4317,1.9597,1.9411,1.8177
-0.46582,0.5216,2.4995,1.4327,3.3624,2.7213,2.6416,1.5076
-0.59821,-0.38508,-0.408,-0.56176,-0.48182,-0.14965,-0.43879,0.45677
0.010694,-0.44931,-0.29163,-0.71392,-0.1697,0.038032,0.049197,0.9391
0.52678,-0.60538,-0.35668,-0.85255,-0.44873,-0.66381,-0.80508,-1.0822
-1.1298,-0.82648,-0.32599,-0.13837,-0.53438,-0.048194,-0.14952,0.73073
-0.46466,-0.3304,-0.59674,-0.54192,-0.50704,-0.35957,-0.4162,0.1622
1.3867,-0.1608,-0.37975,-0.61101,-0.24114,-0.54206,-0.70604,-1.0148
0.20697,0.33926,1.2232,2.1118,-0.32715,-0.49643,0.39132,-0.34473
1.638,0.55239,-0.29384,-0.035315,-0.0051035,-0.57999,-0.52918,-0.99328
-0.48417,-0.35058,-0.2827,-0.056632,-0.56105,-0.44092,-0.6219,-0.28779
-0.11788,-0.008711,-0.12634,-0.35286,-0.41561,-0.39462,-0.3529,-0.064991
-0.43286,-0.76065,-0.58278,-0.90841,-0.43189,-0.37377,0.058645,0.24894
-0.57325,-0.80365,-0.42558,-0.63556,-0.63638,-0.59511,-0.81315,-0.64298
-1.0615,-0.92389,-0.63199,0.11346,-0.29799,-0.62454,1.4093,-0.35781
1.6191,-0.24069,-0.46722,-0.61204,-0.32131,-0.69693,-0.92118,-1.1514
-0.71473,-0.42675,-0.59082,-0.85461,-0.13868,0.30721,0.25633,1.3894
-0.52669,-0.38455,-0.41759,-0.6213,-0.31349,-0.20645,0.34337,0.51475
-0.62767,-0.96423,-0.7546,-0.13896,-0.28931,-0.59348,1.2983,-0.17646
0.080111,-0.17779,-0.32782,-0.46782,-0.36526,-0.55424,-0.79236,-1.0006
1.0129,-0.0073839,-0.32185,0.0068769,-0.27047,-0.63062,-0.64451,-0.9668
0.77265,-0.26936,-0.40255,-0.65703,-0.41563,-0.63921,-0.83067,-1.0987
-0.72616,-0.72801,-0.50702,-0.59675,-0.71401,-0.62281,-0.85191,-0.83245
1.3937,0.21239,-0.30117,-0.77272,-0.12988,-0.57305,-0.81798,-1.2763
0.49685,-0.31634,-0.51736,-0.78448,-0.44053,-0.65765,-0.89566,-1.127
-0.96667,-0.93875,-0.28726,-0.15013,-0.61626,-0.41068,-0.13009,0.29583
1.1143,0.35571,-0.1262,-0.51295,-0.061871,-0.5007,-0.64268,-1.0662
1.3358,0.16089,-0.35409,-0.7101,-0.24613,-0.65644,-0.84614,-1.1901
1.0082,-0.0015446,-0.49715,-0.77125,-0.32683,-0.60906,-0.93878,-1.2098
-0.22865,-0.49762,-0.48921,-0.74082,-0.53634,-0.50165,-0.65695,-0.30034
0.40357,0.1877,-0.35757,-0.74935,-0.38324,-0.61794,-0.83606,-1.0753
-1.0134,-0.92203,-0.59712,0.077295,-0.73749,-0.41394,-0.57304,0.04248
-0.23495,-0.42065,-0.40823,-0.75626,-0.59116,-0.47378,-0.81037,-0.33964
0.29311,0.1317,0.3645,0.91967,-0.33481,-0.39806,-0.15702,0.21513
2.1894,1.1767,0.20043,0.28811,0.19564,-0.4591,-0.46921,-0.78848
1.1629,0.0016405,-0.32044,-0.78978,-0.21534,-0.55321,-0.80524,-0.70769
0.66841,0.49957,0.017986,-0.45871,0.31602,-0.20201,1.1203,0.37647
-0.63295,-0.58601,-0.60177,-0.89474,-0.58226,-0.41778,-0.75635,-0.098323
-0.387,-0.33969,-0.40245,-0.73656,-0.27842,-0.04122,0.037034,0.68054
-0.91568,-0.19928,-0.23303,-0.37785,2.0139,2.0244,2.3258,1.8806
-0.52459,0.47569,-0.41082,-0.7098,0.31292,1.21,0.24004,1.5178
0.0063406,0.061892,0.00026828,0.46114,0.072058,0.56725,0.1458,1.3309
-0.95618,-0.48515,0.29696,1.3729,-0.67286,-0.25844,-0.43416,0.25187
-0.47702,-0.13744,0.075182,0.22004,-0.066044,0.3859,0.54685,1.2426
-1.3295,-0.89496,-0.35273,-0.17895,-0.28127,0.99172,-0.1277,1.1784
1.2782,1.2661,-0.13537,-0.64497,-0.056042,-0.46901,-0.76695,-0.86838
0.38825,0.71669,0.51386,1.3591,-0.26127,-0.38184,-0.23346,-0.17944
-0.68853,1.023,-0.3845,-0.071039,2.5847,2.2407,2.3582,1.6243
-1.6997,-0.87479,-0.36974,-0.29567,5.2086,3.2232,2.19,1.0608
0.17091,0.90488,-0.3532,-0.48385,-0.33796,-0.52992,-0.79699,-0.94188
-1.4979,-0.71819,-0.63988,-0.7051,2.2138,2.6484,2.2513,1.5296
1.5401,0.47197,-0.14481,-0.85931,-0.00061159,-0.56003,-0.73505,-1.0877
-0.8098,0.15585,-0.092975,0.12757,2.4836,1.8096,2.6424,2.0753
-1.3822,-0.58335,-0.65342,-0.23466,1.9362,2.3303,2.2179,1.8498
0.43964,1.2629,-0.42487,-0.60351,-0.0074992,0.0040152,-0.23676,0.5478
0.64742,0.30661,-0.20408,-0.36153,-0.27125,-0.57555,-0.69276,-0.96613
0.43707,0.20575,2.3735,2.2413,1.7224,0.63027,2.85,1.4541
0.40924,0.5723,2.5184,2.196,0.28208,0.77977,1.1607,1.3659
-0.22267,1.2889,0.25965,-0.075449,1.3433,2.1689,0.93325,1.5213
-1.4143,-0.63697,-0.60135,-0.37932,3.974,1.5861,3.4692,1.8736
-0.40954,0.16726,-0.50561,-0.84564,-0.45203,-0.25173,-0.77088,-0.056598
0.72796,1.0065,0.10827,1.6308,-0.27692,-0.43941,-0.30475,-0.38313
-1.1458,-0.47559,0.1985,0.80324,0.070261,1.2752,0.35022,1.5536
-0.5469,-0.43339,-0.18429,0.11184,-0.65116,-0.57388,-0.61745,-0.60133
1.5886,1.0628,0.36948,-0.32449,0.080343,0.0036284,-0.37093,0.42112
2.2504,1.1801,4.1389,3.1723,-0.12251,-0.442,0.77736,-0.15443
0.001832,-0.22477,-0.31527,-0.48135,-0.50603,-0.656,-0.81265,-0.93267
0.57894,1.5748,3.8217,3.2998,0.29665,0.96225,0.99785,1.2875
-0.59906,-0.26458,-0.55167,-0.44386,-0.61697,-0.51283,-0.77063,-0.62206
4.4875,4.4913,0.46,0.23827,1.0821,0.12129,0.026405,-0.75217
-0.42027,-0.082764,-0.59472,0.21872,-0.70366,-0.59909,-0.94605,-1.0234
0.033004,1.4368,-0.12066,-0.17777,-0.15841,0.21166,-0.44902,0.42597
-0.25897,-0.72933,-0.53409,-0.78713,-0.71613,-0.73723,-0.9899,-1.1939
-0.39089,0.30396,-0.084703,-0.058984,1.4061,0.62163,2.6342,1.401
-0.19344,-0.24839,-0.34681,0.19255,-0.47921,-0.44308,-0.31269,0.080692
0.71746,1.1748,-0.14021,-0.14469,-0.11972,-0.31163,-0.58544,-0.32737
-0.40348,-0.34553,-0.32923,-0.23407,-0.60863,-0.55041,-0.77509,-0.71667
-0.76969,0.21159,-0.35494,-0.44636,0.54551,1.476,0.7815,1.802
0.8591,0.65591,-0.34643,-0.062512,-0.21618,-0.53452,-0.55544,-0.95212
0.60358,4.1168,0.36863,1.2878,2.2949,2.0023,1.9209,1.2885
0.60506,1.5716,-0.14735,-0.20717,-0.34788,-0.25873,-0.76987,0.11475
-0.12286,-0.1738,-0.52554,-0.67658,-0.55632,-0.60584,-0.86538,-1.068
-0.13475,0.19832,-0.00095366,-0.022378,0.36124,0.28155,1.2862,0.95606
1.6267,5.3507,0.93622,1.2956,1.5064,2.0547,0.42131,1.1599
0.37877,0.93089,0.0021952,-0.1394,0.10759,0.29861,0.23378,1.0284
-1.1149,0.74403,-0.39117,0.32001,1.4163,3.1493,0.68655,0.8967
-0.1946,-0.58282,-0.36063,-0.16777,-0.62333,-0.63001,-0.7129,-0.93797
1.6422,0.43985,0.1085,-0.69628,-0.21185,-0.61388,-0.77391,-1.0804
1.1277,0.86347,-0.15647,-0.11426,-0.11491,-0.5348,-0.7146,-1.0299
3.7968,6.2622,2.9469,2.9608,2.3861,1.7341,1.3293,1.5701
-0.65938,-0.50744,-0.45984,-0.034139,-0.19275,0.11453,0.56763,1.0606
-0.49894,0.039065,-0.48686,-0.65438,-0.47324,-0.19457,-0.72316,0.022509
-0.3067,-0.093116,-0.48902,-0.66688,-0.50305,-0.46458,-0.81185,-0.42496
1.5865,0.57203,-0.50138,-0.88827,-0.077284,-0.53627,-0.8411,-1.159
-0.1283,-0.43126,-0.46289,-0.59366,-0.59361,-0.64896,-0.81935,-0.8879
-0.93993,1.587,-0.15529,1.4945,2.9165,2.8818,2.258,1.4874
0.034636,0.24769,-0.28604,-0.17924,-0.39915,-0.39077,-0.68469,-0.35972
0.10118,0.034022,-0.50994,-0.78007,-0.3613,-0.59428,-0.80907,-1.076
0.85878,0.55505,1.8233,1.6909,0.56028,0.18626,1.6354,1.1649
-0.89787,-1.1548,-0.58386,-0.49487,-0.81733,-0.72526,-0.83292,-1.0204
1.1447,-0.10851,-0.089544,-0.063836,-0.30901,-0.53372,-0.60868,-0.97526
2.9145,3.4989,-0.0068753,-0.093091,0.44319,-0.16145,-0.54025,-0.23528
-1.0739,-0.97777,0.021699,0.40293,-0.72705,-0.52619,-0.22304,0.096649
-0.021255,-0.28687,0.98294,2.0055,-0.54395,-0.61615,0.2065,-0.2349
-0.73168,-0.23432,1.0409,1.8186,-0.65561,-0.50165,0.22811,-0.1644
-0.64617,-0.96397,-0.47929,-0.43136,-0.76922,-0.69237,-0.80154,-1.0353
-0.85427,-1.2525,-0.5364,-0.57044,-0.82116,-0.7473,-0.80355,-0.97632
-1.0614,-0.91407,-0.2131,-0.038991,1.386,0.62493,2.8144,1.8247
-1.0131,-0.98175,-0.53696,0.36147,-0.12706,-0.22484,1.4791,0.67189
-0.88171,-0.62715,-0.17987,0.085969,-0.21235,-0.095727,0.68537,0.9455
0.37706,-0.37101,2.3787,3.0194,-0.55855,-0.71598,0.33451,-0.86172
-0.25462,-0.90398,-0.50505,-0.63733,-0.698,-0.72127,-0.86631,-1.1361
0.55842,0.1455,3.4796,2.262,-0.18385,-0.37875,1.1991,0.13858
-0.079945,-0.81799,-0.34977,-0.35551,-0.53662,-0.6855,-0.74968,-0.95957
-0.45766,0.034022,-0.36688,-0.51148,0.20073,0.30001,1.0196,1.3806
1.832,-0.31581,-0.18213,-0.38153,-0.30383,-0.68907,-0.8275,-1.0829
-0.78469,-0.69191,-0.68571,-0.25172,-0.22862,-0.57528,1.2983,-0.54669
-0.92982,-0.91779,-0.62997,-0.18218,-0.4706,-0.26099,0.42651,0.57999
-1.0733,1.0827,-0.3876,-0.51237,3.1276,3.5163,1.6211,0.92612
-0.82115,-0.46312,-0.33337,-0.71201,0.34876,0.96214,0.99879,1.6215
0.8081,-0.29218,1.1425,1.8116,-0.42855,-0.61839,0.14214,-0.4359
0.54839,-0.54593,-0.18899,-0.045018,-0.45658,-0.66131,-0.70391,-0.85519
2.0525,0.18027,2.1144,2.2828,-0.13738,-0.67922,0.34703,-0.95097
0.50664,-0.18548,1.3019,2.0148,-0.49041,-0.68459,0.13517,-0.85021
0.073737,-0.27679,1.4942,2.7602,-0.55553,-0.69971,-0.17489,-0.98473
-0.18178,-0.19185,0.46089,1.6168,-0.53741,-0.54966,-0.27353,-0.18819
-0.43512,-0.29723,0.34241,1.1293,-0.64699,-0.5699,-0.30557,-0.6556
-0.203,-0.46126,-0.58062,0.64226,-0.56871,-0.65535,-0.47764,-0.80589
0.82956,0.2875,0.45168,0.72209,-0.29973,-0.5942,-0.44191,-0.67178
-0.79666,0.56805,-0.39263,-0.50752,0.94229,2.0248,0.86357,1.7033
3.3323,2.8632,2.3621,2.362,0.51666,-0.053621,0.28787,0.20388
0.66911,1.2117,-0.46397,-0.38711,-0.14507,-0.31931,-0.56176,-0.39698
0.61407,0.70979,-0.16653,-0.69172,-0.13285,-0.17338,-0.74771,-0.03827
-0.70276,-0.52629,-0.33492,-0.50149,-0.287,0.27801,0.0093877,1.1042
-0.10568,0.14815,-0.31391,-0.282,-0.50413,-0.56388,-0.7341,-0.77487
-0.47119,-0.3811,-0.35245,-0.024143,-0.4157,-0.13808,-0.26434,0.56632
0.48457,0.00084419,-0.40682,-0.47135,-0.41535,-0.58997,-0.78619,-1.0413
-0.67711,0.16753,-0.336,-0.52178,1.0544,1.3416,1.5762,2.0074
