-0.8063,-0.72688,-0.72249,-0.84299,-1.1018,-1.2657,-0.37204,0.27612,0.66664,0.71575,0.71231,0.24321
-0.72182,-0.72718,-0.80997,-1.0377,-0.7353,-0.9034,-0.57287,-0.093771,-0.73474,-0.99153,0.35918,-0.56264
-0.41233,-0.58115,-0.77492,-0.54853,0.44792,-0.37256,-0.27424,-0.40106,-1.7091,-1.575,-0.85248,-1.1583
-0.39186,-0.64199,0.56267,-0.722,-0.15089,-0.60255,0.54842,0.3196,-0.26659,-0.18264,-0.14234,0.66853
0.11268,0.90435,0.79496,1.5249,-0.71637,0.41615,0.25878,1.1548,0.59444,0.59652,0.31301,-0.10118
0.033826,0.2273,0.05581,0.7984,0.68554,0.83199,1.5687,1.7035,1.2176,1.2635,-0.17405,0.12463
-0.41247,-0.48771,-0.33225,-0.72489,0.28797,0.64613,0.0064047,-0.075636,-1.1262,-1.2266,-1.0816,0.27613
1.3026,1.1545,2.5603,1.9413,-1.368,-1.02,-0.45692,-0.1596,0.89441,0.68548,0.21598,0.27358
0.216,-0.42721,-0.19213,-0.6823,2.7394,0.18456,0.82304,0.17055,-0.58709,-0.59717,-0.20038,-0.99508
2.8809,1.7841,3.1087,1.9697,-1.2343,-0.55202,-0.25561,-0.09551,2.7841,2.1922,3.1523,2.1041
-0.70766,-0.67502,-0.98895,-1.0738,-0.62019,-0.53168,-0.66995,-0.40305,-0.1771,-0.55117,-0.44969,-1.0159
2.5165,3.1744,1.0927,0.78871,1.088,4.2282,0.45399,1.153,-0.36868,-0.7891,0.010444,-0.73042
4.6282,4.117,1.322,-0.21718,-1.3461,-0.019358,-0.59816,-0.23363,0.49559,0.43712,0.29466,-0.25981
-0.14007,-0.16739,-0.58843,-0.18233,1.0554,0.84571,0.76884,-0.1755,0.55069,0.52787,-0.2626,-0.61591
-0.086896,-0.55063,-0.55746,-1.1114,1.5628,0.73643,1.1258,-0.18072,-1.1842,-1.3306,-0.72433,-1.5164
2.161,3.8611,0.94978,0.25929,-1.7026,-0.96124,-0.92907,-0.31486,-0.48401,-0.38913,-0.49885,1.1159
-0.10655,-0.2139,0.073052,0.00032238,0.68321,0.54166,0.097704,-0.37423,-0.071589,-0.10497,-0.01369,-0.31545
0.28737,0.17406,-0.25638,0.40416,2.4508,3.0091,1.0495,2.0049,-0.086804,-0.24561,-0.30848,-0.78064
-0.4127,-0.61663,-0.77144,-0.99847,0.36203,-0.13801,-0.48567,-0.67606,0.67051,0.57052,-0.28654,-0.21078
-0.37,-0.072461,-0.56414,0.47131,0.034236,-0.20613,0.08325,-0.099484,1.2257,1.4404,0.50777,-0.36855
0.96265,0.89763,2.1066,1.654,-0.094285,0.75998,0.0039957,0.50765,-1.2885,-1.3401,-0.83104,-0.86292
-0.40975,-0.68517,-0.66143,-0.9081,0.4742,-0.63707,-0.13709,-0.43112,-0.54955,-0.61118,2.6485,1.9034
-0.076864,-0.44733,-0.66955,-0.28464,1.5642,0.25612,0.33153,-0.55285,0.38701,0.33866,-0.21404,-0.432
2.723,3.5762,1.2708,0.80619,-0.45492,1.3704,0.6333,1.2877,0.99344,0.64851,-0.13166,-0.41436
0.4354,1.7101,-0.086965,0.95917,0.42678,1.9718,-0.28813,0.15042,0.40754,-0.070489,-0.029446,-0.54635
-0.30163,-0.54363,-0.79719,-1.0008,0.84733,0.45593,0.32174,-0.32728,0.28168,0.39112,0.086833,0.2634
0.060079,-0.25128,-0.34891,-0.49159,2.4523,2.3182,1.0311,0.8065,-1.8278,-1.6639,-1.2289,-1.6935
0.10819,0.13672,0.15052,0.60959,1.142,1.6701,1.0303,1.4231,0.42014,0.10369,0.10817,-0.1609
-0.29183,0.083336,-0.54968,0.6326,-0.044727,-0.14441,-0.50799,-0.80102,2.0315,2.0123,0.28997,0.5189
0.68326,1.5063,1.2917,1.9299,-0.99608,-0.32593,-0.56066,-0.28779,-0.63165,-0.43785,-0.76123,-0.63372
3.7502,3.3365,2.235,1.2079,-1.2237,0.22,-0.52517,0.29351,-0.031617,-0.39901,0.081249,-0.30188
0.47184,1.3352,1.0699,1.8714,-1.0415,-0.6677,-0.53842,-0.39262,0.51062,0.88869,-0.5176,-0.35549
-0.71669,-0.61666,-0.80146,-0.52577,-0.82241,-1.0579,-0.57488,-0.35858,0.0039442,0.034504,-0.33411,-0.35091
-0.72157,-0.67485,-0.91262,-0.80281,-0.76519,-0.88534,-0.79273,-0.14519,0.18841,0.14557,0.011541,0.49074
-0.5638,-0.70135,-0.71962,-0.95238,-0.13116,-0.89608,-0.38112,-0.14793,-0.85772,-0.61639,0.31032,-0.36211
-0.46295,-0.32849,-0.61665,0.083202,-0.089385,-0.13824,-0.0071658,0.039133,0.91872,0.71427,0.1006,-0.12799
0.1596,0.31058,1.0387,1.2908,-0.21576,0.12993,-0.23152,-0.47733,0.59381,0.56787,-0.081702,-0.03332
-0.37531,-0.33874,-0.7716,-0.30844,0.90699,0.95841,-0.24011,-0.24406,-0.048902,-0.26966,-0.2635,-0.60607
0.58304,0.30786,1.6537,1.4069,-0.10268,-0.18716,0.22506,-0.25127,0.16167,-0.1045,0.61548,0.43068
-0.5042,-0.56552,-0.72807,-0.98397,0.54189,0.71403,-0.20382,-0.13252,0.64963,0.41945,0.52203,0.013674
0.10071,-0.44888,-0.4709,-0.83098,2.5055,1.47,0.98741,0.41027,-0.50039,-0.67266,0.049636,-0.47051
-0.40737,-0.35651,-0.79056,-0.38649,0.62447,0.78536,-0.094772,-0.36554,-0.37048,-0.68138,-0.33221,-0.76113
-0.37024,-0.35579,-0.72237,-0.22656,0.4334,0.29407,-0.053819,-0.31064,0.99975,1.1517,0.16003,0.44561
0.30893,1.4069,0.39521,1.6886,-0.57462,0.16856,0.06173,-0.41721,1.1186,0.84402,-0.43962,-0.025516
-0.28012,-0.56097,-0.80145,-1.0398,0.93701,0.18982,-0.26444,-0.4731,0.26971,0.24807,-0.3723,-0.75943
-0.73251,-0.52408,-0.74272,-0.22421,-0.96741,-0.77332,-0.75691,-0.64874,1.2158,1.2785,-0.061458,0.58371
-0.49152,0.12017,-0.38194,0.76084,-0.77469,-0.20865,-0.48872,-0.19786,-0.81855,-1.2522,-0.95759,-1.3914
-0.5694,-0.28965,-0.31935,0.047378,-0.45835,-0.047706,-0.30949,-0.55831,1.0637,1.0327,0.2818,1.6032
-0.71987,-0.66163,-0.90155,-1.0836,-0.61266,-0.33484,-0.67469,-0.42094,1.4337,1.4659,0.29436,-0.0087202
-0.6089,-0.67551,-0.95196,-1.1272,-0.22403,-0.42743,-0.62635,-0.64725,0.77846,0.96839,-0.23827,-0.38908
0.23367,0.75406,0.4245,1.4643,-0.027084,0.55857,-0.10762,-0.48379,0.63099,0.49853,-0.49337,-0.56281
2.816,2.2334,2.7681,2.081,-1.4455,-0.80852,-0.6832,-0.33002,1.4859,1.9112,0.3877,0.78797
-0.32625,-0.50441,-0.25233,-0.61512,0.38654,0.31647,-0.69163,-0.8266,0.64882,0.6292,-0.64734,0.74352
-0.023271,-0.55188,0.47351,-0.58691,1.0593,0.051969,0.2367,-0.74065,0.42068,0.75327,-0.043607,1.396
1.8684,2.1084,1.7762,1.9159,-0.28088,0.23509,0.56833,-0.24382,1.8658,1.8027,1.0285,0.95881
0.80534,1.2569,1.5091,1.8257,-0.56169,0.17085,-0.030051,0.28482,0.8458,0.74634,-0.14413,0.21641
0.50059,1.5896,0.56716,1.68,-0.59477,0.38231,-0.2047,0.22843,0.91512,0.90838,-0.1188,0.012147
-0.4317,-0.58389,-0.54926,-0.87362,0.25146,-0.084969,-0.095655,-0.71482,1.4319,1.7484,-0.20536,0.14312
0.045805,-0.41616,-0.31365,-0.62942,2.3286,0.84137,1.8548,0.39238,0.0055647,-0.043249,-0.74707,1.0672
1.2617,2.6638,1.3091,1.492,-1.4514,-0.80624,-0.62731,-0.049801,1.3941,1.4523,0.2066,-0.3163
0.63095,0.87135,1.0887,2.0263,-0.052445,-0.24728,0.11449,-0.13948,0.15762,0.034737,-0.077215,-0.30714
-0.36351,0.11755,0.34963,1.0306,-1.1832,-0.90043,-0.68087,-0.50788,0.05373,-0.064185,-0.3749,-0.44473
-0.56536,-0.20961,-0.70506,0.19318,-0.59538,-0.46515,-0.70151,-0.56527,1.3797,0.86394,3.0263,2.0005
0.3824,0.42276,1.789,1.5358,-1.1348,-0.83984,-0.63189,-0.52627,0.51584,0.56328,-0.32673,-0.45694
-0.42082,0.0081678,0.21465,0.83163,-0.64598,-0.069652,0.65353,1.5132,0.71688,0.75412,-0.25104,0.74827
0.3845,0.14659,1.7708,1.2054,-0.46876,-0.33873,0.43841,0.36357,-0.6078,-0.37177,-0.34966,1.0774
-0.62631,-0.43796,-0.75488,-0.025793,-0.78682,-0.90683,-0.50229,-0.56775,-0.65731,-0.78232,-0.4814,-0.64339
-0.22286,-0.63629,-0.75944,-1.179,0.99453,0.018592,0.21896,-0.44777,-0.1491,0.32123,-0.29691,-0.51819
0.024543,0.28219,-0.20038,0.39741,1.8003,3.632,1.4675,2.769,0.81159,0.5671,-0.043707,-0.43845
-0.49725,-0.45983,-0.17672,0.2338,-0.38006,-0.95461,-0.71652,0.12384,-1.6248,-1.5548,-0.94632,-1.104
2.9454,2.8797,1.9463,1.3197,-0.030392,1.3743,0.054423,0.33102,1.4391,0.75638,1.1903,0.16127
0.018055,-0.54202,-0.66298,-0.97488,1.8107,0.62098,0.27765,-0.066196,-0.95143,-0.86397,-0.68225,-0.42149
0.7164,1.6944,0.89144,1.8082,-0.54417,0.48153,-0.022744,0.014539,0.53025,0.34824,2.7049,1.8966
-0.43359,-0.32711,-0.69335,-0.095139,0.23223,0.4653,-0.16286,0.091549,0.44319,0.29555,0.038865,-0.4108
-0.30393,-0.50607,-0.69574,-0.62502,0.84727,0.25086,0.29315,-0.081598,0.81609,1.0344,-0.13436,0.061855
0.056985,-0.30256,-0.46687,-0.25813,1.9559,1.3573,0.56809,0.45772,-1.3109,-1.26,-0.027352,0.094938
-0.28842,-0.56008,-0.73567,-0.95894,0.99662,0.39169,0.21462,-0.34393,0.98534,0.98862,-0.25802,-0.56518
-0.67621,-0.62138,-0.78829,-0.70463,-0.63545,-0.75983,-0.13219,-0.23065,0.66655,0.57363,2.4213,1.2621
-0.17772,-0.5446,0.41493,-0.61002,0.74123,0.28012,0.81838,0.37475,0.34227,0.42568,-0.519,0.61289
-0.48377,-0.50148,-0.22009,-0.18973,-0.12136,-0.33873,-0.24067,-0.84648,0.6372,0.79755,-0.38636,1.2014
1.7268,0.8263,2.831,1.8575,-0.82694,-0.5255,-0.11685,0.24134,-1.243,-1.3047,0.084041,-0.26761
0.15511,0.66509,1.1292,1.3352,-0.29056,0.39009,3.2706,2.8284,0.040676,-0.062161,-0.5914,1.444
-0.31912,-0.62295,-0.82281,-1.0954,0.94044,0.020878,0.40541,-0.42069,0.15573,0.39992,0.42022,0.8141
0.08174,0.71924,-0.030776,1.3036,0.23265,0.74283,0.112,-0.26866,0.97904,1.0681,-0.3739,-0.39943
-0.43158,-0.35505,-0.49088,-0.029946,-0.037192,0.01722,-0.20237,-0.38144,1.0772,1.0764,0.071775,-0.30968
0.46974,-0.47956,-0.61584,-0.591,3.5637,1.3219,-0.37421,-0.18569,-2.1255,-1.7338,-1.0488,-1.6464
1.4317,1.9597,1.9411,1.8177,-0.66834,0.44312,0.077067,0.25501,-0.55585,-0.66433,0.12613,-0.61302
3.3624,2.7213,2.6416,1.5076,-0.84544,0.383,1.2338,1.283,1.133,0.87071,0.66095,0.89197
-0.48182,-0.14965,-0.43879,0.45677,-0.53382,-0.33941,-0.41388,-0.60601,0.50711,0.36256,2.3611,1.5365
-0.1697,0.038032,0.049197,0.9391,0.11651,-0.41508,-0.20663,-0.48404,-0.83593,-0.89736,-0.43942,-1.4503
-0.44873,-0.66381,-0.80508,-1.0822,0.31027,-0.5255,-0.20767,-0.69047,0.23298,0.24753,-0.3378,-0.10983
-0.53438,-0.048194,-0.14952,0.73073,-1.1174,-0.86019,-0.51465,-0.013035,0.21011,0.037773,-0.47522,-0.65493
-0.50704,-0.35957,-0.4162,0.1622,-0.38937,-0.11423,-0.32105,0.003609,-0.26092,-0.14248,-0.57464,-0.15326
-0.24114,-0.54206,-0.70604,-1.0148,1.2318,0.089233,-0.066747,-0.42392,-1.0473,-0.83019,-0.78905,-1.5751
-0.32715,-0.49643,0.39132,-0.34473,0.26083,0.5268,0.13408,0.73023,-1.3579,-1.3218,-0.79035,0.23914
-0.0051035,-0.57999,-0.52918,-0.99328,1.6859,0.25795,0.022786,-0.84971,-0.56999,-0.60791,-0.70907,0.33194
-0.56105,-0.44092,-0.6219,-0.28779,-0.29632,-0.23585,-0.40962,0.034661,-0.40974,-0.63982,-0.28714,-0.88633
-0.41561,-0.39462,-0.3529,-0.064991,0.14824,0.16285,0.29187,0.35388,0.80033,0.80572,-0.052583,0.28919
-0.43189,-0.37377,0.058645,0.24894,-0.41001,-0.64027,-0.53738,-0.56403,0.5045,0.70299,-0.70538,-0.67783
-0.63638,-0.59511,-0.81315,-0.64298,-0.61045,-0.76737,-0.48591,-0.60551,1.8199,2.0337,0.56272,1.2647
-0.29799,-0.62454,1.4093,-0.35781,-1.3165,-1.1894,-0.90514,-0.35809,1.2644,1.2291,0.013834,1.2333
-0.32131,-0.69693,-0.92118,-1.1514,1.1027,-0.39657,-0.59471,-0.5367,1.2905,1.5352,-0.12189,-0.28933
-0.13868,0.30721,0.25633,1.3894,-0.59716,-0.45143,-0.57496,-0.43932,0.78917,0.81755,-0.099154,-0.10898
-0.31349,-0.20645,0.34337,0.51475,-0.48095,0.0073899,-0.26484,-0.21723,0.11729,0.33454,-0.058068,-0.38823
-0.28931,-0.59348,1.2983,-0.17646,-0.88428,-1.1409,-0.60475,0.39512,-0.47852,-0.42594,-0.67437,-0.5036
-0.36526,-0.55424,-0.79236,-1.0006,0.35756,-0.12909,-0.27609,-0.47534,0.20426,0.20122,-0.18053,-0.7971
-0.27047,-0.63062,-0.64451,-0.9668,0.86185,-0.28455,-0.19049,-0.82685,1.548,1.8764,0.16791,1.3086
-0.41563,-0.63921,-0.83067,-1.0987,0.54936,-0.34604,-0.34852,-0.62688,0.6264,0.70462,2.5513,1.47
-0.71401,-0.62281,-0.85191,-0.83245,-0.66259,-0.60598,-0.68906,-0.51857,1.7443,1.7591,0.44684,-0.20263
-0.12988,-0.57305,-0.81798,-1.2763,1.1951,0.25932,0.050087,-0.61222,0.28744,0.60212,-0.084595,-0.61913
-0.44053,-0.65765,-0.89566,-1.127,0.63555,-0.16315,-0.41324,-0.6152,-1.0864,-1.1154,-0.94702,-1.4324
-0.61626,-0.41068,-0.13009,0.29583,-1.1104,-1.0488,-0.5821,-0.27363,0.21344,0.18254,0.14069,-0.18109
-0.061871,-0.5007,-0.64268,-1.0662,1.659,0.5492,0.49044,-0.38119,-1.0893,-1.128,0.11506,-0.64611
-0.24613,-0.65644,-0.84614,-1.1901,1.3771,-0.090227,-0.24654,-0.44901,0.78917,1.0623,0.38222,0.34382
-0.32683,-0.60906,-0.93878,-1.2098,0.92941,0.27875,-0.17154,-0.18742,-1.1144,-1.0856,-0.82855,-1.3578
-0.53634,-0.50165,-0.65695,-0.30034,-0.16124,-0.40594,-0.48583,-0.57197,-0.016582,-0.42804,3.8735,2.8796
-0.38324,-0.61794,-0.83606,-1.0753,0.54054,0.048997,-0.17306,-0.67358,1.0051,1.1224,-0.19998,-0.15479
-0.73749,-0.41394,-0.57304,0.04248,-1.048,-0.77538,-0.49129,0.031432,-0.42342,-0.35465,-0.68644,-0.44116
-0.59116,-0.47378,-0.81037,-0.33964,-0.0269,-0.18533,-0.44311,-0.63731,-0.40109,-0.43139,2.9563,2.1613
-0.33481,-0.39806,-0.15702,0.21513,0.11957,-0.44092,-0.019211,-0.76475,0.57832,0.69793,2.611,1.8491
0.19564,-0.4591,-0.46921,-0.78848,2.6023,1.1219,1.1243,0.74066,-0.10139,-0.23253,1.8909,1.2208
-0.21534,-0.55321,-0.80524,-0.70769,1.1717,-0.0088416,-0.15251,-0.48105,1.1105,1.0459,2.4069,1.5787
