0.11539,-0.5059,-0.67127,-0.78997,-0.9817,0.63423,0.81351,0.41154,0.038613
-0.87428,-0.71781,-0.68236,-0.60113,-0.82723,-1.4397,-1.4476,-0.14762,-1.2591
0.061346,-0.60256,-0.63098,-0.7278,-0.92973,-0.71601,-0.95542,0.26724,-0.80388
-0.70287,-0.23564,-0.63956,0.79189,-0.72136,-0.36121,-0.082864,-0.39055,1.4934
0.27184,-0.78798,-0.61477,-0.98225,-0.57049,-0.17431,-0.35099,-0.48788,-0.593
-0.32515,-0.75231,-0.58388,-0.63864,-0.23132,-0.57305,-0.57382,-0.29412,0.84514
-1.1622,-0.031456,-0.34956,0.98781,0.13578,-1.1463,-1.0343,-0.65802,0.74912
-0.59567,-0.82973,-0.72738,-0.85027,-0.97083,-0.84376,-0.96133,-0.91152,-0.71091
-1.1398,-0.59147,-0.68783,-0.78583,-1.0418,-1.3403,-1.2399,-1.1738,-1.5269
0.14873,-0.69307,-0.67246,-0.81524,-0.88325,0.35379,0.20838,-0.49108,-0.65493
-0.63005,-0.8317,-0.73426,-0.81765,-0.97571,-1.1106,-1.2801,-0.4102,-1.2731
-0.52285,-0.60254,-0.64413,-0.78247,-0.99719,0.73137,0.62103,0.09162,-0.39689
0.6143,0.56737,0.1264,1.9236,1.1244,-0.32016,-0.1182,-0.51152,0.73436
-1.1635,-0.49526,-0.62272,-0.24583,-0.52738,-1.7192,-1.4666,-1.0624,1.3607
-0.83196,-0.74059,-0.64452,-0.66428,-0.65046,-1.1221,-1.2744,3.2684,2.2482
-0.69325,-0.57631,-0.6001,-0.81014,-0.92848,-0.39686,-0.27121,-0.69232,-0.85478
-0.43297,-0.43814,-0.70204,-0.89439,-1.196,-0.22869,0.066881,-0.6982,-0.60234
-0.40208,-0.1154,-0.45836,0.51897,0.10805,-0.1582,-0.20763,-0.17973,-0.6668
-1.0579,-0.5881,-0.64058,-0.49133,-0.73564,-1.6267,-1.5235,2.2534,1.4121
-0.55922,-0.4498,-0.57407,-0.83772,-0.9768,0.28807,0.20565,-0.20287,-0.4717
-0.36946,-0.57896,-0.4575,-0.75183,-0.26917,0.6535,0.60383,-0.30858,-0.020765
-0.63787,-0.62932,-0.505,-0.81689,-0.43626,-0.75274,-0.72169,-0.47462,-1.0487
-1.032,-0.59467,-0.64695,-0.91611,-1.034,-1.0594,-1.0493,-0.84071,-1.0567
-0.25168,-0.81865,-0.72172,-0.83681,-1.0934,-0.37435,-0.47155,-0.38726,-0.67664
-0.46248,0.44828,0.87989,1.5622,1.7326,-1.3625,-1.506,0.037868,-1.0787
0.17369,-0.42794,-0.47649,-0.76791,-0.71119,1.1645,1.2504,0.63064,0.39268
-1.0177,-0.54397,-0.66871,-0.67841,-0.88806,-1.1522,-1.1603,-0.41728,-0.43268
-0.68674,-0.35298,0.51593,-0.30577,1.0795,-0.99492,-1.1971,0.30104,-0.61625
-0.073875,-0.8063,-0.72688,-0.72249,-0.84299,0.66664,0.71575,0.71231,0.24321
-0.23888,-0.72182,-0.72718,-0.80997,-1.0377,-0.73474,-0.99153,0.35918,-0.56264
-1.1127,-0.41233,-0.58115,-0.77492,-0.54853,-1.7091,-1.575,-0.85248,-1.1583
-0.082537,-0.39186,-0.64199,0.56267,-0.722,-0.26659,-0.18264,-0.14234,0.66853
0.4145,0.11268,0.90435,0.79496,1.5249,0.59444,0.59652,0.31301,-0.10118
0.90437,0.033826,0.2273,0.05581,0.7984,1.2176,1.2635,-0.17405,0.12463
-0.94058,-0.41247,-0.48771,-0.33225,-0.72489,-1.1262,-1.2266,-1.0816,0.27613
1.244,1.3026,1.1545,2.5603,1.9413,0.89441,0.68548,0.21598,0.27358
-0.42952,0.216,-0.42721,-0.19213,-0.6823,-0.58709,-0.59717,-0.20038,-0.99508
0.43895,2.8809,1.7841,3.1087,1.9697,2.7841,2.1922,3.1523,2.1041
-1.0548,-0.70766,-0.67502,-0.98895,-1.0738,-0.1771,-0.55117,-0.44969,-1.0159
-0.82652,2.5165,3.1744,1.0927,0.78871,-0.36868,-0.7891,0.010444,-0.73042
0.65275,4.6282,4.117,1.322,-0.21718,0.49559,0.43712,0.29466,-0.25981
0.38388,-0.14007,-0.16739,-0.58843,-0.18233,0.55069,0.52787,-0.2626,-0.61591
-1.0943,-0.086896,-0.55063,-0.55746,-1.1114,-1.1842,-1.3306,-0.72433,-1.5164
-0.88037,2.161,3.8611,0.94978,0.25929,-0.48401,-0.38913,-0.49885,1.1159
0.073956,-0.10655,-0.2139,0.073052,0.00032238,-0.071589,-0.10497,-0.01369,-0.31545
0.30668,0.28737,0.17406,-0.25638,0.40416,-0.086804,-0.24561,-0.30848,-0.78064
-0.47241,-0.4127,-0.61663,-0.77144,-0.99847,0.67051,0.57052,-0.28654,-0.21078
0.79153,-0.37,-0.072461,-0.56414,0.47131,1.2257,1.4404,0.50777,-0.36855
-1.1571,0.96265,0.89763,2.1066,1.654,-1.2885,-1.3401,-0.83104,-0.86292
-1.1796,-0.40975,-0.68517,-0.66143,-0.9081,-0.54955,-0.61118,2.6485,1.9034
1.0652,-0.076864,-0.44733,-0.66955,-0.28464,0.38701,0.33866,-0.21404,-0.432
-0.11397,2.723,3.5762,1.2708,0.80619,0.99344,0.64851,-0.13166,-0.41436
1.529,0.4354,1.7101,-0.086965,0.95917,0.40754,-0.070489,-0.029446,-0.54635
1.3527,-0.30163,-0.54363,-0.79719,-1.0008,0.28168,0.39112,0.086833,0.2634
-1.3776,0.060079,-0.25128,-0.34891,-0.49159,-1.8278,-1.6639,-1.2289,-1.6935
-0.2636,0.10819,0.13672,0.15052,0.60959,0.42014,0.10369,0.10817,-0.1609
1.346,-0.29183,0.083336,-0.54968,0.6326,2.0315,2.0123,0.28997,0.5189
-0.41518,0.68326,1.5063,1.2917,1.9299,-0.63165,-0.43785,-0.76123,-0.63372
1.6129,3.7502,3.3365,2.235,1.2079,-0.031617,-0.39901,0.081249,-0.30188
-0.67225,0.47184,1.3352,1.0699,1.8714,0.51062,0.88869,-0.5176,-0.35549
-0.33907,-0.71669,-0.61666,-0.80146,-0.52577,0.0039442,0.034504,-0.33411,-0.35091
-0.48605,-0.72157,-0.67485,-0.91262,-0.80281,0.18841,0.14557,0.011541,0.49074
-0.73706,-0.5638,-0.70135,-0.71962,-0.95238,-0.85772,-0.61639,0.31032,-0.36211
0.43615,-0.46295,-0.32849,-0.61665,0.083202,0.91872,0.71427,0.1006,-0.12799
3.101,0.1596,0.31058,1.0387,1.2908,0.59381,0.56787,-0.081702,-0.03332
1.9955,-0.37531,-0.33874,-0.7716,-0.30844,-0.048902,-0.26966,-0.2635,-0.60607
0.3045,0.58304,0.30786,1.6537,1.4069,0.16167,-0.1045,0.61548,0.43068
0.054524,-0.5042,-0.56552,-0.72807,-0.98397,0.64963,0.41945,0.52203,0.013674
0.51557,0.10071,-0.44888,-0.4709,-0.83098,-0.50039,-0.67266,0.049636,-0.47051
1.3773,-0.40737,-0.35651,-0.79056,-0.38649,-0.37048,-0.68138,-0.33221,-0.76113
2.4456,-0.37024,-0.35579,-0.72237,-0.22656,0.99975,1.1517,0.16003,0.44561
0.58973,0.30893,1.4069,0.39521,1.6886,1.1186,0.84402,-0.43962,-0.025516
2.8484,-0.28012,-0.56097,-0.80145,-1.0398,0.26971,0.24807,-0.3723,-0.75943
2.8622,-0.73251,-0.52408,-0.74272,-0.22421,1.2158,1.2785,-0.061458,0.58371
-0.7151,-0.49152,0.12017,-0.38194,0.76084,-0.81855,-1.2522,-0.95759,-1.3914
1.0749,-0.5694,-0.28965,-0.31935,0.047378,1.0637,1.0327,0.2818,1.6032
1.1804,-0.71987,-0.66163,-0.90155,-1.0836,1.4337,1.4659,0.29436,-0.0087202
0.7772,-0.6089,-0.67551,-0.95196,-1.1272,0.77846,0.96839,-0.23827,-0.38908
0.32512,0.23367,0.75406,0.4245,1.4643,0.63099,0.49853,-0.49337,-0.56281
1.0139,2.816,2.2334,2.7681,2.081,1.4859,1.9112,0.3877,0.78797
-0.434,-0.32625,-0.50441,-0.25233,-0.61512,0.64882,0.6292,-0.64734,0.74352
0.075604,-0.023271,-0.55188,0.47351,-0.58691,0.42068,0.75327,-0.043607,1.396
1.5695,1.8684,2.1084,1.7762,1.9159,1.8658,1.8027,1.0285,0.95881
-0.091659,0.80534,1.2569,1.5091,1.8257,0.8458,0.74634,-0.14413,0.21641
0.27629,0.50059,1.5896,0.56716,1.68,0.91512,0.90838,-0.1188,0.012147
1.1717,-0.4317,-0.58389,-0.54926,-0.87362,1.4319,1.7484,-0.20536,0.14312
-0.66328,0.045805,-0.41616,-0.31365,-0.62942,0.0055647,-0.043249,-0.74707,1.0672
-0.55458,1.2617,2.6638,1.3091,1.492,1.3941,1.4523,0.2066,-0.3163
-0.36635,0.63095,0.87135,1.0887,2.0263,0.15762,0.034737,-0.077215,-0.30714
0.55164,-0.36351,0.11755,0.34963,1.0306,0.05373,-0.064185,-0.3749,-0.44473
0.73431,-0.56536,-0.20961,-0.70506,0.19318,1.3797,0.86394,3.0263,2.0005
0.48299,0.3824,0.42276,1.789,1.5358,0.51584,0.56328,-0.32673,-0.45694
-0.4076,-0.42082,0.0081678,0.21465,0.83163,0.71688,0.75412,-0.25104,0.74827
0.4419,0.3845,0.14659,1.7708,1.2054,-0.6078,-0.37177,-0.34966,1.0774
-0.11063,-0.62631,-0.43796,-0.75488,-0.025793,-0.65731,-0.78232,-0.4814,-0.64339
1.2086,-0.22286,-0.63629,-0.75944,-1.179,-0.1491,0.32123,-0.29691,-0.51819
0.89908,0.024543,0.28219,-0.20038,0.39741,0.81159,0.5671,-0.043707,-0.43845
-0.82962,-0.49725,-0.45983,-0.17672,0.2338,-1.6248,-1.5548,-0.94632,-1.104
1.2412,2.9454,2.8797,1.9463,1.3197,1.4391,0.75638,1.1903,0.16127
-1.1438,0.018055,-0.54202,-0.66298,-0.97488,-0.95143,-0.86397,-0.68225,-0.42149
0.38196,0.7164,1.6944,0.89144,1.8082,0.53025,0.34824,2.7049,1.8966
1.9916,-0.43359,-0.32711,-0.69335,-0.095139,0.44319,0.29555,0.038865,-0.4108
-0.053753,-0.30393,-0.50607,-0.69574,-0.62502,0.81609,1.0344,-0.13436,0.061855
-1.1651,0.056985,-0.30256,-0.46687,-0.25813,-1.3109,-1.26,-0.027352,0.094938
1.4971,-0.28842,-0.56008,-0.73567,-0.95894,0.98534,0.98862,-0.25802,-0.56518
-0.34665,-0.67621,-0.62138,-0.78829,-0.70463,0.66655,0.57363,2.4213,1.2621
-0.46037,-0.17772,-0.5446,0.41493,-0.61002,0.34227,0.42568,-0.519,0.61289
1.0105,-0.48377,-0.50148,-0.22009,-0.18973,0.6372,0.79755,-0.38636,1.2014
-1.0688,1.7268,0.8263,2.831,1.8575,-1.243,-1.3047,0.084041,-0.26761
0.2068,0.15511,0.66509,1.1292,1.3352,0.040676,-0.062161,-0.5914,1.444
0.11834,-0.31912,-0.62295,-0.82281,-1.0954,0.15573,0.39992,0.42022,0.8141
0.79287,0.08174,0.71924,-0.030776,1.3036,0.97904,1.0681,-0.3739,-0.39943
1.5562,-0.43158,-0.35505,-0.49088,-0.029946,1.0772,1.0764,0.071775,-0.30968
-1.3383,0.46974,-0.47956,-0.61584,-0.591,-2.1255,-1.7338,-1.0488,-1.6464
0.63975,1.4317,1.9597,1.9411,1.8177,-0.55585,-0.66433,0.12613,-0.61302
0.098064,3.3624,2.7213,2.6416,1.5076,1.133,0.87071,0.66095,0.89197
0.75523,-0.48182,-0.14965,-0.43879,0.45677,0.50711,0.36256,2.3611,1.5365
-0.71219,-0.1697,0.038032,0.049197,0.9391,-0.83593,-0.89736,-0.43942,-1.4503
-0.78961,-0.44873,-0.66381,-0.80508,-1.0822,0.23298,0.24753,-0.3378,-0.10983
-0.76267,-0.53438,-0.048194,-0.14952,0.73073,0.21011,0.037773,-0.47522,-0.65493
0.31186,-0.50704,-0.35957,-0.4162,0.1622,-0.26092,-0.14248,-0.57464,-0.15326
-0.88769,-0.24114,-0.54206,-0.70604,-1.0148,-1.0473,-0.83019,-0.78905,-1.5751
-1.2241,-0.32715,-0.49643,0.39132,-0.34473,-1.3579,-1.3218,-0.79035,0.23914
-0.7141,-0.0051035,-0.57999,-0.52918,-0.99328,-0.56999,-0.60791,-0.70907,0.33194
-0.75373,-0.56105,-0.44092,-0.6219,-0.28779,-0.40974,-0.63982,-0.28714,-0.88633
0.3252,-0.41561,-0.39462,-0.3529,-0.064991,0.80033,0.80572,-0.052583,0.28919
0.19312,-0.43189,-0.37377,0.058645,0.24894,0.5045,0.70299,-0.70538,-0.67783
0.91882,-0.63638,-0.59511,-0.81315,-0.64298,1.8199,2.0337,0.56272,1.2647
-0.81295,-0.29799,-0.62454,1.4093,-0.35781,1.2644,1.2291,0.013834,1.2333
-0.39694,-0.32131,-0.69693,-0.92118,-1.1514,1.2905,1.5352,-0.12189,-0.28933
0.27805,-0.13868,0.30721,0.25633,1.3894,0.78917,0.81755,-0.099154,-0.10898
-0.21952,-0.31349,-0.20645,0.34337,0.51475,0.11729,0.33454,-0.058068,-0.38823
-1.0909,-0.28931,-0.59348,1.2983,-0.17646,-0.47852,-0.42594,-0.67437,-0.5036
-0.46106,-0.36526,-0.55424,-0.79236,-1.0006,0.20426,0.20122,-0.18053,-0.7971
1.1139,-0.27047,-0.63062,-0.64451,-0.9668,1.548,1.8764,0.16791,1.3086
1.9089,-0.41563,-0.63921,-0.83067,-1.0987,0.6264,0.70462,2.5513,1.47
0.45455,-0.71401,-0.62281,-0.85191,-0.83245,1.7443,1.7591,0.44684,-0.20263
-0.34731,-0.12988,-0.57305,-0.81798,-1.2763,0.28744,0.60212,-0.084595,-0.61913
-0.064791,-0.44053,-0.65765,-0.89566,-1.127,-1.0864,-1.1154,-0.94702,-1.4324
-0.45846,-0.61626,-0.41068,-0.13009,0.29583,0.21344,0.18254,0.14069,-0.18109
0.74431,-0.061871,-0.5007,-0.64268,-1.0662,-1.0893,-1.128,0.11506,-0.64611
3.0446,-0.24613,-0.65644,-0.84614,-1.1901,0.78917,1.0623,0.38222,0.34382
-0.32431,-0.32683,-0.60906,-0.93878,-1.2098,-1.1144,-1.0856,-0.82855,-1.3578
-0.71878,-0.53634,-0.50165,-0.65695,-0.30034,-0.016582,-0.42804,3.8735,2.8796
1.8265,-0.38324,-0.61794,-0.83606,-1.0753,1.0051,1.1224,-0.19998,-0.15479
1.6396,-0.73749,-0.41394,-0.57304,0.04248,-0.42342,-0.35465,-0.68644,-0.44116
-0.4084,-0.59116,-0.47378,-0.81037,-0.33964,-0.40109,-0.43139,2.9563,2.1613
0.026238,-0.33481,-0.39806,-0.15702,0.21513,0.57832,0.69793,2.611,1.8491
0.71254,0.19564,-0.4591,-0.46921,-0.78848,-0.10139,-0.23253,1.8909,1.2208
1.7515,-0.21534,-0.55321,-0.80524,-0.70769,1.1105,1.0459,2.4069,1.5787
0.41086,0.31602,-0.20201,1.1203,0.37647,-1.0938,-0.93495,-0.9891,-1.2983
0.031642,-0.58226,-0.41778,-0.75635,-0.098323,-0.84214,-0.84895,-0.49506,-1.1154
0.41596,-0.27842,-0.04122,0.037034,0.68054,-0.37219,-0.37971,-0.19698,-0.5019
0.84412,2.0139,2.0244,2.3258,1.8806,0.42582,0.39961,0.18965,0.41779
0.83591,0.31292,1.21,0.24004,1.5178,0.41177,0.18728,-0.21553,-0.61472
-0.78141,0.072058,0.56725,0.1458,1.3309,0.061472,0.22838,-0.31516,1.2359
3.7181,-0.67286,-0.25844,-0.43416,0.25187,1.7488,1.9022,-0.034034,1.3622
0.61879,-0.066044,0.3859,0.54685,1.2426,1.846,2.2654,1.9414,1.8125
-0.14064,-0.28127,0.99172,-0.1277,1.1784,0.16572,-0.20459,2.9296,1.9386
0.83699,-0.056042,-0.46901,-0.76695,-0.86838,-0.093106,-0.32274,0.29925,-0.68954
0.18879,-0.26127,-0.38184,-0.23346,-0.17944,1.0898,1.1756,0.17409,2.0354
-0.82326,2.5847,2.2407,2.3582,1.6243,-0.73987,-0.82147,-0.42436,-0.42556
1.884,5.2086,3.2232,2.19,1.0608,2.5734,2.6004,0.88603,1.2306
1.7388,-0.33796,-0.52992,-0.79699,-0.94188,1.3635,1.3494,-0.039419,-0.24403
-0.11619,2.2138,2.6484,2.2513,1.5296,0.94123,0.88114,-0.019873,0.15771
0.32853,-0.00061159,-0.56003,-0.73505,-1.0877,1.7947,2.058,-0.093869,0.2086
-0.64948,2.4836,1.8096,2.6424,2.0753,-0.62328,-0.87992,-0.68883,-1.4099
-0.55957,1.9362,2.3303,2.2179,1.8498,0.11972,0.092487,-0.6289,0.37045
0.46114,-0.0074992,0.0040152,-0.23676,0.5478,0.61425,0.56352,-0.17684,-0.1022
1.255,-0.27125,-0.57555,-0.69276,-0.96613,0.50747,0.46856,0.86778,-0.20365
-0.51005,1.7224,0.63027,2.85,1.4541,0.1082,0.23344,-0.05368,1.7363
-0.21013,0.28208,0.77977,1.1607,1.3659,-0.81351,-0.58448,-0.28983,1.3824
1.458,1.3433,2.1689,0.93325,1.5213,0.1777,0.13771,-0.064051,-0.54771
-0.81924,3.974,1.5861,3.4692,1.8736,-0.96134,-1.0193,-0.71845,-1.0049
-0.070042,-0.45203,-0.25173,-0.77088,-0.056598,0.79673,0.71303,-0.40032,-0.3521
-0.31975,-0.27692,-0.43941,-0.30475,-0.38313,0.64846,1.0259,-0.2634,0.35332
0.10584,0.070261,1.2752,0.35022,1.5536,0.71553,0.90698,-0.28494,1.2716
-0.49498,-0.65116,-0.57388,-0.61745,-0.60133,0.55447,0.56624,0.28539,0.070168
-1.1477,0.080343,0.0036284,-0.37093,0.42112,-1.551,-1.4096,-1.2509,-1.5816
-0.39767,-0.12251,-0.442,0.77736,-0.15443,0.15492,0.29765,-0.36891,0.95338
0.71871,-0.50603,-0.656,-0.81265,-0.93267,1.8208,2.0053,0.1727,0.36978
0.48625,0.29665,0.96225,0.99785,1.2875,1.0466,1.1356,0.18377,1.5475
-0.88769,-0.61697,-0.51283,-0.77063,-0.62206,-1.4664,-1.4454,-0.4464,-1.3144
0.27771,1.0821,0.12129,0.026405,-0.75217,-0.025585,-0.35815,-0.34907,-0.98745
3.2321,-0.70366,-0.59909,-0.94605,-1.0234,0.39962,0.42817,0.086833,0.043703
-0.26448,-0.15841,0.21166,-0.44902,0.42597,1.2509,0.76494,3.2022,2.4679
-0.28732,-0.71613,-0.73723,-0.9899,-1.1939,2.2673,2.1711,0.45871,0.82648
-0.48222,1.4061,0.62163,2.6342,1.401,-0.41289,-0.54253,-0.73889,-0.11424
-0.66152,-0.47921,-0.44308,-0.31269,0.080692,-0.34717,-0.32453,-0.81548,0.44239
1.8252,-0.11972,-0.31163,-0.58544,-0.32737,0.24864,-0.067609,2.8891,1.994
0.36138,-0.60863,-0.55041,-0.77509,-0.71667,1.6461,1.6018,2.9831,2.5697
0.40465,0.54551,1.476,0.7815,1.802,0.46381,0.13311,-0.51411,-0.76656
-0.38318,-0.21618,-0.53452,-0.55544,-0.95212,0.089201,0.11226,-0.31087,0.71247
1.8452,2.2949,2.0023,1.9209,1.2885,1.079,0.77747,3.0762,2.3735
-0.74438,-0.34788,-0.25873,-0.76987,0.11475,-0.16261,-0.25098,-0.78427,-0.6607
0.18327,-0.55632,-0.60584,-0.86538,-1.068,1.6516,1.5199,-0.041114,-0.621
1.7198,0.36124,0.28155,1.2862,0.95606,0.074166,0.049603,0.18626,0.30208
-0.87416,1.5064,2.0547,0.42131,1.1599,0.094513,-0.30079,-0.92398,-1.2854
-1.0716,0.10759,0.29861,0.23378,1.0284,-0.83971,-0.81883,-0.73859,-0.73331
0.66926,1.4163,3.1493,0.68655,0.8967,1.6822,1.1937,0.23971,-0.27949
0.24724,-0.62333,-0.63001,-0.7129,-0.93797,1.2914,1.4141,0.2801,-0.29696
-0.43672,-0.21185,-0.61388,-0.77391,-1.0804,-0.65641,-0.54953,-0.45936,-0.7138
0.1907,-0.11491,-0.5348,-0.7146,-1.0299,0.53268,0.56126,-0.5181,-0.11679
-0.93338,2.3861,1.7341,1.3293,1.5701,-1.0681,-1.3533,2.1679,1.3002
-0.82778,-0.19275,0.11453,0.56763,1.0606,-0.82558,-0.79229,-0.49137,-0.43811
0.0039309,-0.47324,-0.19457,-0.72316,0.022509,0.27196,0.19227,2.3527,1.6413
-0.090164,-0.50305,-0.46458,-0.81185,-0.42496,0.064263,-0.21564,-0.29701,-0.7294
-0.26609,-0.077284,-0.53627,-0.8411,-1.159,-0.067088,0.22464,-0.31925,-0.47085
-0.15647,-0.59361,-0.64896,-0.81935,-0.8879,0.59156,0.48483,-0.4446,-0.74959
0.40706,2.9165,2.8818,2.258,1.4874,-0.3351,-0.75104,0.086135,-0.7557
0.87152,-0.39915,-0.39077,-0.68469,-0.35972,-0.63634,-0.76069,-0.23518,-0.49715
0.92288,-0.3613,-0.59428,-0.80907,-1.076,0.46201,0.41556,-0.64515,-0.49342
-0.98412,0.56028,0.18626,1.6354,1.1649,-1.8888,-1.6547,-0.83214,-0.19941
-1.0031,-0.81733,-0.72526,-0.83292,-1.0204,-1.0417,-0.92631,-0.88419,-0.59419
-1.2776,-0.30901,-0.53372,-0.60868,-0.97526,-1.1792,-1.2527,2.2924,1.18
-1.3748,0.44319,-0.16145,-0.54025,-0.23528,-1.9678,-1.7288,-0.29811,-1.1881
-1.1031,-0.72705,-0.52619,-0.22304,0.096649,-1.1093,-0.96624,-0.35086,-0.10237
-1.3024,-0.54395,-0.61615,0.2065,-0.2349,-1.5357,-1.3949,-1.2012,0.70365
-1.1094,-0.65561,-0.50165,0.22811,-0.1644,-1.093,-1.4241,3.6123,2.5437
-1.148,-0.76922,-0.69237,-0.80154,-1.0353,-1.6314,-1.6104,-1.2215,-1.5616
-1.0123,-0.82116,-0.7473,-0.80355,-0.97632,-0.80955,-0.93985,0.36208,-0.54397
-0.54814,1.386,0.62493,2.8144,1.8247,0.62325,1.0535,0.63472,1.1339
