1.1499,1.4848,-0.23453,-0.43298
-0.61041,-0.46099,-0.50735,-0.65394
-0.38303,0.27476,-0.11652,0.70474
1.2878,0.35625,-0.28482,-0.56029
0.75501,0.048886,-0.5441,-0.87916
-0.53089,-0.64068,-0.61512,-0.73671
-0.41048,0.11365,-0.2616,-0.53427
1.0193,-0.36385,2.6178,2.0627
0.44275,0.1102,-0.47802,-0.86152
1.1344,0.54921,-0.25394,-0.59043
-0.69359,-0.65157,-0.44865,-0.62542
-0.49933,-0.59954,-0.40203,-0.58705
-0.90254,0.34563,-0.41025,0.30163
-0.54535,-0.49284,-0.21568,-0.051928
-0.84284,-0.71766,-0.59256,-0.77169
0.4443,-0.31076,-0.4533,-0.55574
-0.31556,-0.672,-0.56741,-0.77008
-0.96861,-0.96052,-0.7492,-0.82021
0.49973,0.12055,-0.3024,-0.90915
0.86244,-0.21388,-0.3642,-0.74053
-1.228,-0.52257,-0.54871,-0.71363
0.19633,0.0956,-0.5981,-1.0378
-0.66731,-0.37898,-0.61136,-0.25436
-0.0072631,-0.3235,-0.27067,-0.61189
0.42767,-0.22822,-0.27547,-0.37329
-0.51231,-0.95123,-0.56332,-0.75126
0.93792,1.8023,-0.11323,-0.27333
0.12489,0.043046,-0.20356,-0.78301
-0.44491,-0.71713,-0.63645,-0.046047
1.7464,-0.27812,3.1645,1.1972
-1.1761,-0.86895,-0.62616,-0.50428
-0.38327,-0.92867,-0.51332,-0.72112
-0.51075,-1.0327,-0.62329,-0.89063
-0.80086,-0.94911,-0.62104,-0.76096
0.40442,-0.86974,-0.52714,-0.48605
-0.94965,-0.72535,-0.541,-0.72303
-1.385,-1.0011,-0.74441,-0.88225
-0.40768,-0.67015,-0.58899,-0.60248
-0.17144,-0.81772,-0.56248,-0.86872
0.61858,-0.07082,-0.40292,-0.65467
-0.51176,-0.93928,-0.022572,-0.027965
-0.31789,-0.67174,-0.28209,-0.32463
0.99925,0.51868,-0.32068,-0.53912
-0.84027,-0.66882,-0.68152,-0.95252
-1.0442,-1.0752,-0.76067,-0.90944
-0.78034,-0.25529,-0.642,-0.92135
-0.28657,-0.88408,-0.70733,-0.67628
-0.91202,-1.1394,-0.67988,-0.78845
-0.29776,-0.85143,-0.66225,-0.93473
-0.77863,-0.72403,-0.70629,0.15565
