2.0664,-0.33989,-0.33989,0.40627,0.97578,-0.055242,0.88382,0.67791,0.69437,0.60936,0.57957,0.67673,0.82293,0.4305,0.41666,0.75676,0.433,0.1053,0.1718,-0.0062516,0.17321,0.27485,0.42075,0.397,0.75002,0.7147,0.7147,0.61833,-0.39482,1.2317,0.095031,0.76477,0.2948,0.60277,0.1363,0.69998,0.71235,0.59954,1.1622,0.60996,0.32898,0.7255,0.49797,0.93679,0.61026,0.5649,-0.00058866,-0.039021,0.69343,0.1203,0.1203,-0.57618,-0.76819,-0.36388,-0.87315,-0.5013,-0.71276,-0.4446,-0.60322,-0.59058,-0.63729,-0.25897,-0.60909,-0.6567,-0.44105,-0.15171,-0.25248,-0.019581,0.73196,0.30965,0.20934,-0.31191,0.033733,-0.42036,-0.42036,0.21586,-0.42817,-0.87456,-0.91298,-0.50929,-0.67359,-0.63979,-0.78419,-0.80644,-0.92762,-0.94552,-0.36945,-0.53769,-0.8404,-0.2646,-0.17183,0.26729,0.47466,-0.012323,-0.48752,-0.31652,-0.28348,-0.69611,-0.60156,-0.83187,-0.68703
2.7001,-0.32745,-0.32745,-0.3886,0.78285,-1.2633,0.83679,0.44376,0.56813,0.21418,-0.025796,-0.28583,-0.049894,-0.025146,0.035751,-0.20074,-0.096817,0.24066,0.29242,0.60123,0.8491,1.0611,1.396,1.6313,1.9749,0.75007,0.75007,0.17146,-1.1515,0.80313,-0.099148,0.11631,0.087465,0.4358,0.56044,-0.057902,0.32475,0.36236,0.308,0.24593,0.44957,1.3685,2.6106,3.3097,3.8849,3.7998,2.3375,1.4319,0.72555,0.071812,0.071812,0.032352,0.11897,1.2173,-0.11715,-0.27629,-0.063031,0.26379,0.41608,0.89145,0.98206,0.41218,0.30246,0.78369,1.0981,0.41165,0.42491,0.35508,0.52639,0.21901,-0.19853,-0.062179,0.64,-0.11515,-0.11515,0.64352,0.27967,0.38975,0.27015,-0.44021,0.23407,0.13365,0.49888,0.58181,0.8101,0.13946,0.016236,0.78336,0.90491,0.83886,1.5922,2.4168,2.004,2.4813,1.7413,0.59043,0.58228,-0.62761,-0.49672,-0.71449,-0.16194
0.10527,-0.47763,-0.47763,-1.2012,0.050135,-3.3172,-0.61053,-0.19404,0.11961,0.33372,-0.0066862,0.29728,0.55423,0.82919,0.88022,1.2067,1.3181,1.3861,1.0927,0.71871,0.55791,0.41727,0.30243,-0.042354,-1.4668,0.88372,0.88372,-0.41049,-1.6915,-0.1494,0.84074,1.0382,0.6682,0.46346,0.30303,0.33009,0.6372,0.49444,0.4758,0.29476,0.24977,-0.038047,-0.2744,-0.23219,-0.30772,-0.49671,-0.5889,-0.055095,-1.0083,0.15793,0.15793,1.1585,0.075866,3.0262,1.3587,0.14148,0.10907,-0.028696,1.1157,0.91821,0.33597,0.43053,0.32798,-0.18694,-0.91495,-1.1829,-0.92442,-1.444,-1.4691,-1.2932,-1.1732,-0.16925,-0.73849,-0.51175,-0.51175,0.76152,2.5966,3.0603,0.61869,-0.43697,0.010918,-0.42297,1.1238,0.81996,0.10105,-0.02324,-0.14432,-0.55997,-1.0506,-1.2115,-1.0184,-0.86618,-1.0123,-0.75645,-0.46501,0.56986,0.15912,0.57026,1.3068,1.173,1.9347
3.7575,0.1985,0.1985,-0.26801,1.2331,-1.4147,0.28839,0.18357,0.10656,-0.55779,-0.48199,-0.08571,0.05744,-0.16721,-0.0050702,-0.10748,-0.2594,-0.3724,-0.2711,-0.18082,-0.24344,-0.13639,0.11623,0.34895,0.91283,0.46467,0.46467,0.87044,-1.4888,0.93192,0.38833,0.56873,0.35431,0.30152,0.1636,0.47932,0.37842,0.51467,1.0223,0.69587,0.26573,-0.31496,-0.05285,-0.0046702,0.18285,0.073785,-0.065941,0.038541,0.65948,-0.070639,-0.070639,-0.011219,-0.11241,0.78926,0.08603,-0.28667,0.16771,0.064663,0.9569,0.27911,0.59436,0.12335,0.55549,0.82138,1.1309,1.5847,1.2465,1.1325,1.248,0.95713,0.65361,0.11796,-0.19396,-0.64279,-0.64279,-0.53556,1.0923,-0.22206,-0.24562,0.15321,-0.09802,-0.072385,0.51648,0.04263,0.32656,0.088203,-0.095114,-0.00050156,0.054409,-0.24766,-0.25451,-0.19261,-0.25493,-0.14349,-0.24576,-0.10276,0.028309,-0.52196,-0.3763,-0.24918,0.28255
0.42845,-0.16584,-0.16584,0.865,0.50877,0.12614,0.61438,1.1284,0.62627,0.89038,0.563,0.3002,0.81162,0.54663,0.49766,0.153,0.050944,-0.012938,-0.12457,-0.31929,-0.16673,-0.20713,-0.1247,-0.16092,0.97991,1.188,1.188,0.04517,0.25219,0.19421,1.0314,0.3758,0.64756,0.40864,0.63113,0.73422,1.1067,0.5557,0.40234,0.065462,0.20071,0.054885,-0.22668,-0.47183,-0.12927,-0.022058,0.062479,0.92668,1.6874,-0.19465,-0.19465,-0.87658,-0.49261,0.041873,-0.46176,-1.089,-0.31833,-1.0397,-0.61664,0.17071,-1.0142,-0.98567,-0.62495,-0.068248,0.5505,-0.29441,0.37139,0.5346,0.14211,0.35776,0.76462,1.0879,1.6107,-0.52357,-0.52357,-0.007518,-0.15737,0.0445,-0.72068,-0.76788,-0.43236,-0.72958,-0.63397,-0.081095,-0.86584,-1.0465,-0.84692,-0.62511,0.11773,-0.79034,-0.044326,0.16976,-0.30663,-0.093189,0.0080976,0.0029235,0.061501,-0.64709,-0.41734,-0.66899,-0.05485
-0.41637,-4.1494,-4.1494,0.56789,-1.0992,0.25595,-1.2889,-0.92572,-1.3769,-0.7075,-1.0239,-1.1782,-1.4009,-1.7298,-1.1303,-0.68436,-0.50358,-0.53302,-0.16169,-0.086954,-0.17106,0.19927,0.22474,-0.30247,0.31536,-1.731,-1.731,-2.4473,-0.03136,-1.1421,-1.711,-1.78,-1.35,-0.90698,-1.2263,-1.557,-1.9935,-2.0803,-1.3092,-0.8239,-0.85326,-0.026116,-0.6398,-0.51819,-0.50887,-1.02,-0.9961,-0.31074,0.83191,2.7807,2.7807,0.80564,1.5689,0.51183,2.258,0.99055,1.5805,1.4423,0.56388,0.59001,1.5477,0.0067164,-0.57521,-0.75799,-0.087894,-0.651,-0.74498,-0.80997,-0.94386,-1.0269,-1.0842,-0.8739,-0.54122,1.7045,1.7045,1.3826,0.45651,0.9503,1.5335,0.1291,1.7396,1.0152,0.57851,0.28831,1.0669,0.37213,-0.66359,-0.50408,-0.63176,-0.60611,-0.97952,-1.1331,-0.93321,-1.3997,-1.4065,-0.61778,0.56474,-0.42639,-0.60572,-0.8387,-1.1155
0.42765,-0.090253,-0.090253,0.39471,0.11596,-0.26607,0.12339,0.29189,0.24649,-0.18513,0.90794,0.67142,-0.1848,0.065891,-0.29946,0.081385,-0.2331,-0.5425,0.22209,0.026369,-0.007495,0.018038,0.15775,0.080235,0.23199,0.39887,0.39887,-0.060302,0.059393,0.44098,0.46712,0.025519,-0.058917,-0.0822,0.33423,0.72542,0.45131,0.25107,0.20858,0.48017,0.27696,0.50887,-0.31531,-0.30494,-0.51798,-0.34475,-0.18339,0.93612,1.6887,0.25192,0.25192,-0.13147,0.19812,0.14612,-0.11267,0.31874,0.33134,0.77663,-0.44469,-0.33462,-0.08659,-0.38609,-0.74694,-0.34747,-1.0215,-1.046,-1.3449,-1.182,-1.176,-0.96029,-1.003,-0.58354,0.096634,-0.3657,-0.3657,-0.24451,0.43697,-0.59214,-0.3973,0.0098085,0.26319,0.10166,-0.58722,-0.70999,-0.12819,-0.6128,-0.60675,-0.14429,-0.64523,-0.44613,-1.1489,-0.86462,-1.1933,-0.84319,-0.4144,-0.13188,-0.7029,-0.60021,-0.64521,-0.89329,-1.0168
1.0863,-0.25701,-0.25701,0.20814,0.49757,-1.2654,0.53694,0.50816,0.47,0.63147,0.35464,0.81448,0.90986,0.72232,0.81871,0.74242,0.90911,0.44433,0.64885,1.0649,1.2123,1.4119,1.584,1.3507,1.5805,0.50168,0.50168,0.41664,-0.59032,0.6965,0.18958,0.155,0.61348,0.6943,0.71206,0.45681,0.60217,0.717,0.73921,0.39612,0.65291,0.7255,1.3801,1.8404,2.0063,1.6582,0.85677,0.95474,0.81,0.073301,0.073301,-0.50398,-0.076554,1.0922,0.23948,0.045903,-0.49953,-0.046779,-0.013955,-0.16072,-0.72723,-0.45222,-0.94579,-0.55819,-0.72354,-0.35608,-0.2999,-0.51025,-0.46866,-0.2454,-0.11396,0.21112,0.80363,-0.23928,-0.23928,-0.77558,0.47487,-0.44405,-0.45094,-0.52634,-0.25991,-0.20965,-0.2458,-0.6937,-0.65697,-0.83354,-0.63738,-0.82673,-0.53807,0.10784,0.56121,1.29,1.3637,1.5709,0.86809,0.88299,0.74094,-0.52114,-0.26377,0.16021,0.60111
2.9492,0.50747,0.50747,0.52418,0.27172,0.30654,0.41335,0.38327,0.14963,0.041231,-0.15586,-0.47233,-0.4659,-0.50098,-0.49529,-0.61744,-0.49043,-0.63157,-0.66006,-1.0629,-1.2068,-1.3459,-1.2076,-0.69681,0.82536,0.44369,0.44369,0.24918,0.51406,0.80313,0.14485,0.36806,0.41527,0.68826,0.43564,0.29241,-0.089977,-0.29916,-0.21693,-0.30289,-0.3916,-0.6421,-0.74205,-0.90697,-0.57254,-0.26761,-0.057258,0.37992,0.70313,-0.5055,-0.5055,-0.45079,-0.43862,-0.37912,-0.43465,-0.13488,0.21216,0.34116,0.27531,0.11005,0.14727,0.36186,0.51315,0.56491,0.68645,0.7504,0.61288,0.60881,0.8724,1.1809,1.7166,1.3974,2.8139,-0.080714,-0.080714,-0.051391,-0.74061,-0.42899,-0.41586,-0.78427,-0.12782,0.16444,0.2939,0.36793,-0.075685,0.49969,0.54147,0.21062,0.26931,0.51197,0.22794,0.44555,0.72169,1.1794,0.94513,1.5149,0.92307,-0.33516,-0.60228,-0.8508,-1.082
1.1788,0.47117,0.47117,0.27094,-0.36566,-0.38303,0.30265,0.05987,-0.063491,0.46606,-0.63896,-1.0366,-0.73984,0.054777,-0.58181,-1.146,-0.96361,-0.70495,-1.097,-0.94342,-1.411,-0.70493,-0.56436,0.67108,1.8757,-0.26406,-0.26406,-0.49607,0.8703,0.78356,-0.29231,-0.38924,0.064908,-0.33315,-0.83923,-1.3853,-1.0934,-0.53128,-0.82164,-1.3091,-0.9904,-0.9749,-1.2122,-0.49394,-0.48956,-0.15293,0.49024,1.3135,1.3669,-0.1426,-0.1426,0.39149,-0.083803,0.42505,0.65094,0.79665,0.89168,-0.28039,0.37064,0.82941,0.67988,0.25912,0.64782,0.81637,0.41985,0.60612,-0.095287,0.3312,-0.41487,-0.28244,0.86017,-0.31703,0.69686,0.26704,0.26704,0.37167,-0.35856,0.12877,0.24449,0.59684,0.39968,-0.97969,0.0086367,0.92536,0.60907,-0.31598,0.31446,0.6918,0.44251,-0.080109,-0.21986,-0.14925,-0.21746,-0.81719,0.49218,-0.010095,0.46004,-0.31049,-0.59728,-0.7618,-1.0314
-0.47601,0.99514,0.99514,-0.26584,0.082905,-0.064351,0.30052,-0.39599,0.67422,-0.096798,0.94997,0.85447,0.97805,0.55256,0.59438,1.0015,0.89077,0.72369,0.66958,0.47312,0.10264,0.19787,-0.037387,0.24202,-0.033604,-0.43349,-0.43349,0.58641,0.52444,1.139,-0.1937,0.61258,0.67827,0.82908,0.50389,1.0151,0.50951,0.084148,0.77847,0.46039,0.48031,0.45926,-0.05285,-0.075279,-0.080797,-0.83732,-0.64365,-1.3531,-0.8708,-0.78128,-0.78128,0.037529,-0.60587,-0.28976,-0.58719,-0.055946,-0.55658,-0.093668,-1.3135,-1.3542,-1.4588,-1.4547,-1.3951,-1.4805,-1.5011,-1.5561,-1.4184,-1.4014,-0.92527,-1.1519,-0.96159,-1.8221,-1.6134,-0.25459,-0.25459,-0.32344,-1.1548,-0.29825,-0.98119,-0.94206,-0.93787,-0.60117,-1.1109,-1.0602,-1.3145,-1.0707,-1.0915,-1.0667,-1.0759,-0.87463,-0.49988,-0.91957,-0.68932,-1.0629,-1.1994,-1.7182,-1.3183,0.73187,1.6792,1.2494,1.9565
1.2578,0.25668,0.25668,0.62936,0.7071,0.27368,1.5113,1.1062,-0.37241,-0.14236,-0.283,-0.84205,-1.3703,-0.27538,-0.7268,-1.1683,-0.91042,-0.60681,-1.0806,-1.3556,-1.4669,-1.2113,-1.0984,-1.0325,-0.38507,1.0013,1.0013,0.77145,-0.066577,1.1303,-0.50123,-0.40214,-0.16882,0.8155,0.16262,-0.76636,-0.94824,0.053236,-0.33597,-1.052,-0.018008,-0.48826,-1.0404,-1.2011,-0.45923,-0.59943,-0.61947,-0.6539,-0.020864,-0.92843,-0.92843,-1.0024,-1.283,-0.60266,-0.88289,-0.049091,0.04112,0.47027,-0.092186,0.18155,1.2898,0.36658,-0.20921,-0.97235,-0.27555,0.29328,-0.35706,-0.28944,-0.52245,-0.50582,-0.18641,-0.54046,-1.1763,-1.1786,-1.1786,-1.0625,-1.2865,-0.70503,0.34147,0.094323,-0.54247,-0.19684,-0.12724,0.11614,1.1221,-0.28524,0.055491,-0.3542,0.083236,-0.53748,-0.7993,-0.73154,-0.39124,-0.28314,-0.73219,-0.72871,-0.73391,-0.40789,-0.62976,-0.97056,-1.1522
0.17077,0.51676,0.51676,0.15622,-1.0243,0.43603,-0.3382,-0.82226,-0.36233,-0.48991,0.42894,-0.19347,-0.23515,0.041904,-1.0034,-1.0852,-1.0759,-0.37697,-0.44218,-0.32447,0.042898,0.11121,0.4226,0.32425,0.99819,0.16446,0.16446,-0.21666,0.95789,-0.17103,0.096556,0.13282,-0.58637,0.1074,0.22503,-0.26242,0.54228,0.27637,-0.73742,-1.4314,-0.73326,0.50133,-0.040579,-0.13947,0.0029235,-0.34687,-0.76841,0.080128,0.99966,-0.50926,-0.50926,-0.01165,0.72316,-0.31636,0.23887,0.84248,0.52779,1.4648,-0.33039,0.7706,0.68011,-0.35831,0.45791,1.2255,1.2898,-0.8744,0.00097976,-0.37686,-0.71192,-0.42176,-1.1366,-0.89261,0.067388,-0.079112,-0.079112,-0.10731,-0.51772,-0.17888,-0.47057,0.21848,0.26152,1.3456,-0.30401,-0.2019,0.53056,-0.29051,0.18763,1.2895,1.0197,-0.16491,-0.83502,-0.73949,-0.78802,-0.87716,-1.0788,0.5352,1.7224,-0.48559,-0.24555,-0.34287,0.38461
-1.0405,-3.0109,-3.0109,-1.091,1.2089,0.41619,0.89045,0.13847,-0.91789,-1.608,0.021978,-0.99139,-1.1565,-0.63879,-0.49345,-0.69167,-0.82884,-0.40331,-0.68282,-0.48851,-0.25608,-0.32236,-0.26519,-0.38838,0.79894,0.44781,0.44781,1.0129,-0.96282,0.65374,0.20534,-0.4073,-0.93865,-0.3241,-0.2269,-0.80844,-1.2867,-0.71282,-0.42525,-1.217,-1.1074,-0.7118,-0.58731,-0.20081,-0.46275,-0.48713,-0.12307,0.707,1.5216,1.5748,1.5748,-0.20019,-1.207,-0.57653,-0.3939,0.52851,-0.034876,0.46711,0.34581,1.0737,1.8157,1.2554,-0.30513,0.59074,-0.093443,-0.70118,-0.66274,-1.0519,-0.87324,-0.49613,-0.85686,0.7098,1.5109,-0.47402,-0.47402,-1.3125,0.039304,-0.88503,-0.25971,0.054019,0.087126,1.0956,0.079789,1.4487,1.8728,1.1117,-0.46975,0.056845,-0.30203,-0.96739,-0.54283,-0.37555,-1.03,-0.7409,0.26722,1.2276,-0.33318,-0.51538,-0.63603,-0.77355,-0.87146
-0.01669,-0.4831,-0.4831,0.19055,0.35769,-0.064026,0.32216,0.30929,-0.92394,-0.94171,-0.83786,-0.58672,-0.99991,-1.1085,-1.0619,-1.0682,-0.97191,-1.0277,-0.86443,-0.98895,-0.78893,-0.58113,-0.59975,-1.4763,-0.014527,0.23273,0.23273,0.32597,-0.060707,-0.78408,0.18856,-0.095195,-0.60125,-0.64697,-0.41557,-0.19441,-0.58493,-0.81568,-0.59558,-0.92341,-0.82134,-0.70238,-0.56617,-0.19653,-0.12339,-0.1721,-0.27982,-0.44495,0.90015,0.89602,0.89602,0.29141,0.063915,0.66811,0.48036,0.16577,1.057,1.4669,1.1651,0.52774,0.6957,0.34771,0.87271,1.0744,1.0204,0.44438,0.015167,0.020893,0.1627,0.18052,-0.08303,-0.37157,0.68804,0.06984,0.06984,-0.033567,1.1934,0.25372,-0.0062981,0.23182,0.91447,1.2018,0.6505,0.21887,0.64714,0.60071,1.3684,0.58258,0.79587,0.3593,0.052939,-0.013702,-0.54752,0.02112,-0.38439,-0.29788,0.79168,-0.37623,-0.55402,-0.27042,-0.56473
