1.2081,0.88709,-0.19547,-0.16308
-0.64261,-0.40388,-0.54107,-0.53496
-0.43066,-0.106,0.24441,0.87605
1.2418,0.28973,-0.15355,-0.33821
0.85921,-0.0049552,-0.5744,-0.89144
-0.66736,-0.86499,-0.61495,-0.52428
-0.39084,-0.04702,0.092726,-0.12954
-0.21993,-0.99279,0.24192,0.17179
0.63402,0.016992,-0.45098,-0.7804
1.1629,0.29887,-0.13902,-0.48875
-0.76378,-0.69651,-0.38055,-0.42441
-0.67919,-0.68279,-0.39653,-0.39585
-0.66889,0.70031,0.053219,1.4039
-0.65793,-0.73948,-0.36369,-0.13054
-0.78633,-0.56391,-0.50341,-0.47857
0.14824,-0.13161,-0.48221,-0.40106
-0.33681,-0.62015,-0.68633,-0.75332
-1.0954,-1.0076,-0.73058,-0.44901
0.64695,0.066143,0.034108,-0.69668
0.74172,-0.20636,-0.24124,-0.62837
-0.81359,0.34231,-0.36907,-0.024214
0.39144,0.0032749,-0.56861,-1.0989
-0.50742,-0.25026,-0.51987,-0.25922
0.017145,-0.19905,-0.050848,-0.52875
0.29024,-0.22008,-0.22204,-0.32579
-0.75509,-1.0234,-0.62201,-0.46714
1.756,1.2147,0.425,-0.3797
0.26641,0.11689,0.10108,-0.68972
-0.60935,-0.43863,-0.6343,-0.075139
0.90846,-0.14464,3.957,2.6719
-1.1702,-0.83802,-0.79658,-0.5762
-0.4834,-0.61923,-0.33053,-0.3007
-0.54485,-0.51682,-0.73563,-0.5762
-0.89126,-0.93335,-0.92064,-0.93466
0.021984,-0.69765,-0.58564,-0.12532
-0.83895,-0.62015,-0.66152,-0.67631
-1.2882,-0.774,-0.7003,-0.23835
-0.38147,-0.21939,-0.57126,-0.27536
-0.1428,-0.23791,-0.28307,-0.077375
0.66814,-0.13321,-0.33061,-0.44777
-0.7315,-0.86819,-0.34097,0.32606
-0.39641,-0.766,-0.33808,-0.42566
0.94412,0.48542,-0.087786,-0.2704
-0.69842,-0.52367,-0.65172,-0.76673
-1.098,-0.80144,-0.75723,-0.50614
-0.51526,-0.22099,-0.75097,-0.77046
-0.49045,-0.92695,-0.71757,-0.33647
-1.0198,-0.91894,-0.86748,-0.53968
-0.53155,-0.81104,-0.82822,-0.84921
-0.88116,-0.67067,-0.72608,-0.42193
-0.28235,-1.0449,-0.49675,0.1862
-0.38931,-0.62175,-0.76117,-0.78636
-1.003,-0.99827,-0.72536,-0.64327
-0.57676,-0.65055,-0.38963,-0.38417
-1.0165,-1.0698,-0.76149,-0.48875
0.24521,-0.085655,-0.40031,-0.20109
-0.93059,-0.54425,-0.20454,-0.32679
0.26304,-0.62381,-0.71564,-0.30393
-0.30404,0.19371,-0.18728,0.31339
-0.22605,-0.32067,-0.18463,-0.10097
-0.058081,-0.63227,-0.4248,-0.4587
-1.0788,-1.0625,-0.75049,-0.33026
-1.0268,-1.3007,-0.77651,-0.28381
0.35536,0.58921,0.78048,1.6524
-1.1707,-1.2856,-0.92514,-0.63681
-0.20461,-0.55294,-0.69131,-0.70016
-0.63226,-0.83184,-0.63173,-0.45572
-1.1486,-1.1953,-0.8389,-0.52155
-0.42992,-0.50653,-0.60868,-0.41771
-0.29123,-0.44732,0.87491,0.54466
0.097088,-0.57145,-0.29383,0.064223
-0.87172,-0.98113,-0.65614,-0.21202
-0.0522,-0.27997,-0.15781,-0.62514
0.49013,-0.89563,-0.22638,-0.72699
0.44602,-0.23494,0.36863,-0.086567
-0.19475,-0.42606,-0.54549,-0.28928
0.30678,-0.08817,-0.36024,-0.69196
-0.29056,-0.47155,-0.35237,-0.68898
-0.49339,-0.58426,-0.53465,-0.7563
-0.15512,-0.48252,-0.41227,-0.16979
-1.0794,-1.0316,-0.7146,-0.23984
-0.47801,0.69231,0.33876,1.1093
0.27658,0.043739,-0.18736,-0.62265
-0.03419,-0.70291,-0.60266,-0.57868
-1.0028,-0.57214,-0.63325,-0.63408
-1.1018,-1.2657,-0.37204,0.27612
-0.7353,-0.9034,-0.57287,-0.093771
0.44792,-0.37256,-0.27424,-0.40106
-0.15089,-0.60255,0.54842,0.3196
-0.71637,0.41615,0.25878,1.1548
0.68554,0.83199,1.5687,1.7035
0.28797,0.64613,0.0064047,-0.075636
-1.368,-1.02,-0.45692,-0.1596
2.7394,0.18456,0.82304,0.17055
-1.2343,-0.55202,-0.25561,-0.09551
-0.62019,-0.53168,-0.66995,-0.40305
1.088,4.2282,0.45399,1.153
-1.3461,-0.019358,-0.59816,-0.23363
1.0554,0.84571,0.76884,-0.1755
1.5628,0.73643,1.1258,-0.18072
-1.7026,-0.96124,-0.92907,-0.31486
0.68321,0.54166,0.097704,-0.37423
2.4508,3.0091,1.0495,2.0049
0.36203,-0.13801,-0.48567,-0.67606
0.034236,-0.20613,0.08325,-0.099484
-0.094285,0.75998,0.0039957,0.50765
0.4742,-0.63707,-0.13709,-0.43112
1.5642,0.25612,0.33153,-0.55285
-0.45492,1.3704,0.6333,1.2877
0.42678,1.9718,-0.28813,0.15042
0.84733,0.45593,0.32174,-0.32728
2.4523,2.3182,1.0311,0.8065
1.142,1.6701,1.0303,1.4231
-0.044727,-0.14441,-0.50799,-0.80102
-0.99608,-0.32593,-0.56066,-0.28779
-1.2237,0.22,-0.52517,0.29351
-1.0415,-0.6677,-0.53842,-0.39262
-0.82241,-1.0579,-0.57488,-0.35858
-0.76519,-0.88534,-0.79273,-0.14519
-0.13116,-0.89608,-0.38112,-0.14793
-0.089385,-0.13824,-0.0071658,0.039133
-0.21576,0.12993,-0.23152,-0.47733
0.90699,0.95841,-0.24011,-0.24406
-0.10268,-0.18716,0.22506,-0.25127
0.54189,0.71403,-0.20382,-0.13252
2.5055,1.47,0.98741,0.41027
0.62447,0.78536,-0.094772,-0.36554
0.4334,0.29407,-0.053819,-0.31064
-0.57462,0.16856,0.06173,-0.41721
0.93701,0.18982,-0.26444,-0.4731
-0.96741,-0.77332,-0.75691,-0.64874
-0.77469,-0.20865,-0.48872,-0.19786
-0.45835,-0.047706,-0.30949,-0.55831
-0.61266,-0.33484,-0.67469,-0.42094
-0.22403,-0.42743,-0.62635,-0.64725
-0.027084,0.55857,-0.10762,-0.48379
-1.4455,-0.80852,-0.6832,-0.33002
0.38654,0.31647,-0.69163,-0.8266
1.0593,0.051969,0.2367,-0.74065
-0.28088,0.23509,0.56833,-0.24382
-0.56169,0.17085,-0.030051,0.28482
-0.59477,0.38231,-0.2047,0.22843
0.25146,-0.084969,-0.095655,-0.71482
2.3286,0.84137,1.8548,0.39238
-1.4514,-0.80624,-0.62731,-0.049801
-0.052445,-0.24728,0.11449,-0.13948
-1.1832,-0.90043,-0.68087,-0.50788
-0.59538,-0.46515,-0.70151,-0.56527
-1.1348,-0.83984,-0.63189,-0.52627
-0.64598,-0.069652,0.65353,1.5132
-0.46876,-0.33873,0.43841,0.36357
-0.78682,-0.90683,-0.50229,-0.56775
0.99453,0.018592,0.21896,-0.44777
1.8003,3.632,1.4675,2.769
-0.38006,-0.95461,-0.71652,0.12384
-0.030392,1.3743,0.054423,0.33102
1.8107,0.62098,0.27765,-0.066196
-0.54417,0.48153,-0.022744,0.014539
0.23223,0.4653,-0.16286,0.091549
0.84727,0.25086,0.29315,-0.081598
1.9559,1.3573,0.56809,0.45772
0.99662,0.39169,0.21462,-0.34393
-0.63545,-0.75983,-0.13219,-0.23065
0.74123,0.28012,0.81838,0.37475
-0.12136,-0.33873,-0.24067,-0.84648
-0.82694,-0.5255,-0.11685,0.24134
-0.29056,0.39009,3.2706,2.8284
0.94044,0.020878,0.40541,-0.42069
0.23265,0.74283,0.112,-0.26866
-0.037192,0.01722,-0.20237,-0.38144
3.5637,1.3219,-0.37421,-0.18569
-0.66834,0.44312,0.077067,0.25501
-0.84544,0.383,1.2338,1.283
-0.53382,-0.33941,-0.41388,-0.60601
0.11651,-0.41508,-0.20663,-0.48404
0.31027,-0.5255,-0.20767,-0.69047
-1.1174,-0.86019,-0.51465,-0.013035
-0.38937,-0.11423,-0.32105,0.003609
1.2318,0.089233,-0.066747,-0.42392
0.26083,0.5268,0.13408,0.73023
1.6859,0.25795,0.022786,-0.84971
-0.29632,-0.23585,-0.40962,0.034661
0.14824,0.16285,0.29187,0.35388
-0.41001,-0.64027,-0.53738,-0.56403
-0.61045,-0.76737,-0.48591,-0.60551
-1.3165,-1.1894,-0.90514,-0.35809
1.1027,-0.39657,-0.59471,-0.5367
-0.59716,-0.45143,-0.57496,-0.43932
-0.48095,0.0073899,-0.26484,-0.21723
-0.88428,-1.1409,-0.60475,0.39512
0.35756,-0.12909,-0.27609,-0.47534
0.86185,-0.28455,-0.19049,-0.82685
0.54936,-0.34604,-0.34852,-0.62688
-0.66259,-0.60598,-0.68906,-0.51857
1.1951,0.25932,0.050087,-0.61222
0.63555,-0.16315,-0.41324,-0.6152
-1.1104,-1.0488,-0.5821,-0.27363
1.659,0.5492,0.49044,-0.38119
1.3771,-0.090227,-0.24654,-0.44901
0.92941,0.27875,-0.17154,-0.18742
-0.16124,-0.40594,-0.48583,-0.57197
0.54054,0.048997,-0.17306,-0.67358
-1.048,-0.77538,-0.49129,0.031432
-0.0269,-0.18533,-0.44311,-0.63731
0.11957,-0.44092,-0.019211,-0.76475
2.6023,1.1219,1.1243,0.74066
1.1717,-0.0088416,-0.15251,-0.48105
0.80108,0.36402,0.51052,-0.19438
-0.57413,-0.61558,-0.6347,-0.73543
-0.37497,-0.253,-0.41155,-0.59557
-0.72072,-0.14441,-0.090275,-0.489
0.11681,0.99636,-0.030774,-0.52179
-0.077623,-0.12498,0.3011,-0.64849
-1.1571,-0.84579,-0.86797,-1.0991
-0.537,-0.27586,0.94678,0.68924
-1.4002,-0.94501,-0.6396,-0.075388
1.9181,1.1527,-0.034146,-0.4505
0.53129,0.21748,1.8651,1.6449
-0.068311,1.2003,0.35659,0.6726
-1.6716,-1.023,-0.57142,-0.33797
0.52725,0.67859,-0.37076,-0.41025
-1.4552,-0.87734,-0.62298,-0.33026
1.863,0.31236,0.34559,-0.88225
-0.32002,0.49799,0.5701,0.071675
-1.2732,-0.52688,-0.55697,-0.53521
0.97444,0.77301,-0.10987,-0.24332
0.96948,0.21954,0.23622,-0.25176
0.030316,0.058142,0.77101,0.29426
-0.21215,0.65893,0.23839,0.7737
0.72646,1.4346,1.7396,0.52876
-1.1871,-0.39611,-0.29287,-0.17749
-0.017283,0.25703,-0.16463,-0.52378
0.60474,1.1683,0.87331,4.0754
-1.1947,-0.78155,-0.77129,-1.0964
-0.5299,-0.37691,-0.22229,0.28407
1.8088,1.3068,1.1815,0.43759
1.2282,0.31922,5.395,3.8317
