0.49973,0.12055,-0.3024,-0.90915,-0.33516,-0.60228,-0.8508,-1.082,0.64695,0.066143,0.034108,-0.69668,1.5345,2.0157,0.14986,0.41456
0.86244,-0.21388,-0.3642,-0.74053,-0.31049,-0.59728,-0.7618,-1.0314,0.74172,-0.20636,-0.24124,-0.62837,1.9063,2.3573,0.58486,1.2431
-1.228,-0.52257,-0.54871,-0.71363,0.73187,1.6792,1.2494,1.9565,-0.81359,0.34231,-0.36907,-0.024214,-0.44656,-0.65857,0.11326,-0.62422
0.19633,0.0956,-0.5981,-1.0378,-0.40789,-0.62976,-0.97056,-1.1522,0.39144,0.0032749,-0.56861,-1.0989,0.45291,0.58048,-0.444,-0.49953
-0.66731,-0.37898,-0.61136,-0.25436,-0.48559,-0.24555,-0.34287,0.38461,-0.50742,-0.25026,-0.51987,-0.25922,0.6237,0.81701,0.134,1.0328
-0.0072631,-0.3235,-0.27067,-0.61189,-0.51538,-0.63603,-0.77355,-0.87146,0.017145,-0.19905,-0.050848,-0.52875,-0.53812,-0.67391,2.866,1.7212
0.42767,-0.22822,-0.27547,-0.37329,-0.37623,-0.55402,-0.27042,-0.56473,0.29024,-0.22008,-0.22204,-0.32579,0.90071,0.92138,0.2082,0.00010179
-0.51231,-0.95123,-0.56332,-0.75126,-0.74207,-0.7303,-0.92915,-1.1525,-0.75509,-1.0234,-0.62201,-0.46714,-0.83152,-0.90218,-0.70868,-0.92111
0.93792,1.8023,-0.11323,-0.27333,0.12506,-0.22474,-0.49891,-0.40061,1.756,1.2147,0.425,-0.3797,0.49478,0.49137,-0.59778,-0.65425
0.12489,0.043046,-0.20356,-0.78301,-0.45243,-0.52031,-0.80778,-0.97294,0.26641,0.11689,0.10108,-0.68972,0.57985,0.62578,-0.38796,-0.006854
-0.44491,-0.71713,-0.63645,-0.046047,-0.74243,-0.70128,-0.93388,-1.0515,-0.60935,-0.43863,-0.6343,-0.075139,-1.483,-1.3551,-0.81837,-0.75502
1.7464,-0.27812,3.1645,1.1972,-0.29865,-0.66369,0.31963,-0.97625,0.90846,-0.14464,3.957,2.6719,-1.1913,-0.98842,-0.69701,0.42712
-1.1761,-0.86895,-0.62616,-0.50428,-0.37371,0.15419,0.27854,1.05,-1.1702,-0.83802,-0.79658,-0.5762,-0.95954,-1.0332,-1.2846,-1.5022
-0.38327,-0.92867,-0.51332,-0.72112,-0.69602,-0.68007,-0.84488,-1.0947,-0.4834,-0.61923,-0.33053,-0.3007,-1.8989,-1.6553,-0.67736,-1.6211
-0.51075,-1.0327,-0.62329,-0.89063,-0.74311,-0.71864,-0.91047,-1.2048,-0.54485,-0.51682,-0.73563,-0.5762,-1.6676,-1.5393,-1.1053,-1.8328
-0.80086,-0.94911,-0.62104,-0.76096,-0.75862,-0.70659,-0.89666,-1.0622,-0.89126,-0.93335,-0.92064,-0.93466,0.39035,0.22021,-0.38955,-0.50462
0.40442,-0.86974,-0.52714,-0.48605,-0.59108,-0.67494,-0.86158,-1.077,0.021984,-0.69765,-0.58564,-0.12532,-1.3498,-1.2811,-0.67916,-1.2543
-0.94965,-0.72535,-0.541,-0.72303,-0.10525,0.0055511,1.0063,0.90916,-0.83895,-0.62015,-0.66152,-0.67631,1.2032,1.2605,2.1943,1.4481
-1.385,-1.0011,-0.74441,-0.88225,1.1288,0.80548,2.63,1.6533,-1.2882,-0.774,-0.7003,-0.23835,0.20138,0.081202,-0.55171,-0.27219
-0.40768,-0.67015,-0.58899,-0.60248,-0.69247,-0.67342,-0.87081,-1.1176,-0.38147,-0.21939,-0.57126,-0.27536,-1.5113,-1.6035,-0.86883,-1.7909
-0.17144,-0.81772,-0.56248,-0.86872,-0.61188,-0.58504,-0.82268,-0.39682,-0.1428,-0.23791,-0.28307,-0.077375,-1.7458,-1.3855,-0.65851,-1.3474
0.61858,-0.07082,-0.40292,-0.65467,-0.34952,-0.57874,-0.81546,-0.84124,0.66814,-0.13321,-0.33061,-0.44777,1.4049,1.4843,0.19095,0.033863
-0.51176,-0.93928,-0.022572,-0.027965,-0.69916,-0.69187,-0.37815,-0.76742,-0.7315,-0.86819,-0.34097,0.32606,-0.90768,-0.91752,-0.99768,-0.89516
-0.31789,-0.67174,-0.28209,-0.32463,-0.51498,-0.57044,-0.30418,-0.23006,-0.39641,-0.766,-0.33808,-0.42566,-0.39191,-0.53942,-0.044206,-0.70497
0.99925,0.51868,-0.32068,-0.53912,-0.15622,-0.44912,-0.55365,-0.42089,0.94412,0.48542,-0.087786,-0.2704,-1.8442,-1.6039,-1.3532,-1.5252
-0.84027,-0.66882,-0.68152,-0.95252,-0.54221,-0.24507,-0.41573,0.37613,-0.69842,-0.52367,-0.65172,-0.76673,-1.0234,-1.0384,-0.79254,-1.0107
-1.0442,-1.0752,-0.76067,-0.90944,-0.70706,-0.44711,-0.45924,0.19137,-1.098,-0.80144,-0.75723,-0.50614,-1.3684,-1.4992,-0.97395,-1.5536
-0.78034,-0.25529,-0.642,-0.92135,-0.47516,-0.059309,-0.64405,0.39153,-0.51526,-0.22099,-0.75097,-0.77046,-0.63445,-0.83447,-0.65871,-0.96556
-0.28657,-0.88408,-0.70733,-0.67628,-0.67909,-0.65685,-0.79207,-0.6232,-0.49045,-0.92695,-0.71757,-0.33647,-1.4214,-1.4504,-0.88978,-1.2596
-0.91202,-1.1394,-0.67988,-0.78845,-0.79694,-0.67743,-0.88782,-0.82428,-1.0198,-0.91894,-0.86748,-0.53968,-0.98294,-1.0269,-0.6622,-1.1325
-0.29776,-0.85143,-0.66225,-0.93473,-0.6589,-0.67473,-0.96897,-1.1581,-0.53155,-0.81104,-0.82822,-0.84921,1.3265,1.6138,0.059908,-0.050794
-0.77863,-0.72403,-0.70629,0.15565,-0.67739,-0.55446,-0.29387,-0.12444,-0.88116,-0.67067,-0.72608,-0.42193,-0.95828,-0.97799,-0.97554,-0.50173
0.08392,-1.0439,-0.2233,0.083617,-0.65341,-0.72221,-0.69892,-0.97881,-0.28235,-1.0449,-0.49675,0.1862,-0.88526,-1.0042,2.1538,1.2957
-0.33134,-0.66404,-0.51981,-0.60263,-0.59522,-0.66916,-0.86905,-1.0915,-0.38931,-0.62175,-0.76117,-0.78636,1.1537,1.1407,0.065692,-0.30086
-0.90852,-1.1107,-0.69619,-1.0435,-0.41151,-0.1698,0.50244,0.73246,-1.003,-0.99827,-0.72536,-0.64327,-1.207,-1.1298,-1.1219,-1.3278
-0.54309,-0.75853,-0.39625,-0.54162,-0.59073,-0.46116,-0.52689,-0.058986,-0.57676,-0.65055,-0.38963,-0.38417,-0.020453,0.035282,-0.36791,-0.38026
-0.93169,-1.0253,-0.54504,-0.61601,-0.73403,-0.5499,-0.77735,-0.29207,-1.0165,-1.0698,-0.76149,-0.48875,-0.20834,-0.33908,-0.58272,-0.61709
0.057257,-0.098159,-0.37877,-0.80301,-0.47249,-0.45775,-0.77889,-0.36134,0.24521,-0.085655,-0.40031,-0.20109,1.2239,1.1114,-0.18831,-0.28661
-0.98781,-0.58017,-0.24008,-0.33875,1.4956,1.0503,2.5624,1.9631,-0.93059,-0.54425,-0.20454,-0.32679,-1.0517,-1.1712,-0.25572,-0.84426
0.59433,-0.61547,-0.48127,-0.4712,-0.5059,-0.67127,-0.78997,-0.9817,0.26304,-0.62381,-0.71564,-0.30393,0.63423,0.81351,0.41154,0.038613
-0.57543,-0.67466,-0.16671,0.14007,-0.71781,-0.68236,-0.60113,-0.82723,-0.30404,0.19371,-0.18728,0.31339,-1.4397,-1.4476,-0.14762,-1.2591
-0.14633,-0.41932,-0.31682,-0.31508,-0.60256,-0.63098,-0.7278,-0.92973,-0.22605,-0.32067,-0.18463,-0.10097,-0.71601,-0.95542,0.26724,-0.80388
0.80002,0.1516,1.6532,2.1506,-0.23564,-0.63956,0.79189,-0.72136,-0.058081,-0.63227,-0.4248,-0.4587,-0.36121,-0.082864,-0.39055,1.4934
-1.0405,-0.98228,-0.77881,-0.73773,-0.78798,-0.61477,-0.98225,-0.57049,-1.0788,-1.0625,-0.75049,-0.33026,-0.17431,-0.35099,-0.48788,-0.593
-0.79449,-0.97007,-0.48742,0.68636,-0.75231,-0.58388,-0.63864,-0.23132,-1.0268,-1.3007,-0.77651,-0.28381,-0.57305,-0.57382,-0.29412,0.84514
1.3732,0.98636,2.9559,2.702,-0.031456,-0.34956,0.98781,0.13578,0.35536,0.58921,0.78048,1.6524,-1.1463,-1.0343,-0.65802,0.74912
-0.9554,-1.1338,-0.65145,-0.45415,-0.82973,-0.72738,-0.85027,-0.97083,-1.1707,-1.2856,-0.92514,-0.63681,-0.84376,-0.96133,-0.91152,-0.71091
-0.031594,-0.70093,-0.56497,-0.67746,-0.59147,-0.68783,-0.78583,-1.0418,-0.20461,-0.55294,-0.69131,-0.70016,-1.3403,-1.2399,-1.1738,-1.5269
-0.59432,-0.80949,-0.50979,-0.64203,-0.69307,-0.67246,-0.81524,-0.88325,-0.63226,-0.83184,-0.63173,-0.45572,0.35379,0.20838,-0.49108,-0.65493
-0.954,-1.18,-0.57855,-0.68878,-0.8317,-0.73426,-0.81765,-0.97571,-1.1486,-1.1953,-0.8389,-0.52155,-1.1106,-1.2801,-0.4102,-1.2731
-0.40861,-0.50664,-0.42793,-0.42725,-0.60254,-0.64413,-0.78247,-0.99719,-0.42992,-0.50653,-0.60868,-0.41771,0.73137,0.62103,0.09162,-0.39689
0.52833,0.081533,2.2752,2.0562,0.56737,0.1264,1.9236,1.1244,-0.29123,-0.44732,0.87491,0.54466,-0.32016,-0.1182,-0.51152,0.73436
0.63429,0.07994,0.77657,2.1647,-0.49526,-0.62272,-0.24583,-0.52738,0.097088,-0.57145,-0.29383,0.064223,-1.7192,-1.4666,-1.0624,1.3607
-0.69071,-1.0332,-0.41171,-0.26186,-0.74059,-0.64452,-0.66428,-0.65046,-0.87172,-0.98113,-0.65614,-0.21202,-1.1221,-1.2744,3.2684,2.2482
-0.1227,-0.56318,-0.4409,-0.72053,-0.57631,-0.6001,-0.81014,-0.92848,-0.0522,-0.27997,-0.15781,-0.62514,-0.39686,-0.27121,-0.69232,-0.85478
0.90955,-0.68872,-0.32237,-0.87548,-0.43814,-0.70204,-0.89439,-1.196,0.49013,-0.89563,-0.22638,-0.72699,-0.22869,0.066881,-0.6982,-0.60234
1.2384,0.095069,2.6931,0.71871,-0.1154,-0.45836,0.51897,0.10805,0.44602,-0.23494,0.36863,-0.086567,-0.1582,-0.20763,-0.17973,-0.6668
0.14113,-0.66032,0.048159,0.54567,-0.5881,-0.64058,-0.49133,-0.73564,-0.19475,-0.42606,-0.54549,-0.28928,-1.6267,-1.5235,2.2534,1.4121
0.13111,-0.22742,-0.48244,-0.79566,-0.4498,-0.57407,-0.83772,-0.9768,0.30678,-0.08817,-0.36024,-0.69196,0.28807,0.20565,-0.20287,-0.4717
-0.32831,-0.51806,-0.5081,-0.18321,-0.57896,-0.4575,-0.75183,-0.26917,-0.29056,-0.47155,-0.35237,-0.68898,0.6535,0.60383,-0.30858,-0.020765
-0.60784,-0.5101,-0.43206,-0.57205,-0.62932,-0.505,-0.81689,-0.43626,-0.49339,-0.58426,-0.53465,-0.7563,-0.75274,-0.72169,-0.47462,-1.0487
-0.078235,-0.5308,-0.59608,-0.53868,-0.59467,-0.64695,-0.91611,-1.034,-0.15512,-0.48252,-0.41227,-0.16979,-1.0594,-1.0493,-0.84071,-1.0567
-0.94716,-1.0707,-0.4682,-0.41784,-0.81865,-0.72172,-0.83681,-1.0934,-1.0794,-1.0316,-0.7146,-0.23984,-0.37435,-0.47155,-0.38726,-0.67664
-1.0972,-0.53929,-0.38224,-0.34139,0.44828,0.87989,1.5622,1.7326,-0.47801,0.69231,0.33876,1.1093,-1.3625,-1.506,0.037868,-1.0787
-0.056392,-0.032865,-0.38253,-0.6485,-0.42794,-0.47649,-0.76791,-0.71119,0.27658,0.043739,-0.18736,-0.62265,1.1645,1.2504,0.63064,0.39268
0.32024,-0.6014,-0.36641,-0.29553,-0.54397,-0.66871,-0.67841,-0.88806,-0.03419,-0.70291,-0.60266,-0.57868,-1.1522,-1.1603,-0.41728,-0.43268
-1.1396,-0.60379,-0.56948,-0.72744,-0.35298,0.51593,-0.30577,1.0795,-1.0028,-0.57214,-0.63325,-0.63408,-0.99492,-1.1971,0.30104,-0.61625
-0.85357,-0.99688,-0.1927,0.1461,-0.8063,-0.72688,-0.72249,-0.84299,-1.1018,-1.2657,-0.37204,0.27612,0.66664,0.71575,0.71231,0.24321
-0.6363,-0.91991,-0.47685,-0.40564,-0.72182,-0.72718,-0.80997,-1.0377,-0.7353,-0.9034,-0.57287,-0.093771,-0.73474,-0.99153,0.35918,-0.56264
0.6765,-0.37818,-0.41331,-0.50178,-0.41233,-0.58115,-0.77492,-0.54853,0.44792,-0.37256,-0.27424,-0.40106,-1.7091,-1.575,-0.85248,-1.1583
0.94935,0.013054,2.538,2.3939,-0.39186,-0.64199,0.56267,-0.722,-0.15089,-0.60255,0.54842,0.3196,-0.26659,-0.18264,-0.14234,0.66853
-1.1298,0.06428,-0.11116,0.11067,0.11268,0.90435,0.79496,1.5249,-0.71637,0.41615,0.25878,1.1548,0.59444,0.59652,0.31301,-0.10118
0.27826,1.0559,0.36798,0.51127,0.033826,0.2273,0.05581,0.7984,0.68554,0.83199,1.5687,1.7035,1.2176,1.2635,-0.17405,0.12463
0.2837,0.7074,0.93401,1.7644,-0.41247,-0.48771,-0.33225,-0.72489,0.28797,0.64613,0.0064047,-0.075636,-1.1262,-1.2266,-1.0816,0.27613
-1.372,-0.94088,-0.35123,-0.32463,1.3026,1.1545,2.5603,1.9413,-1.368,-1.02,-0.45692,-0.1596,0.89441,0.68548,0.21598,0.27358
3.2959,0.66387,0.2221,-0.26142,0.216,-0.42721,-0.19213,-0.6823,2.7394,0.18456,0.82304,0.17055,-0.58709,-0.59717,-0.20038,-0.99508
-1.3069,-0.44825,-0.3117,-0.28082,2.8809,1.7841,3.1087,1.9697,-1.2343,-0.55202,-0.25561,-0.09551,2.7841,2.1922,3.1523,2.1041
-0.61305,-0.69085,-0.76579,-0.73465,-0.70766,-0.67502,-0.98895,-1.0738,-0.62019,-0.53168,-0.66995,-0.40305,-0.1771,-0.55117,-0.44969,-1.0159
0.083298,3.5201,-0.093445,0.57419,2.5165,3.1744,1.0927,0.78871,1.088,4.2282,0.45399,1.153,-0.36868,-0.7891,0.010444,-0.73042
-1.6061,-0.62449,-0.47295,-0.48796,4.6282,4.117,1.322,-0.21718,-1.3461,-0.019358,-0.59816,-0.23363,0.49559,0.43712,0.29466,-0.25981
0.68295,1.3473,0.057652,-0.23863,-0.14007,-0.16739,-0.58843,-0.18233,1.0554,0.84571,0.76884,-0.1755,0.55069,0.52787,-0.2626,-0.61591
1.8131,0.76128,0.35688,-0.54618,-0.086896,-0.55063,-0.55746,-1.1114,1.5628,0.73643,1.1258,-0.18072,-1.1842,-1.3306,-0.72433,-1.5164
-0.74505,-0.14036,2.5416,2.1628,2.161,3.8611,0.94978,0.25929,-1.7026,-0.96124,-0.92907,-0.31486,-0.48401,-0.38913,-0.49885,1.1159
0.3682,0.50356,-0.056928,-0.43489,-0.10655,-0.2139,0.073052,0.00032238,0.68321,0.54166,0.097704,-0.37423,-0.071589,-0.10497,-0.01369,-0.31545
2.0796,2.7636,0.20109,0.2515,0.28737,0.17406,-0.25638,0.40416,2.4508,3.0091,1.0495,2.0049,-0.086804,-0.24561,-0.30848,-0.78064
0.25113,-0.22901,-0.45622,-0.69084,-0.4127,-0.61663,-0.77144,-0.99847,0.36203,-0.13801,-0.48567,-0.67606,0.67051,0.57052,-0.28654,-0.21078
-0.13934,0.33979,-0.11032,-0.18115,-0.37,-0.072461,-0.56414,0.47131,0.034236,-0.20613,0.08325,-0.099484,1.2257,1.4404,0.50777,-0.36855
-0.53952,0.015708,-0.42821,0.16565,0.96265,0.89763,2.1066,1.654,-0.094285,0.75998,0.0039957,0.50765,-1.2885,-1.3401,-0.83104,-0.86292
0.75338,-0.37446,-0.17738,-0.35271,-0.40975,-0.68517,-0.66143,-0.9081,0.4742,-0.63707,-0.13709,-0.43112,-0.54955,-0.61118,2.6485,1.9034
1.6022,0.16434,-0.039539,-0.73156,-0.076864,-0.44733,-0.66955,-0.28464,1.5642,0.25612,0.33153,-0.55285,0.38701,0.33866,-0.21404,-0.432
-0.9121,0.77747,-0.1357,0.4044,2.723,3.5762,1.2708,0.80619,-0.45492,1.3704,0.6333,1.2877,0.99344,0.64851,-0.13166,-0.41436
-0.34953,1.6794,-0.11093,0.13933,0.4354,1.7101,-0.086965,0.95917,0.42678,1.9718,-0.28813,0.15042,0.40754,-0.070489,-0.029446,-0.54635
0.55966,0.24689,-0.23801,-0.66952,-0.30163,-0.54363,-0.79719,-1.0008,0.84733,0.45593,0.32174,-0.32728,0.28168,0.39112,0.086833,0.2634
1.6399,1.6244,0.052952,0.10273,0.060079,-0.25128,-0.34891,-0.49159,2.4523,2.3182,1.0311,0.8065,-1.8278,-1.6639,-1.2289,-1.6935
0.81152,1.5918,0.23023,0.23577,0.10819,0.13672,0.15052,0.60959,1.142,1.6701,1.0303,1.4231,0.42014,0.10369,0.10817,-0.1609
-0.3123,0.027917,-0.43465,-0.6904,-0.29183,0.083336,-0.54968,0.6326,-0.044727,-0.14441,-0.50799,-0.80102,2.0315,2.0123,0.28997,0.5189
-1.1672,-0.5024,-0.64388,-0.55779,0.68326,1.5063,1.2917,1.9299,-0.99608,-0.32593,-0.56066,-0.28779,-0.63165,-0.43785,-0.76123,-0.63372
-1.5505,-0.5223,-0.51774,-0.44004,3.7502,3.3365,2.235,1.2079,-1.2237,0.22,-0.52517,0.29351,-0.031617,-0.39901,0.081249,-0.30188
-1.1398,-0.60751,-0.61944,-0.52795,0.47184,1.3352,1.0699,1.8714,-1.0415,-0.6677,-0.53842,-0.39262,0.51062,0.88869,-0.5176,-0.35549
-0.63816,-1.0401,-0.54876,-0.62292,-0.71669,-0.61666,-0.80146,-0.52577,-0.82241,-1.0579,-0.57488,-0.35858,0.0039442,0.034504,-0.33411,-0.35091
-0.52817,-0.85488,-0.64754,-0.13881,-0.72157,-0.67485,-0.91262,-0.80281,-0.76519,-0.88534,-0.79273,-0.14519,0.18841,0.14557,0.011541,0.49074
0.37869,-0.94194,-0.36302,-0.3974,-0.5638,-0.70135,-0.71962,-0.95238,-0.13116,-0.89608,-0.38112,-0.14793,-0.85772,-0.61639,0.31032,-0.36211
-0.23479,-0.25343,-0.23669,-0.24392,-0.46295,-0.32849,-0.61665,0.083202,-0.089385,-0.13824,-0.0071658,0.039133,0.91872,0.71427,0.1006,-0.12799
-0.61383,-0.24255,-0.53146,-0.89136,0.1596,0.31058,1.0387,1.2908,-0.21576,0.12993,-0.23152,-0.47733,0.59381,0.56787,-0.081702,-0.03332
0.063942,0.57416,-0.444,-0.60013,-0.37531,-0.33874,-0.7716,-0.30844,0.90699,0.95841,-0.24011,-0.24406,-0.048902,-0.26966,-0.2635,-0.60607
-0.30872,-0.27281,-0.31767,-0.8133,0.58304,0.30786,1.6537,1.4069,-0.10268,-0.18716,0.22506,-0.25127,0.16167,-0.1045,0.61548,0.43068
-0.011616,0.12665,-0.3673,-0.48047,-0.5042,-0.56552,-0.72807,-0.98397,0.54189,0.71403,-0.20382,-0.13252,0.64963,0.41945,0.52203,0.013674
1.9171,0.96353,0.10639,-0.25157,0.10071,-0.44888,-0.4709,-0.83098,2.5055,1.47,0.98741,0.41027,-0.50039,-0.67266,0.049636,-0.47051
-0.11679,0.53275,-0.46374,-0.66305,-0.40737,-0.35651,-0.79056,-0.38649,0.62447,0.78536,-0.094772,-0.36554,-0.37048,-0.68138,-0.33221,-0.76113
0.037823,0.42977,-0.42238,-0.64409,-0.37024,-0.35579,-0.72237,-0.22656,0.4334,0.29407,-0.053819,-0.31064,0.99975,1.1517,0.16003,0.44561
-0.86958,-0.09285,-0.4095,-0.64718,0.30893,1.4069,0.39521,1.6886,-0.57462,0.16856,0.06173,-0.41721,1.1186,0.84402,-0.43962,-0.025516
0.74809,0.096131,-0.4667,-0.78698,-0.28012,-0.56097,-0.80145,-1.0398,0.93701,0.18982,-0.26444,-0.4731,0.26971,0.24807,-0.3723,-0.75943
-0.98719,-0.91885,-0.76053,-1.0054,-0.73251,-0.52408,-0.74272,-0.22421,-0.96741,-0.77332,-0.75691,-0.64874,1.2158,1.2785,-0.061458,0.58371
-0.94257,-0.59397,-0.52732,-0.59322,-0.49152,0.12017,-0.38194,0.76084,-0.77469,-0.20865,-0.48872,-0.19786,-0.81855,-1.2522,-0.95759,-1.3914
-0.62767,-0.12709,-0.42656,0.89674,-0.5694,-0.28965,-0.31935,0.047378,-0.45835,-0.047706,-0.30949,-0.55831,1.0637,1.0327,0.2818,1.6032
-0.71318,-0.54115,-0.53123,-0.61307,-0.71987,-0.66163,-0.90155,-1.0836,-0.61266,-0.33484,-0.67469,-0.42094,1.4337,1.4659,0.29436,-0.0087202
-0.24607,-0.51487,-0.65765,-0.7617,-0.6089,-0.67551,-0.95196,-1.1272,-0.22403,-0.42743,-0.62635,-0.64725,0.77846,0.96839,-0.23827,-0.38908
-0.47018,0.37217,-0.45044,-0.75552,0.23367,0.75406,0.4245,1.4643,-0.027084,0.55857,-0.10762,-0.48379,0.63099,0.49853,-0.49337,-0.56281
-1.4727,-0.75588,-0.36659,-0.31405,2.816,2.2334,2.7681,2.081,-1.4455,-0.80852,-0.6832,-0.33002,1.4859,1.9112,0.3877,0.78797
0.51698,0.71271,0.69292,1.8816,-0.32625,-0.50441,-0.25233,-0.61512,0.38654,0.31647,-0.69163,-0.8266,0.64882,0.6292,-0.64734,0.74352
2.0761,1.0206,2.3245,2.0586,-0.023271,-0.55188,0.47351,-0.58691,1.0593,0.051969,0.2367,-0.74065,0.42068,0.75327,-0.043607,1.396
-0.44071,0.61875,0.036127,-0.27377,1.8684,2.1084,1.7762,1.9159,-0.28088,0.23509,0.56833,-0.24382,1.8658,1.8027,1.0285,0.95881
-0.73992,-0.20539,-0.39493,-0.21717,0.80534,1.2569,1.5091,1.8257,-0.56169,0.17085,-0.030051,0.28482,0.8458,0.74634,-0.14413,0.21641
-0.87308,0.13435,-0.42097,-0.40608,0.50059,1.5896,0.56716,1.68,-0.59477,0.38231,-0.2047,0.22843,0.91512,0.90838,-0.1188,0.012147
0.068451,-0.12656,-0.39714,-0.88813,-0.4317,-0.58389,-0.54926,-0.87362,0.25146,-0.084969,-0.095655,-0.71482,1.4319,1.7484,-0.20536,0.14312
3.1637,1.4349,0.87489,1.7426,0.045805,-0.41616,-0.31365,-0.62942,2.3286,0.84137,1.8548,0.39238,0.0055647,-0.043249,-0.74707,1.0672
-1.4856,-0.83418,-0.41289,-0.18703,1.2617,2.6638,1.3091,1.492,-1.4514,-0.80624,-0.62731,-0.049801,1.3941,1.4523,0.2066,-0.3163
0.0036976,-0.25396,-0.10143,-0.31302,0.63095,0.87135,1.0887,2.0263,-0.052445,-0.24728,0.11449,-0.13948,0.15762,0.034737,-0.077215,-0.30714
-1.2,-0.91938,-0.48493,-0.48517,-0.36351,0.11755,0.34963,1.0306,-1.1832,-0.90043,-0.68087,-0.50788,0.05373,-0.064185,-0.3749,-0.44473
-0.66529,-0.60724,-0.58006,-0.76743,-0.56536,-0.20961,-0.70506,0.19318,-0.59538,-0.46515,-0.70151,-0.56527,1.3797,0.86394,3.0263,2.0005
-1.2133,-1.0696,-0.59641,-0.80815,0.3824,0.42276,1.789,1.5358,-1.1348,-0.83984,-0.63189,-0.52627,0.51584,0.56328,-0.32673,-0.45694
-0.7019,-0.14567,0.8692,1.932,-0.42082,0.0081678,0.21465,0.83163,-0.64598,-0.069652,0.65353,1.5132,0.71688,0.75412,-0.25104,0.74827
0.4705,0.19726,2.8125,2.4598,0.3845,0.14659,1.7708,1.2054,-0.46876,-0.33873,0.43841,0.36357,-0.6078,-0.37177,-0.34966,1.0774
-0.66848,-0.83736,-0.51172,-0.92767,-0.62631,-0.43796,-0.75488,-0.025793,-0.78682,-0.90683,-0.50229,-0.56775,-0.65731,-0.78232,-0.4814,-0.64339
1.3489,-0.31554,-0.18974,-0.75258,-0.22286,-0.63629,-0.75944,-1.179,0.99453,0.018592,0.21896,-0.44777,-0.1491,0.32123,-0.29691,-0.51819
0.80173,2.8226,0.050603,0.86675,0.024543,0.28219,-0.20038,0.39741,1.8003,3.632,1.4675,2.769,0.81159,0.5671,-0.043707,-0.43845
