1.1499,1.4848,-0.23453,-0.43298,1.1402,0.9104,0.68409,-0.0070236
-0.61041,-0.46099,-0.50735,-0.65394,-0.39947,-0.35628,-0.21972,-0.34836
-0.38303,0.27476,-0.11652,0.70474,0.94123,1.088,-0.16517,0.47988
1.2878,0.35625,-0.28482,-0.56029,1.0898,1.0724,0.23881,0.23812
0.75501,0.048886,-0.5441,-0.87916,0.36352,0.39571,0.75659,-0.15292
-0.53089,-0.64068,-0.61512,-0.73671,0.29924,0.38202,-0.41748,-0.56908
-0.41048,0.11365,-0.2616,-0.53427,0.97814,1.1098,-0.029048,0.47547
1.0193,-0.36385,2.6178,2.0627,-0.59105,0.086806,-0.63179,1.2815
0.44275,0.1102,-0.47802,-0.86152,0.41546,0.35921,0.072273,-0.1726
1.1344,0.54921,-0.25394,-0.59043,1.0178,1.061,0.23552,-0.2101
-0.69359,-0.65157,-0.44865,-0.62542,0.56995,0.29134,0.46419,0.50533
-0.49933,-0.59954,-0.40203,-0.58705,0.98984,1.2395,0.59603,1.3889
-0.90254,0.34563,-0.41025,0.30163,0.23685,0.19164,-0.70379,-0.26184
-0.54535,-0.49284,-0.21568,-0.051928,0.72786,0.6559,0.27731,-0.088457
-0.84284,-0.71766,-0.59256,-0.77169,1.1258,1.2321,-0.39464,-0.36991
0.4443,-0.31076,-0.4533,-0.55574,0.033924,0.17709,-0.18502,-0.012622
-0.31556,-0.672,-0.56741,-0.77008,1.5858,1.6794,0.093316,-0.33869
-0.96861,-0.96052,-0.7492,-0.82021,0.26962,0.31532,-0.1187,0.73911
0.49973,0.12055,-0.3024,-0.90915,1.5345,2.0157,0.14986,0.41456
0.86244,-0.21388,-0.3642,-0.74053,1.9063,2.3573,0.58486,1.2431
-1.228,-0.52257,-0.54871,-0.71363,-0.44656,-0.65857,0.11326,-0.62422
0.19633,0.0956,-0.5981,-1.0378,0.45291,0.58048,-0.444,-0.49953
-0.66731,-0.37898,-0.61136,-0.25436,0.6237,0.81701,0.134,1.0328
-0.0072631,-0.3235,-0.27067,-0.61189,-0.53812,-0.67391,2.866,1.7212
