0.59219,1.1499,1.4848,-0.23453,-0.43298,-0.11872,-0.3633,-0.57919,-0.14199,1.1402,0.9104,0.68409,-0.0070236
-0.079777,-0.61041,-0.46099,-0.50735,-0.65394,-0.58277,-0.36441,-0.61416,0.088065,-0.39947,-0.35628,-0.21972,-0.34836
0.49326,-0.38303,0.27476,-0.11652,0.70474,-0.42115,-0.28771,0.0023257,0.43739,0.94123,1.088,-0.16517,0.47988
0.19243,1.2878,0.35625,-0.28482,-0.56029,-0.136,-0.41647,-0.65164,-0.15344,1.0898,1.0724,0.23881,0.23812
2.4348,0.75501,0.048886,-0.5441,-0.87916,-0.28751,-0.5938,-0.92601,-1.1053,0.36352,0.39571,0.75659,-0.15292
0.37598,-0.53089,-0.64068,-0.61512,-0.73671,-0.60375,-0.51943,-0.63665,-0.085551,0.29924,0.38202,-0.41748,-0.56908
-0.022285,-0.41048,0.11365,-0.2616,-0.53427,1.3228,0.97397,2.2489,1.7274,0.97814,1.1098,-0.029048,0.47547
-0.46654,1.0193,-0.36385,2.6178,2.0627,-0.42754,-0.62039,0.52323,-0.43521,-0.59105,0.086806,-0.63179,1.2815
1.3252,0.44275,0.1102,-0.47802,-0.86152,-0.34693,-0.58476,-0.8974,-1.028,0.41546,0.35921,0.072273,-0.1726
0.46563,1.1344,0.54921,-0.25394,-0.59043,-0.17779,-0.52558,-0.77516,-0.65551,1.0178,1.061,0.23552,-0.2101
2.0664,-0.69359,-0.65157,-0.44865,-0.62542,-0.69611,-0.60156,-0.83187,-0.68703,0.56995,0.29134,0.46419,0.50533
2.7001,-0.49933,-0.59954,-0.40203,-0.58705,-0.62761,-0.49672,-0.71449,-0.16194,0.98984,1.2395,0.59603,1.3889
0.10527,-0.90254,0.34563,-0.41025,0.30163,0.57026,1.3068,1.173,1.9347,0.23685,0.19164,-0.70379,-0.26184
3.7575,-0.54535,-0.49284,-0.21568,-0.051928,-0.52196,-0.3763,-0.24918,0.28255,0.72786,0.6559,0.27731,-0.088457
0.42845,-0.84284,-0.71766,-0.59256,-0.77169,-0.64709,-0.41734,-0.66899,-0.05485,1.1258,1.2321,-0.39464,-0.36991
-0.41637,0.4443,-0.31076,-0.4533,-0.55574,-0.42639,-0.60572,-0.8387,-1.1155,0.033924,0.17709,-0.18502,-0.012622
0.42765,-0.31556,-0.672,-0.56741,-0.77008,-0.60021,-0.64521,-0.89329,-1.0168,1.5858,1.6794,0.093316,-0.33869
1.0863,-0.96861,-0.96052,-0.7492,-0.82021,-0.52114,-0.26377,0.16021,0.60111,0.26962,0.31532,-0.1187,0.73911
2.9492,0.49973,0.12055,-0.3024,-0.90915,-0.33516,-0.60228,-0.8508,-1.082,1.5345,2.0157,0.14986,0.41456
1.1788,0.86244,-0.21388,-0.3642,-0.74053,-0.31049,-0.59728,-0.7618,-1.0314,1.9063,2.3573,0.58486,1.2431
-0.47601,-1.228,-0.52257,-0.54871,-0.71363,0.73187,1.6792,1.2494,1.9565,-0.44656,-0.65857,0.11326,-0.62422
1.2578,0.19633,0.0956,-0.5981,-1.0378,-0.40789,-0.62976,-0.97056,-1.1522,0.45291,0.58048,-0.444,-0.49953
0.17077,-0.66731,-0.37898,-0.61136,-0.25436,-0.48559,-0.24555,-0.34287,0.38461,0.6237,0.81701,0.134,1.0328
-1.0405,-0.0072631,-0.3235,-0.27067,-0.61189,-0.51538,-0.63603,-0.77355,-0.87146,-0.53812,-0.67391,2.866,1.7212
-0.01669,0.42767,-0.22822,-0.27547,-0.37329,-0.37623,-0.55402,-0.27042,-0.56473,0.90071,0.92138,0.2082,0.00010179
0.92284,-0.51231,-0.95123,-0.56332,-0.75126,-0.74207,-0.7303,-0.92915,-1.1525,-0.83152,-0.90218,-0.70868,-0.92111
-0.31917,0.93792,1.8023,-0.11323,-0.27333,0.12506,-0.22474,-0.49891,-0.40061,0.49478,0.49137,-0.59778,-0.65425
0.20496,0.12489,0.043046,-0.20356,-0.78301,-0.45243,-0.52031,-0.80778,-0.97294,0.57985,0.62578,-0.38796,-0.006854
