1.1402,0.9104,0.68409,-0.0070236
-0.39947,-0.35628,-0.21972,-0.34836
0.94123,1.088,-0.16517,0.47988
1.0898,1.0724,0.23881,0.23812
0.36352,0.39571,0.75659,-0.15292
0.29924,0.38202,-0.41748,-0.56908
0.97814,1.1098,-0.029048,0.47547
-0.59105,0.086806,-0.63179,1.2815
0.41546,0.35921,0.072273,-0.1726
1.0178,1.061,0.23552,-0.2101
0.56995,0.29134,0.46419,0.50533
0.98984,1.2395,0.59603,1.3889
0.23685,0.19164,-0.70379,-0.26184
0.72786,0.6559,0.27731,-0.088457
1.1258,1.2321,-0.39464,-0.36991
0.033924,0.17709,-0.18502,-0.012622
1.5858,1.6794,0.093316,-0.33869
0.26962,0.31532,-0.1187,0.73911
1.5345,2.0157,0.14986,0.41456
1.9063,2.3573,0.58486,1.2431
-0.44656,-0.65857,0.11326,-0.62422
0.45291,0.58048,-0.444,-0.49953
0.6237,0.81701,0.134,1.0328
-0.53812,-0.67391,2.866,1.7212
0.90071,0.92138,0.2082,0.00010179
-0.83152,-0.90218,-0.70868,-0.92111
0.49478,0.49137,-0.59778,-0.65425
0.57985,0.62578,-0.38796,-0.006854
-1.483,-1.3551,-0.81837,-0.75502
-1.1913,-0.98842,-0.69701,0.42712
-0.95954,-1.0332,-1.2846,-1.5022
-1.8989,-1.6553,-0.67736,-1.6211
-1.6676,-1.5393,-1.1053,-1.8328
0.39035,0.22021,-0.38955,-0.50462
-1.3498,-1.2811,-0.67916,-1.2543
1.2032,1.2605,2.1943,1.4481
0.20138,0.081202,-0.55171,-0.27219
-1.5113,-1.6035,-0.86883,-1.7909
-1.7458,-1.3855,-0.65851,-1.3474
1.4049,1.4843,0.19095,0.033863
-0.90768,-0.91752,-0.99768,-0.89516
-0.39191,-0.53942,-0.044206,-0.70497
-1.8442,-1.6039,-1.3532,-1.5252
-1.0234,-1.0384,-0.79254,-1.0107
-1.3684,-1.4992,-0.97395,-1.5536
-0.63445,-0.83447,-0.65871,-0.96556
-1.4214,-1.4504,-0.88978,-1.2596
-0.98294,-1.0269,-0.6622,-1.1325
1.3265,1.6138,0.059908,-0.050794
-0.95828,-0.97799,-0.97554,-0.50173
-0.88526,-1.0042,2.1538,1.2957
1.1537,1.1407,0.065692,-0.30086
-1.207,-1.1298,-1.1219,-1.3278
-0.020453,0.035282,-0.36791,-0.38026
-0.20834,-0.33908,-0.58272,-0.61709
1.2239,1.1114,-0.18831,-0.28661
-1.0517,-1.1712,-0.25572,-0.84426
0.63423,0.81351,0.41154,0.038613
-1.4397,-1.4476,-0.14762,-1.2591
-0.71601,-0.95542,0.26724,-0.80388
-0.36121,-0.082864,-0.39055,1.4934
-0.17431,-0.35099,-0.48788,-0.593
-0.57305,-0.57382,-0.29412,0.84514
-1.1463,-1.0343,-0.65802,0.74912
-0.84376,-0.96133,-0.91152,-0.71091
-1.3403,-1.2399,-1.1738,-1.5269
0.35379,0.20838,-0.49108,-0.65493
-1.1106,-1.2801,-0.4102,-1.2731
0.73137,0.62103,0.09162,-0.39689
-0.32016,-0.1182,-0.51152,0.73436
-1.7192,-1.4666,-1.0624,1.3607
-1.1221,-1.2744,3.2684,2.2482
-0.39686,-0.27121,-0.69232,-0.85478
-0.22869,0.066881,-0.6982,-0.60234
-0.1582,-0.20763,-0.17973,-0.6668
-1.6267,-1.5235,2.2534,1.4121
0.28807,0.20565,-0.20287,-0.4717
0.6535,0.60383,-0.30858,-0.020765
-0.75274,-0.72169,-0.47462,-1.0487
-1.0594,-1.0493,-0.84071,-1.0567
-0.37435,-0.47155,-0.38726,-0.67664
-1.3625,-1.506,0.037868,-1.0787
1.1645,1.2504,0.63064,0.39268
-1.1522,-1.1603,-0.41728,-0.43268
-0.99492,-1.1971,0.30104,-0.61625
0.66664,0.71575,0.71231,0.24321
-0.73474,-0.99153,0.35918,-0.56264
-1.7091,-1.575,-0.85248,-1.1583
-0.26659,-0.18264,-0.14234,0.66853
0.59444,0.59652,0.31301,-0.10118
1.2176,1.2635,-0.17405,0.12463
-1.1262,-1.2266,-1.0816,0.27613
0.89441,0.68548,0.21598,0.27358
-0.58709,-0.59717,-0.20038,-0.99508
2.7841,2.1922,3.1523,2.1041
-0.1771,-0.55117,-0.44969,-1.0159
-0.36868,-0.7891,0.010444,-0.73042
0.49559,0.43712,0.29466,-0.25981
0.55069,0.52787,-0.2626,-0.61591
-1.1842,-1.3306,-0.72433,-1.5164
-0.48401,-0.38913,-0.49885,1.1159
-0.071589,-0.10497,-0.01369,-0.31545
-0.086804,-0.24561,-0.30848,-0.78064
0.67051,0.57052,-0.28654,-0.21078
1.2257,1.4404,0.50777,-0.36855
-1.2885,-1.3401,-0.83104,-0.86292
-0.54955,-0.61118,2.6485,1.9034
0.38701,0.33866,-0.21404,-0.432
0.99344,0.64851,-0.13166,-0.41436
0.40754,-0.070489,-0.029446,-0.54635
0.28168,0.39112,0.086833,0.2634
-1.8278,-1.6639,-1.2289,-1.6935
0.42014,0.10369,0.10817,-0.1609
2.0315,2.0123,0.28997,0.5189
-0.63165,-0.43785,-0.76123,-0.63372
-0.031617,-0.39901,0.081249,-0.30188
0.51062,0.88869,-0.5176,-0.35549
0.0039442,0.034504,-0.33411,-0.35091
0.18841,0.14557,0.011541,0.49074
-0.85772,-0.61639,0.31032,-0.36211
0.91872,0.71427,0.1006,-0.12799
0.59381,0.56787,-0.081702,-0.03332
-0.048902,-0.26966,-0.2635,-0.60607
0.16167,-0.1045,0.61548,0.43068
0.64963,0.41945,0.52203,0.013674
-0.50039,-0.67266,0.049636,-0.47051
-0.37048,-0.68138,-0.33221,-0.76113
0.99975,1.1517,0.16003,0.44561
1.1186,0.84402,-0.43962,-0.025516
0.26971,0.24807,-0.3723,-0.75943
1.2158,1.2785,-0.061458,0.58371
-0.81855,-1.2522,-0.95759,-1.3914
1.0637,1.0327,0.2818,1.6032
1.4337,1.4659,0.29436,-0.0087202
0.77846,0.96839,-0.23827,-0.38908
0.63099,0.49853,-0.49337,-0.56281
1.4859,1.9112,0.3877,0.78797
0.64882,0.6292,-0.64734,0.74352
0.42068,0.75327,-0.043607,1.396
1.8658,1.8027,1.0285,0.95881
0.8458,0.74634,-0.14413,0.21641
0.91512,0.90838,-0.1188,0.012147
1.4319,1.7484,-0.20536,0.14312
0.0055647,-0.043249,-0.74707,1.0672
1.3941,1.4523,0.2066,-0.3163
0.15762,0.034737,-0.077215,-0.30714
0.05373,-0.064185,-0.3749,-0.44473
1.3797,0.86394,3.0263,2.0005
0.51584,0.56328,-0.32673,-0.45694
0.71688,0.75412,-0.25104,0.74827
-0.6078,-0.37177,-0.34966,1.0774
-0.65731,-0.78232,-0.4814,-0.64339
-0.1491,0.32123,-0.29691,-0.51819
0.81159,0.5671,-0.043707,-0.43845
-1.6248,-1.5548,-0.94632,-1.104
1.4391,0.75638,1.1903,0.16127
-0.95143,-0.86397,-0.68225,-0.42149
0.53025,0.34824,2.7049,1.8966
0.44319,0.29555,0.038865,-0.4108
0.81609,1.0344,-0.13436,0.061855
-1.3109,-1.26,-0.027352,0.094938
0.98534,0.98862,-0.25802,-0.56518
0.66655,0.57363,2.4213,1.2621
0.34227,0.42568,-0.519,0.61289
0.6372,0.79755,-0.38636,1.2014
-1.243,-1.3047,0.084041,-0.26761
0.040676,-0.062161,-0.5914,1.444
0.15573,0.39992,0.42022,0.8141
0.97904,1.0681,-0.3739,-0.39943
1.0772,1.0764,0.071775,-0.30968
-2.1255,-1.7338,-1.0488,-1.6464
-0.55585,-0.66433,0.12613,-0.61302
1.133,0.87071,0.66095,0.89197
0.50711,0.36256,2.3611,1.5365
-0.83593,-0.89736,-0.43942,-1.4503
0.23298,0.24753,-0.3378,-0.10983
0.21011,0.037773,-0.47522,-0.65493
-0.26092,-0.14248,-0.57464,-0.15326
-1.0473,-0.83019,-0.78905,-1.5751
-1.3579,-1.3218,-0.79035,0.23914
-0.56999,-0.60791,-0.70907,0.33194
-0.40974,-0.63982,-0.28714,-0.88633
0.80033,0.80572,-0.052583,0.28919
0.5045,0.70299,-0.70538,-0.67783
1.8199,2.0337,0.56272,1.2647
1.2644,1.2291,0.013834,1.2333
1.2905,1.5352,-0.12189,-0.28933
0.78917,0.81755,-0.099154,-0.10898
0.11729,0.33454,-0.058068,-0.38823
-0.47852,-0.42594,-0.67437,-0.5036
0.20426,0.20122,-0.18053,-0.7971
1.548,1.8764,0.16791,1.3086
0.6264,0.70462,2.5513,1.47
1.7443,1.7591,0.44684,-0.20263
0.28744,0.60212,-0.084595,-0.61913
-1.0864,-1.1154,-0.94702,-1.4324
0.21344,0.18254,0.14069,-0.18109
-1.0893,-1.128,0.11506,-0.64611
0.78917,1.0623,0.38222,0.34382
-1.1144,-1.0856,-0.82855,-1.3578
-0.016582,-0.42804,3.8735,2.8796
1.0051,1.1224,-0.19998,-0.15479
-0.42342,-0.35465,-0.68644,-0.44116
-0.40109,-0.43139,2.9563,2.1613
0.57832,0.69793,2.611,1.8491
-0.10139,-0.23253,1.8909,1.2208
1.1105,1.0459,2.4069,1.5787
-1.0938,-0.93495,-0.9891,-1.2983
-0.84214,-0.84895,-0.49506,-1.1154
-0.37219,-0.37971,-0.19698,-0.5019
0.42582,0.39961,0.18965,0.41779
0.41177,0.18728,-0.21553,-0.61472
0.061472,0.22838,-0.31516,1.2359
1.7488,1.9022,-0.034034,1.3622
1.846,2.2654,1.9414,1.8125
0.16572,-0.20459,2.9296,1.9386
-0.093106,-0.32274,0.29925,-0.68954
1.0898,1.1756,0.17409,2.0354
-0.73987,-0.82147,-0.42436,-0.42556
2.5734,2.6004,0.88603,1.2306
1.3635,1.3494,-0.039419,-0.24403
0.94123,0.88114,-0.019873,0.15771
1.7947,2.058,-0.093869,0.2086
-0.62328,-0.87992,-0.68883,-1.4099
0.11972,0.092487,-0.6289,0.37045
0.61425,0.56352,-0.17684,-0.1022
0.50747,0.46856,0.86778,-0.20365
0.1082,0.23344,-0.05368,1.7363
-0.81351,-0.58448,-0.28983,1.3824
0.1777,0.13771,-0.064051,-0.54771
-0.96134,-1.0193,-0.71845,-1.0049
0.79673,0.71303,-0.40032,-0.3521
0.64846,1.0259,-0.2634,0.35332
0.71553,0.90698,-0.28494,1.2716
0.55447,0.56624,0.28539,0.070168
-1.551,-1.4096,-1.2509,-1.5816
0.15492,0.29765,-0.36891,0.95338
1.8208,2.0053,0.1727,0.36978
1.0466,1.1356,0.18377,1.5475
-1.4664,-1.4454,-0.4464,-1.3144
-0.025585,-0.35815,-0.34907,-0.98745
0.39962,0.42817,0.086833,0.043703
1.2509,0.76494,3.2022,2.4679
2.2673,2.1711,0.45871,0.82648
-0.41289,-0.54253,-0.73889,-0.11424
-0.34717,-0.32453,-0.81548,0.44239
0.24864,-0.067609,2.8891,1.994
1.6461,1.6018,2.9831,2.5697
0.46381,0.13311,-0.51411,-0.76656
0.089201,0.11226,-0.31087,0.71247
1.079,0.77747,3.0762,2.3735
-0.16261,-0.25098,-0.78427,-0.6607
